,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,SILK,2020-12-31,USD,-14269000,4781000,None,2613000,270000,789571000,255000,-334000,1429000,-16756000,12898000,8369000,None,None,None,None,None,None,None,2359000,None,None,2359000,None,6998000,None,-16757000
1,SILK,2020-09-30,USD,-4423000,1317000,None,3821000,452000,822000,108000,1628000,-672000,-6694000,-7386000,835000,None,None,None,None,None,None,None,1130000,None,None,835000,None,-10974000,None,-10315000
2,SILK,2020-06-30,USD,-11581000,188000,None,-2829000,523000,184000,345000,-917000,-467000,-10353000,-14797000,72268000,None,None,None,None,None,None,None,1405000,None,None,72268000,None,-14998000,None,-10353000
3,SILK,2020-03-31,USD,-11795000,1108000,None,-2841000,893000,184000,134000,60000,1871000,-9941000,-108000,274000,None,None,None,None,None,None,None,274000,None,None,274000,None,-11629000,None,-9941000
4,SILK,2019-12-31,USD,-5261000,587000,None,1890000,-660000,-292000,198000,-1334000,1087000,-8291000,-69619000,1784000,None,None,None,None,None,None,None,1784000,None,None,1784000,None,-73096000,None,-8291000
5,SILK,2019-09-30,USD,-6346000,1302000,None,2359000,2547000,654000,131000,1953000,347000,-8007000,-131000,507000,None,None,None,None,None,None,None,68000,None,None,507000,None,-5970000,None,-8007000
6,SILK,2019-06-30,USD,-11959000,169000000,None,None,None,176000,89000,None,923000,-11959000,-89000,112210000,None,None,None,None,None,None,None,363000,None,None,111466000,None,-11959000,None,-11959000
7,SILK,2019-03-31,USD,-24158000,None,None,None,None,174000,117000,None,2339000,-24158000,-117000,-744000,None,None,None,None,None,None,None,375000,None,None,405000,None,None,None,-24158000
8,SILK,2018-12-31,USD,-5390000,None,None,None,None,192000,108000,None,640000,-15618000,-102000,-226000,None,None,None,None,None,None,None,7000,None,None,656000,None,None,None,-15619000
9,SILK,2018-09-30,USD,-6367000,None,None,None,None,194000,1164000,None,871000,-8953000,-1164000,15218000,None,None,None,None,None,None,None,217000,None,None,None,None,None,None,-8952000
10,SILK,2018-06-30,USD,-5288000,None,None,None,None,74000,549000,None,621000,-7651000,-549000,148000,None,None,None,None,None,None,None,148000,None,None,None,None,None,None,-7651000
11,SILK,2018-03-31,USD,-4650000,None,None,None,None,57000,455000,None,433000,-5408000,-455000,284000,None,None,None,None,None,None,None,284000,None,None,None,None,None,None,-5408000
