,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,VVOS,2020-09-30,USD,-624640,None,None,None,None,178933,12004,None,None,None,-12004,1773153,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-1813168
1,VVOS,2020-06-30,USD,-718654,None,None,None,None,None,0,None,None,None,-6504,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,VVOS,2020-03-31,USD,-718654,None,None,None,None,None,0,None,None,None,-6504,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,VVOS,2019-12-31,USD,-1573589,None,None,None,None,180722,87436,None,None,None,None,748749,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-2626988
4,VVOS,2019-09-30,USD,-748217,None,None,None,None,190638,24339,None,None,None,-24339,1646000,None,None,None,None,None,None,None,None,None,None,-50000,None,None,None,-3091803
