,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,AXLA,2020-12-31,USD,-10063000,578000,None,3370000,-730000,119000,180000,None,None,-1396000,-32864000,454000,None,None,None,None,None,None,None,None,None,None,None,None,-42473000,None,-15189000
1,AXLA,2020-09-30,USD,-10659000,1272000,None,-7000,-232000,49000,None,None,None,-12437000,-3196000,6592000,None,None,None,None,None,None,None,None,6592000,None,None,None,-7263000,None,-12437000
2,AXLA,2020-06-30,USD,-12518000,-99000,None,448000,1282000,120000,None,None,None,-13892000,-59000,58381000,None,None,None,None,None,None,None,None,None,None,None,None,-14092000,None,-13892000
3,AXLA,2020-03-31,USD,-16531000,669000,None,-3500000,-115000,131000,None,None,None,-15009000,-59000,None,None,None,None,None,None,None,None,None,None,None,None,None,-16531000,None,-15009000
4,AXLA,2019-12-31,USD,-13381000,687000,None,-2183000,-1461000,162000,34000,None,None,1487000,-34000,113000,None,None,None,None,None,None,None,None,None,None,64886000,None,-13302000,None,-15713000
5,AXLA,2019-09-30,USD,-12134000,715000,None,2653000,-566000,136000,55000,None,None,-17304000,-36000,-385000,None,None,None,None,None,None,None,None,None,None,64773000,None,-12555000,None,-17304000
6,AXLA,2019-06-30,USD,-13250000,None,None,None,None,161000,47000,None,None,-14447000,-36000,64391000,None,None,None,None,None,None,None,None,None,None,65158000,None,-14447000,None,-14447000
