,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,ACCD,2020-11-30,USD,-12273000,None,None,None,None,2113000,519000,None,None,None,-519000,209619000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-16595000
1,ACCD,2020-08-31,USD,-15038000,None,None,None,None,2049000,817000,None,None,None,-875000,160342000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-15371000
2,ACCD,2020-05-31,USD,-8317000,None,None,None,None,1928000,538000,None,None,None,-538000,53382000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-13960000
3,ACCD,2020-02-29,USD,-10264000,None,None,None,None,2101000,846000,None,None,None,-846000,4611000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2139000
4,ACCD,2019-11-30,USD,-10264000,None,None,None,None,6415000,2469000,None,None,None,-846000,23611000,None,None,None,None,None,None,None,None,None,None,21951000,None,None,None,-49226000
5,ACCD,2019-08-31,USD,-3522000,None,None,None,None,2222000,955000,None,None,None,None,2556000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-15026000
6,ACCD,2019-05-31,USD,-16880000,None,None,None,None,2160000,109000,None,None,None,-109000,345000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-15903000
7,ACCD,2019-02-28,USD,1248000,None,None,None,None,9391000,3118000,None,None,None,-253000,48833000,None,None,None,None,None,None,None,None,None,None,50935000,None,None,None,-56496000
8,ACCD,2018-11-30,USD,1248000,None,None,None,None,6875000,2865000,None,None,None,-253000,48558000,None,None,None,None,None,None,None,None,None,None,50660000,None,None,None,-49547000
