,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,IPHA,2020-12-31,EUR,3109000,None,None,None,None,None,0,None,None,None,-631000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,IPHA,2020-09-30,EUR,3109000,None,None,None,None,None,0,None,None,None,-631000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,IPHA,2020-06-30,EUR,-29012500,None,None,None,None,None,0,None,None,None,-6054000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,IPHA,2020-03-31,EUR,-29012500,None,None,None,None,None,0,None,None,None,-6054000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,IPHA,2019-12-31,EUR,-12355500,None,None,None,None,19146176.95,1051727.54,0,0,None,-161500,154970967.74,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-67087588.41
5,IPHA,2019-09-30,EUR,-12355500,None,None,None,None,13633368.12,748900.92,0,0,None,-161500,110349771.24,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-47770883.43
6,IPHA,2019-06-30,EUR,29817500,None,None,None,None,14566105.48,1574829.42,0,0,None,-30899000,-1647382.55,None,None,None,None,0,0,None,None,None,None,0,None,0,0,28253037.79
7,IPHA,2019-03-31,EUR,29817500,None,None,None,None,13487351.37,1458198.85,0,0,None,-30899000,-1525378.75,None,None,None,None,0,0,None,None,None,None,0,None,0,0,26160640.51
8,IPHA,2018-12-31,USD,800642.35,None,None,None,None,2809130.53,94058.27,0,0,None,5457100.25,35505276.44,None,None,None,None,0,0,None,None,None,None,0,None,0,0,11034640.97
9,IPHA,2018-09-30,USD,808057.42,None,None,None,None,2835147.02,94929.38,0,0,None,5507640.66,35834105.12,None,None,None,None,0,0,None,None,None,None,0,None,0,0,11136837.23
