,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,OPT,2020-12-31,AUD,-12365224,None,None,None,None,None,0,None,None,None,468575,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,OPT,2020-09-30,AUD,-12365224,None,None,None,None,None,0,None,None,None,468575,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,OPT,2020-06-30,AUD,-6346312,None,None,None,None,None,0,None,None,None,-1540,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,OPT,2020-03-31,AUD,-6346312,None,None,None,None,None,0,None,None,None,-1540,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,OPT,2019-12-31,AUD,1955178,None,None,None,None,None,0,None,None,None,239410,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5,OPT,2019-09-30,AUD,1955178,None,None,None,None,None,0,None,None,None,239410,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
