,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,ORCC,2020-12-31,USD,-707808000,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,-127869000,-127869000,None,None,None,None,0,None,None,None,180664000
1,ORCC,2020-09-30,USD,-666054000,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,-106090000,-106090000,None,None,None,None,0,None,None,None,216047000
2,ORCC,2020-06-30,USD,186664000,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,-125253000,-125253000,None,None,None,None,-102289000,None,None,None,303619000
3,ORCC,2020-03-31,USD,-373119000,None,None,None,None,None,0,None,None,None,None,438883000,None,None,None,None,-94285000,-94285000,None,None,None,None,-47961000,None,None,None,-312590000
4,ORCC,2019-12-31,USD,-376495000,None,None,None,None,None,0,None,None,None,None,2716639000,None,None,None,None,-78696000,-78696000,None,None,None,None,2495850000,None,None,None,140191000
5,ORCC,2019-09-30,USD,-1040705000,None,None,None,None,None,0,None,None,None,None,2220603000,None,None,None,None,-59026000,-59026000,None,None,None,None,2495851000,None,None,None,118652000
6,ORCC,2019-06-30,USD,-170859000,None,None,None,None,None,0,None,None,None,None,1230125000,None,None,None,None,-44496000,-44496000,None,None,None,None,2330510000,None,None,None,124670000
7,ORCC,2019-03-31,USD,-939024000,None,None,None,None,None,0,None,None,None,None,910194000,None,None,None,None,-38889000,-38889000,None,None,None,None,750000000,None,None,None,114487000
8,ORCC,2018-12-31,USD,-1080842000,None,None,None,None,None,0,None,None,None,None,1056571000,None,None,None,None,-35376000,-35376000,None,None,None,None,1724864000,None,None,None,34928000
9,ORCC,2018-09-30,USD,-1125905000,None,None,None,None,None,0,None,None,None,None,1116196000,None,None,None,None,-23083000,-23083000,None,None,None,None,None,None,None,None,72326000
10,ORCC,2018-06-30,USD,-393208000,None,None,None,None,None,0,None,None,None,None,528891000,None,None,None,None,-16545000,-16545000,None,None,None,None,None,None,None,None,50715000
11,ORCC,2012-09-30,USD,17373000,None,None,None,None,None,5168000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2364000
12,ORCC,2012-06-30,USD,11057000,None,None,None,None,None,3121000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1719000
13,ORCC,2012-03-31,USD,4044000,None,None,None,None,None,1516000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2615000
14,ORCC,2011-12-31,USD,25682000,None,None,None,None,None,7221000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2231000
15,ORCC,2011-09-30,USD,16195000,None,None,None,None,None,5630000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,825000
16,ORCC,2011-06-30,USD,8559000,None,None,None,None,None,3855000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,124000
17,ORCC,2011-03-31,USD,4535000,None,None,None,None,None,1712000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18,ORCC,2010-12-31,USD,29888000,None,None,None,None,None,12741000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,425000
19,ORCC,2010-09-30,USD,22170000,None,None,None,None,None,10793000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1702000
20,ORCC,2010-06-30,USD,14918000,None,None,None,None,None,9070000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1070000
