,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,SPNV,2020-09-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,SPNV,2019-09-30,USD,47674000,None,None,None,None,72442000,26257000,None,-6286000,None,-20118000,-30000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-38441000
2,SPNV,2019-06-30,USD,41451000,None,None,None,None,86504000,37976000,None,-7739000,None,41515000,641000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-71050000
3,SPNV,2019-03-31,USD,27379000,None,None,None,None,82439000,41160000,None,-5941000,None,-36094000,-1667000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-47705000
4,SPNV,2018-12-31,USD,81701000,None,None,None,None,97264000,35087000,None,9320000,None,-31383000,1364000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-750185000
5,SPNV,2018-09-30,USD,43941000,None,None,None,None,99892000,66442000,None,7975000,None,-60144000,-50000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-21816000
