,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,RMBI,2020-09-30,USD,114134,47303727,None,-850969,30732695,500894,574245,109377,None,2531553,-6790321,-87232346,None,6616493,None,None,605081,605081,None,None,None,None,None,None,-93908533,None,2531553
1,RMBI,2020-06-30,USD,2684998,None,None,None,None,346208,678445,None,None,2506,-50691278,131156999,None,None,None,None,None,623352,None,None,None,None,None,None,83150719,None,2506177
2,RMBI,2020-03-31,USD,4769994,70744743,None,80242,8557351,514805,158241,195661,None,2452146,-33995764,16084638,None,None,None,None,None,None,None,None,None,None,None,None,-13141132,None,2452146
3,RMBI,2019-12-31,USD,3177650,54396011,None,760637,3541949,442684,289575,252338,None,95805801,-26287895,195935989,None,None,None,None,None,None,None,None,None,None,None,None,-780369,None,-12556046
4,RMBI,2019-09-30,USD,2400904,74733426,None,983674,12426560,319852,297163,-133222,None,-10335896,-35391094,-301658981,None,None,None,None,None,None,None,None,None,None,None,None,-161043058,None,-3250335
5,RMBI,2019-06-30,USD,2856379,None,None,None,None,266667,182060,None,None,-754909,-28863723,197484661,None,None,None,None,None,None,None,None,None,None,None,None,171477317,None,335125
