,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,APRE,2020-12-31,USD,-13199202,62909,None,1640490,2171203,16657,16290,None,None,-15392546,-16290,0,None,None,None,None,None,None,None,None,None,None,0,None,-13215492,None,-15392546
1,APRE,2020-09-30,USD,-11423532,62909,None,-836620,-218146,4311,-725,None,None,-12318082,725,0,None,None,None,None,None,None,None,None,None,None,0,None,-11422807,None,-12318082
2,APRE,2020-06-30,USD,-9638313,62909,None,2965529,-615718,4054,-2021,None,None,-16367927,2021,121426,None,None,None,None,None,None,None,None,None,None,121426,None,-18320526,None,-16367927
3,APRE,2020-03-31,USD,-7541625,62909,None,2486052,-864937,3812,12165,None,None,-9400257,-12165,29523,None,None,None,None,None,None,None,None,None,None,29523,None,-7524267,None,-9400257
4,APRE,2019-12-31,USD,-14742574,62635,None,-1161091,2486751,2273,14466,None,None,-13072738,-14466,91198334,None,None,None,None,None,None,None,None,None,None,81355696,None,76441294,None,-13072738
5,APRE,2019-09-30,USD,-2793314,None,None,None,None,4114,10246,None,None,-6249419,-10246,-3619652,None,None,None,None,None,None,None,None,None,None,5621480,None,None,None,-6249419
6,APRE,2019-06-30,USD,-4975473,None,None,None,None,2598,6190,None,None,-5262448,-10246,-435798,None,None,None,None,None,None,None,None,None,None,5621480,None,None,None,-5262448
7,APRE,2019-03-31,USD,-4197346,None,None,None,None,2141,3095,None,None,-3475202,-10246,5432654,None,None,None,None,None,None,None,None,None,None,5621480,None,None,None,-3475202
8,APRE,2018-12-31,USD,-3851269,None,None,None,None,1795,516,None,None,-4679668,516,56365327,None,None,None,None,None,None,None,None,None,None,56366740,None,None,None,-4679668
