,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,LTRN,2020-12-31,USD,-1568057,None,None,-313837,-615787,1093,4992,None,None,7658186,-4992,-261,None,None,None,None,None,None,None,None,None,None,0,None,-1573310,None,-2896004
1,LTRN,2020-09-30,USD,-2889646,None,None,369262,1602027,1093,3324,None,None,-1701488,-3324,-102831,None,None,None,None,None,None,None,None,None,None,456437,None,-2995801,None,-1701488
2,LTRN,2020-06-30,USD,-490870,None,None,None,None,666,None,None,None,-833422,-7821,23662787,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-833422
3,LTRN,2020-03-31,USD,-703048,None,None,None,None,536,None,None,None,-477276,-7821,105265,None,None,None,None,None,None,None,None,None,None,52000,None,None,None,-477276
4,LTRN,2019-12-31,USD,-2127920,None,None,None,None,1630,5720,None,None,4181018,-5720,2920510,None,None,None,None,None,None,None,None,None,None,2920510,None,None,None,-2428190
5,LTRN,2019-09-30,USD,-549925,None,None,None,None,462,None,None,None,-669652,-5717,1070504,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-669652
6,LTRN,2019-06-30,USD,-443515,None,None,None,None,314,None,None,None,-629393,-7821,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-629393
7,LTRN,2019-03-31,USD,-425607,None,None,None,None,320,None,None,None,-453973,-7821,1850000,None,None,None,None,None,None,None,None,None,None,1850000,None,None,None,-453970
