,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,APXT,2020-12-31,USD,-331769,None,None,4396661,-52387,None,None,None,None,2999369,60288,None,None,None,None,None,None,None,None,None,None,None,None,None,-271481,None,-4735201
1,APXT,2020-09-30,USD,-1493851,None,None,-880102,436630,None,None,None,None,-176329,1353453,None,None,None,None,None,None,None,None,None,None,None,None,None,-140398,None,-176329
2,APXT,2020-06-30,USD,-210535,None,None,666592,-56864,None,None,None,None,-155240,59397,None,None,None,None,None,None,None,None,None,None,None,None,None,-151138,None,-155240
3,APXT,2020-03-31,USD,-382908,None,None,-244363,41061,None,None,None,None,815685,148743,8100000,None,None,None,None,None,None,None,None,None,None,8100000,None,-234165,None,815685
4,APXT,2019-12-31,USD,-244048,None,None,266243,-31411,None,None,None,None,1049559,-116666550,0,None,None,None,None,None,None,None,0,None,None,352025000,None,-244048,None,872215
5,APXT,2019-09-30,USD,-229700,None,None,None,None,None,None,None,None,-147749,-116666550,351443558,None,None,None,None,None,None,None,0,None,None,352025000,None,1213858,None,29595
6,APXT,2019-06-30,USD,None,None,None,None,None,None,None,None,None,-1000,-116666550,25000,None,None,None,None,None,None,None,25000,None,None,25000,None,25000,None,-1000
