,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,RICE,2020-09-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,RICE,2017-09-30,USD,638022000,None,None,None,None,160564000,1010268000,None,None,None,-392121000,221329000,None,None,None,None,-27323000,-27323000,None,None,None,None,17557000,None,None,None,321000
2,RICE,2017-06-30,USD,326451000,None,None,None,None,149736000,644326000,None,None,None,-364396000,31076000,None,None,None,None,-28617000,-28617000,None,None,None,None,12201000,None,None,None,62340000
3,RICE,2017-03-31,USD,267608000,None,None,None,None,139932000,297963000,None,None,None,-301634000,-5061000,None,None,None,None,-26855000,-26855000,None,None,None,None,9614000,None,None,None,-26298000
4,RICE,2016-12-31,USD,485885000,None,None,None,None,124864000,924780000,None,None,None,-957347000,1749817000,None,None,None,None,-17985000,-17985000,None,None,None,None,597644000,None,None,None,-169890000
5,RICE,2016-09-30,USD,380368000,None,None,None,None,84853000,690213000,None,None,None,-467940000,1701032000,None,None,None,None,-15578000,-15578000,None,None,None,None,1007570000,None,None,None,65832000
6,RICE,2016-06-30,USD,202894000,None,None,None,None,86772000,492273000,None,None,None,-194854000,702992000,None,None,None,None,-12928000,-12928000,None,None,None,None,486621000,None,None,None,-156686000
7,RICE,2016-03-31,USD,127138000,None,None,None,None,None,297419000,None,None,None,None,373462000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8,RICE,2015-12-31,USD,412987000,None,None,None,None,None,1227220000,None,None,None,None,699803000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9,RICE,2015-09-30,USD,270396000,None,None,None,None,None,919906000,None,None,None,None,599263000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,58951000
10,RICE,2015-06-30,USD,104933000,None,None,None,None,None,622797000,None,None,None,None,508209000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
11,RICE,2015-03-31,USD,13078000,None,None,None,None,None,324939000,None,None,None,None,404802000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,152000
12,RICE,2014-12-31,USD,85075000,None,None,None,None,None,1411590000,None,None,None,None,1620908000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,103779000
13,RICE,2014-09-30,USD,69679000,None,None,None,None,None,1083324000,None,None,None,None,1185235000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14,RICE,2014-06-30,USD,75229000,None,None,None,None,None,553097000,None,None,None,None,989010000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
15,RICE,2014-03-31,USD,35544000,None,None,None,None,None,179787000,None,None,None,None,412803000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,129454000
16,RICE,2013-12-31,USD,33672000,None,None,None,None,None,465387000,None,None,None,None,447988000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
17,RICE,2013-09-30,USD,20223000,None,None,None,None,None,342625000,None,None,None,None,341516000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18,RICE,2013-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19586000
19,RICE,2012-12-31,USD,None,None,None,None,None,None,110016000,None,None,None,None,127145000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
20,RICE,2011-12-31,USD,5131000,None,None,None,None,None,69750000,None,None,None,None,73447000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
