,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,DTIL,2020-12-31,USD,-13452000,838000,None,1427000,-2589000,2471000,1096000,-116000,None,-23453000,-1096000,198000,None,None,None,None,None,None,None,None,None,None,198000,None,-14350000,None,-23453000
1,DTIL,2020-09-30,USD,-22223000,641000,None,3571000,8084000,2499000,1047000,10033000,None,-26016000,-1047000,532000,None,None,None,None,None,None,None,None,None,None,131000,None,-22738000,None,-26016000
2,DTIL,2020-06-30,USD,-25801000,None,None,-876000,-1454000,2453000,1785000,-3776000,None,-32701000,-1785000,285000,None,None,None,None,None,None,None,None,None,None,148000,None,-32594000,None,-32701000
3,DTIL,2020-03-31,USD,-25910000,None,None,-3405000,1259000,2390000,1103000,2894000,None,-26836000,-1103000,314000,None,None,None,None,None,None,None,None,None,None,212000,None,-26699000,None,-26836000
4,DTIL,2019-12-31,USD,-20556000,None,None,-6204000,-528000,1809000,5529000,714000,None,-20916000,-5529000,706000,None,None,None,None,None,None,None,None,None,None,821000,None,-25379000,None,-20916000
5,DTIL,2019-09-30,USD,-13977000,None,None,2670000,2474000,1401000,5918000,None,None,-20742000,-5918000,61000,None,None,None,None,None,None,None,None,None,None,61000,None,-19834000,None,-20742000
6,DTIL,2019-06-30,USD,-16575000,None,None,6884000,None,1168000,8137000,None,None,-19436000,-8137000,134312000,None,None,None,None,None,None,None,None,None,None,135564000,None,-17951000,None,-19436000
7,DTIL,2019-03-31,USD,-19907000,None,None,None,None,939000,5082000,None,None,-31783000,-5082000,38295000,None,None,None,None,None,None,None,None,None,None,107000,None,13306000,None,-31783000
8,DTIL,2018-12-31,USD,-12912000,None,None,None,None,799000,9871000,None,None,-15443000,-9871000,-1592000,None,None,None,None,None,None,None,None,None,None,109913000,None,None,None,-15443000
9,DTIL,2018-09-30,USD,-15047000,None,None,None,None,None,None,None,None,-9756000,-4045000,21317000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9756000
10,DTIL,2018-06-30,USD,-9310000,None,None,None,None,512000,1128000,None,None,-11826000,-1128000,88032000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-11826000
11,DTIL,2018-03-31,USD,-14454000,None,None,None,None,458000,619000,None,None,-9012000,-619000,20000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9012000
