,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,HOTH,2020-12-31,USD,-657276,None,None,102278,10273,124,59957,None,None,-2245882,-821759,0,None,None,None,None,None,None,None,None,None,0,-515000,None,-1490895,-11860,-756787
1,HOTH,2020-09-30,USD,-1495629,None,None,-149722,22826,309,30000,None,None,-2116923,671606,0,None,None,None,None,None,None,None,None,None,0,0,None,-826852,-2829,-2116923
2,HOTH,2020-06-30,USD,-2397424,None,None,-218219,191,305,37668,None,None,-2497530,-1697668,4493750,None,None,None,None,None,None,None,None,None,18750,525000,None,397996,-662,-2497530
3,HOTH,2020-03-31,USD,-1582869,None,None,113675,-53526,305,39832,None,None,-1826576,10168,4231256,None,None,None,None,None,None,None,None,None,37500,37500,None,2658555,None,-1826576
4,HOTH,2019-12-31,USD,-1499079,None,None,414808,-3824,309,25000,None,None,-5604592,-25000,0,None,None,None,None,None,None,None,0,None,None,1159833,None,-1524079,None,-3911653
5,HOTH,2019-09-30,USD,-1637890,None,None,-209080,12576,308,50000,None,None,-1696032,-850000,1610129,None,None,None,None,None,None,None,-1,None,None,-1,None,-877761,None,-1696032
6,HOTH,2019-06-30,USD,-1046291,None,None,None,None,306,10000,None,None,-1267586,-10000,-17169,None,None,None,None,None,None,None,-17332,None,None,-17169,None,-1073460,None,-1267586
7,HOTH,2019-03-31,USD,-763955,None,None,-54355,75914,302,10000,None,None,-829365,-10000,5857500,None,None,None,None,None,None,None,5857500,None,None,5857500,None,5083545,None,-829365
