,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,AMWL,2020-09-30,USD,-30112000,None,None,None,None,2576000,957000,None,-2564000,None,-101011000,854845000,None,None,None,None,None,None,None,None,None,None,-18254000,None,None,None,-63081000
1,AMWL,2020-06-30,USD,-25729000,None,None,None,None,None,0,None,None,None,-1306000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,AMWL,2020-03-31,USD,-32093000,None,None,None,None,None,0,None,None,None,5640000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,AMWL,2019-12-31,USD,-15277000,None,None,None,None,2093000,240000,None,-92000,None,-13426500,46187000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-22431000
4,AMWL,2019-09-30,USD,-25876000,None,None,None,None,1868000,288000,None,-9000,None,-387000,73000,None,None,None,None,None,None,None,None,None,None,-158000,None,None,None,-24015000
