,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,IMAB,2020-09-30,CNY,-232838000,None,None,None,None,None,0,None,None,None,-286735000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12218000
1,IMAB,2020-06-30,CNY,-174896500,None,None,None,None,None,0,None,None,None,15177000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,IMAB,2020-03-31,CNY,-174896500,None,None,None,None,None,0,None,None,None,15177000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,IMAB,2019-12-31,CNY,-215989000,None,None,None,None,4372000,7624000,0,0,None,77334000,113296000,None,None,None,None,0,0,None,None,None,None,183536000,None,0,0,-348570000
4,IMAB,2019-09-30,CNY,-262959000,None,None,None,None,4016000,2687000,0,0,None,-22928000,69413000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-246043000
5,IMAB,2019-06-30,CNY,-194517000,None,None,None,None,4458000,1930000,0,0,None,79028000,-30000000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-857337000
6,IMAB,2019-03-31,CNY,-194517000,None,None,None,None,0,0,0,0,None,79028000,-0.01,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-0.34
7,IMAB,2018-12-31,CNY,-280705000,None,None,None,None,6740000,14409000,0,0,None,9500000,1479669000,None,None,None,None,0,0,None,None,None,None,1438965000,None,0,0,-402833000
8,IMAB,2018-09-30,CNY,-154533000,None,None,None,None,2408000,7390000,0,0,None,15914000,1479669000,None,None,None,None,0,0,None,None,None,None,1438965000,None,0,0,-279368000
9,IMAB,2018-06-30,USD,0,None,None,None,None,205758.85,0,0,0,None,2159568.09,22512897.42,None,None,None,None,0,0,None,None,None,None,13559088.18,None,0,0,0
