,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,IKT,2020-09-30,USD,75515,None,None,None,None,None,0,None,None,None,None,-67132,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-670599
1,IKT,2020-06-30,USD,-10669,None,None,None,None,None,0,None,None,None,None,5309,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-421869
2,IKT,2020-03-31,USD,-247673,None,None,None,None,None,0,None,None,None,None,242361,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-547440
3,IKT,2019-12-31,USD,6373,None,None,None,None,None,0,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-430010
4,IKT,2019-09-30,USD,-6801,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
