,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,MCBS,2020-12-31,USD,8885000,34630000,None,-274000,179820000,736000,56000,5574000,None,9454000,-134508000,149780000,None,None,None,None,2310000,2310000,None,None,None,None,None,None,24157000,None,9454000
1,MCBS,2020-09-30,USD,18439000,41434000,None,5149000,93647000,734000,139000,-271000,None,9385000,-110642000,2965000,None,None,None,None,2359000,2359000,None,None,None,None,None,None,-89238000,None,9385000
2,MCBS,2020-06-30,USD,7322000,39632000,None,4531000,110427000,743000,176000,2736000,None,7739000,-103362000,104171000,None,None,None,None,2809000,2809000,None,None,None,None,None,None,7739000,None,7739000
3,MCBS,2020-03-31,USD,107912000,35889000,None,10051000,102301000,716000,166000,433000,None,9816000,-129352000,-47335000,None,None,None,None,2807000,2807000,None,None,None,None,None,None,-68775000,None,9816000
4,MCBS,2019-12-31,USD,-79125000,37225000,None,-8205000,-97838000,746000,240000,1561000,None,10670000,97857000,-16867000,None,0,None,None,2778000,2778000,None,None,None,None,13911000,None,1865000,None,10670000
5,MCBS,2019-09-30,USD,92999000,None,None,None,None,623000,279000,None,None,12356000,-71575000,96041000,None,0,None,None,-2693000,2693000,None,None,None,None,None,None,None,None,12356000
6,MCBS,2019-06-30,USD,85988000,None,None,None,None,766000,248000,None,None,12960000,-51125000,9570000,None,1000,None,None,-2470000,2470000,None,None,None,None,-1000,None,None,None,12960000
7,MCBS,2019-03-31,USD,-67663000,None,None,None,None,583000,331000,None,None,8732000,6554000,35332000,None,1484000,None,None,-2426000,2426000,None,None,None,None,-1484000,None,None,None,8732000
8,MCBS,2018-12-31,USD,-142444000,None,None,None,None,1321000,856000,None,None,9736000,116316000,-13397000,None,None,None,None,-2448000,2453000,None,None,None,None,None,None,None,None,9736000
