,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,DT,2020-12-31,USD,73716000,6446000,None,89538000,63812000,19637000,2468000,87046000,None,18416000,-2532000,-22388000,None,None,11000,None,None,None,None,None,None,None,7612000,None,48796000,None,18416000
1,DT,2020-09-30,USD,23841000,None,None,None,None,16830000,1982000,None,None,17479000,-2035000,-25183000,None,None,12000,None,None,None,None,None,None,None,8396000,None,17479000,None,17479000
2,DT,2020-06-30,USD,37008000,6795000,None,-70509000,-66769000,18435000,4418000,-64265000,None,12865000,-4549000,3579000,None,None,13000,None,None,None,None,None,None,None,3579000,None,36038000,None,12865000
3,DT,2020-03-31,USD,64641000,6895000,None,41340000,40667000,-54901000,4578000,-5001000,None,46702000,-4741000,-30872000,None,None,6000,None,None,None,None,None,None,None,-6000,None,29028000,None,46702000
4,DT,2019-12-31,USD,11132000,6610000,None,65880000,90061000,20230000,5385000,78600000,None,1763000,-5550000,-30005000,None,None,5000,None,None,None,None,None,None,None,-5000,None,-24423000,None,1763000
5,DT,2019-09-30,USD,-252395000,None,None,None,None,18943000,5607000,None,None,-417334000,-5838000,414016000,None,None,92000,None,None,None,None,None,None,None,590152000,None,-417334000,None,-417334000
