,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,PTK,2020-09-30,USD,-243122,None,None,None,None,None,0,None,None,None,-115000000,115508880,None,None,None,None,None,None,None,None,None,None,118400000,None,None,None,-376200
1,PTK,2020-06-30,USD,25177,None,None,None,None,None,0,None,None,None,-115000000,-42930,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-106820
2,PTK,2020-03-31,USD,-25177,None,None,None,None,None,0,None,None,None,-115000000,-17750,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-8590
