SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
JIVE,2017-03-31,USD,34900000,50083000,12566000,12566000,-1238000,35696000,11713000,0,None,None,None,11000,None,None,None,None,-1345000,281000,None,-1626000,None,-1334000,None,-1626000
JIVE,2016-12-31,USD,36140000,51695000,12423000,12423000,686000,35454000,11204000,0,None,None,None,14000,None,None,None,None,1131000,216000,None,915000,None,1145000,None,915000
JIVE,2016-09-30,USD,34643000,50721000,13237000,13237000,-603000,35330000,10990000,0,None,None,None,35000,None,None,None,None,-520000,225000,None,-745000,None,-485000,None,-745000
JIVE,2016-06-30,USD,33673000,51017000,14223000,14223000,-6825000,36385000,11836000,0,None,None,None,37000,None,None,None,None,-6280000,445000,None,-6725000,None,-6243000,None,-6725000
JIVE,2016-03-31,USD,32226000,50661000,14866000,14866000,-6941000,39167000,11739000,0,None,None,None,44000,None,None,None,None,-7072000,337000,None,-7409000,None,-7028000,None,-7409000
JIVE,2015-12-31,USD,None,50151000,14918000,14918000,None,39057000,12081000,None,None,None,None,22000,None,None,None,None,None,921000,None,None,None,None,None,None
JIVE,2015-09-30,USD,None,49905000,14258000,14258000,None,40500000,13187000,None,None,None,None,27000,None,None,None,None,None,113000,None,None,None,None,None,None
JIVE,2015-06-30,USD,None,48611000,14325000,14325000,None,39316000,13577000,None,None,None,None,43000,None,None,None,None,None,14000,None,None,None,None,None,None
JIVE,2015-03-31,USD,None,47126000,13088000,13088000,None,39337000,13973000,None,None,None,None,79000,None,None,None,None,None,203000,None,None,None,None,None,None
JIVE,2014-12-31,USD,None,47689000,13535000,13535000,None,41704000,12779000,None,None,None,None,67000,None,None,None,None,None,788000,None,None,None,None,None,None
JIVE,2014-09-30,USD,None,46600000,13470000,13470000,None,41465000,13608000,None,None,None,None,55000,None,None,None,None,None,164000,None,None,None,None,None,None
JIVE,2014-06-30,USD,None,43375000,12737000,12737000,None,41163000,12991000,None,None,None,None,64000,None,None,None,None,None,57000,None,None,None,None,None,None
JIVE,2014-03-31,USD,None,41029000,11473000,11473000,None,42717000,12897000,None,None,None,None,83000,None,None,None,None,None,129000,None,None,None,None,None,None
JIVE,2013-12-31,USD,None,39310000,10620000,10620000,None,46658000,14359000,None,None,None,None,80000,None,None,None,None,None,176000,None,None,None,None,None,None
JIVE,2013-09-30,USD,None,37359000,9870000,9870000,None,41932000,14957000,None,None,None,None,54000,None,None,None,None,None,29000,None,None,None,None,None,None
JIVE,2013-06-30,USD,None,35242000,8975000,8975000,None,40291000,13749000,None,None,None,None,105000,None,None,None,None,None,None,None,None,None,None,None,None
JIVE,2013-03-31,USD,None,33852000,9803000,9803000,None,37407000,12677000,None,None,None,None,75000,None,None,None,None,None,None,None,None,None,None,None,None
JIVE,2012-12-31,USD,None,32525000,9185000,9185000,None,35625000,11863000,None,None,None,None,96000,None,None,None,None,None,None,None,None,None,None,None,None
JIVE,2012-09-30,USD,None,28873000,8695000,8695000,None,28772000,9845000,None,None,None,None,93000,None,None,None,None,None,132000,None,None,None,None,None,None
JIVE,2012-06-30,USD,None,26950000,8542000,8542000,None,27459000,9127000,None,None,None,None,144000,None,None,None,None,None,90000,None,None,None,None,None,None
JIVE,2012-03-31,USD,None,25318000,8393000,8393000,None,23513000,8355000,None,None,None,None,88000,None,None,None,None,None,24000,None,None,None,None,None,None
