SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
EXFO,2020-11-30,USD,41643000,71512000,29869000,29869000,4115000,21606000,11199000,67397000,None,4412000,None,None,None,None,None,None,5735000,2181000,None,3554000,None,8838000,None,3554000
EXFO,2020-08-31,USD,37999000,70572000,32573000,32573000,-1970000,24588000,12004000,40239000,None,19000,None,None,None,None,None,None,-2000000,1633000,None,-3633000,None,1887000,None,-3633000
EXFO,2020-05-31,USD,36629000,66661000,30032000,30032000,6814000,18898000,9168000,29815000,None,-291000,-946000,None,None,None,None,None,5868000,2691000,None,3177000,None,8755000,None,3177000
EXFO,2020-02-29,USD,29483000,55412000,25929000,25929000,-9226000,24303000,12566000,38709000,None,-285000,-766000,285000,None,None,None,None,-9992000,-971000,None,-9021000,None,-6785000,None,-9021000
EXFO,2019-11-30,USD,40591000,69201000,28610000,28610000,3276000,25978000,11749000,46255000,None,-399000,-670000,399000,None,None,None,None,2606000,2669000,None,-63000,None,-1619000,None,-63000
EXFO,2019-08-31,USD,38189000,70365000,32176000,32176000,2774000,23036000,11143000,35415000,None,-1157000,-2241000,279000,None,None,None,None,533000,760000,None,-227000,None,1444000,None,-227000
EXFO,2019-05-31,USD,41243000,73828000,32585000,32585000,4199000,23761000,11970000,37044000,None,-698000,-793000,698000,None,None,None,None,3406000,3385000,None,21000,None,6053000,None,21000
EXFO,2019-02-28,USD,44882000,73927000,29045000,29045000,3836000,25376000,12216000,41227000,None,1514000,None,1514000,None,None,None,None,4753000,-440000,None,5193000,None,9371000,None,5193000
EXFO,2018-11-30,USD,40100000,69201000,23290000,23290000,-2923000,23190000,13167000,36720000,None,None,None,-377000,None,None,None,None,-5826000,1641000,None,-7467000,None,7570000,None,-7467000
EXFO,2018-08-31,USD,42310000,69220000,26910000,26910000,1479000,24060000,13495000,45370000,None,None,None,-110000,None,None,None,None,-3697000,254000,None,-3951000,None,-880000,None,-3951000
EXFO,2018-05-31,USD,43250000,72220000,28960000,28960000,-4569000,25960000,16101000,47830000,None,None,None,-198000,None,None,None,None,-4607000,1363000,None,-5970000,None,1120000,None,-5970000
EXFO,2018-02-28,USD,39400000,64720000,25330000,25330000,-5710000,24920000,15180000,42320000,None,None,None,4000,None,None,None,None,-7110000,2321000,None,-7691000,None,120000,None,-7339000
EXFO,2017-11-30,USD,40102000,63391000,23289000,23289000,4184000,33645000,13063000,60007000,None,None,None,-338000,None,None,None,None,4419000,1740000,None,2679000,None,3384000,None,2679000
EXFO,2017-08-31,USD,39120000,62980000,23860000,23860000,6312000,20600000,13057000,34330000,None,None,None,-246000,None,None,None,None,1957000,1113000,None,5155000,None,780000,None,844000
EXFO,2017-05-31,USD,35530000,58510000,22970000,22970000,-3539000,21650000,14711000,39500000,None,None,None,0,None,None,None,None,-4821000,2012000,None,-5312000,None,1460000,None,-5312000
EXFO,2017-02-28,USD,37040000,60030000,22990000,22990000,3392000,21260000,12716000,34250000,None,None,None,-57000,None,None,None,None,2529000,1521000,None,1008000,None,4000000,None,1008000
EXFO,2016-11-30,USD,0,61785000,22813000,22813000,4833000,32809000,12640000,0,None,None,None,0,None,None,None,None,5265000,1962000,None,0,None,0,None,3303000
EXFO,2016-08-31,USD,145517000,62858000,24145000,24145000,4621000,32843000,12512000,216908000,None,None,None,-303000,None,None,None,None,4440000,2188000,None,8900000,None,15675000,None,2252000
EXFO,2016-05-31,USD,0,60896000,23880000,23880000,3663000,32101000,12612000,0,None,None,None,0,None,None,None,None,3015000,2096000,None,0,None,0,None,919000
EXFO,2016-02-29,USD,0,53597000,18904000,18904000,3756000,29727000,11472000,0,None,None,None,0,None,None,None,None,5327000,1364000,None,0,None,0,None,3963000
EXFO,2015-11-30,USD,0,55232000,20137000,20137000,3635000,30185000,11279000,0,None,None,None,0,None,None,None,None,3882000,2116000,None,0,None,0,None,1766000
