SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
BRG,2020-12-31,USD,55986000,55987000,1000,18860000,9826000,6566000,None,46160000,6177000,2820000,6177000,3357000,49164000,-12539000,None,19246000,-16414000,None,4002000,-13377000,-5664000,9826000,29072000,-26213000
BRG,2020-09-30,USD,54588000,54589000,1000,19571000,6428000,5901000,None,48161000,5922000,20861000,5922000,-14939000,48666000,3023000,None,19216000,-4069000,None,-14939000,-1105000,2396000,6428000,25644000,-17058000
BRG,2020-06-30,USD,53033000,53033000,0,18571000,7475000,5303000,None,45558000,5338000,-1532000,5338000,6870000,33710000,46711000,None,20067000,40327000,None,20855000,43161000,32929000,7475000,27542000,15090000
BRG,2020-03-31,USD,56241000,56241000,0,19299000,7087000,6371000,None,49154000,5888000,-1904000,5888000,7792000,50353000,2708000,None,20921000,-5121000,None,7792000,-2706000,979000,7087000,28008000,-16493000
BRG,2019-12-31,USD,52522000,52520000,-2000,17602000,8536000,5620000,None,43987000,6721000,-49934000,-17874000,32060000,45467000,2434000,None,19355000,-2759000,None,32394000,-59000,2456000,8536000,27891000,-13827000
BRG,2019-09-30,USD,53547000,53547000,0,19377000,8738000,6259000,None,44809000,6125000,21886000,6125000,-15761000,40498000,44072000,None,17643000,38175000,None,-8837000,40491000,31764000,8738000,26381000,17160000
BRG,2019-06-30,USD,52437000,52437000,0,18868000,10701000,5046000,None,41736000,5973000,-2270000,5973000,8243000,46464000,2492000,None,16226000,-1932000,None,8243000,10701000,-1932000,10701000,26927000,-10990000
BRG,2019-03-31,USD,51466000,51466000,0,18602000,8734000,5627000,None,42732000,5776000,-1457000,5776000,7233000,45690000,2968000,None,17230000,-4365000,None,7233000,8734000,-4365000,8734000,25964000,-12093000
BRG,2018-12-31,USD,50011000,50011000,0,17493000,8728000,5624000,None,41284000,5723000,-7138000,0,7138000,44288000,2436000,None,16839000,-5777000,None,7138000,8728000,-5772000,8728000,25567000,-12785000
BRG,2018-09-30,USD,47877000,47877000,0,17971000,8629000,4732000,None,39248000,5702000,-2438000,0,2438000,40551000,1165000,None,15384000,-3111000,None,4062000,8629000,-3111000,8629000,24013000,-10334000
BRG,2018-06-30,USD,44959000,44959000,0,16874000,7636000,4528000,None,37323000,5635000,-1808000,0,1808000,38671000,1973000,None,14819000,-3432000,None,2461000,7636000,-3432000,7636000,22455000,-10212000
BRG,2018-03-31,USD,41871000,41871000,0,15658000,4701000,4669000,None,37170000,5196000,-1552,0,1552,32729000,2461000,None,15640000,-2955000,None,1552,4701000,-2955000,4701000,20341000,-9425000
BRG,2017-12-31,USD,26216391,26216391,0,14019000,-40579000,3292000,None,77030000,2189000,4391,0,-4391,20382000,2618000,None,15530000,-47143000,None,-4391,-44672000,-37368000,-40579000,-25049000,-46241000
BRG,2017-09-30,USD,33021076,33021076,0,11969000,126000,1103000,None,29937000,2121000,-2924,0,2924,24872000,2688000,None,11763000,-4581000,None,2924,-1893000,-4073000,126000,11889000,-12017000
BRG,2017-06-30,USD,35663446,35663446,0,10646000,-2202000,1696000,None,29250000,2097000,-554,0,554,32214000,44795000,None,10387000,34768000,None,1639554,37373000,24597000,-2202000,8185000,17569000
BRG,2017-03-31,USD,24838000,24838000,0,9830000,-1992000,1449000,None,28654000,1523000,-1824000,0,1824000,23867000,19038000,None,10944000,9928000,None,1824000,12500000,1199000,-1992000,8952000,-4990000
BRG,2016-12-31,USD,26479000,21984000,-4495000,8351000,-913000,1708000,None,23306000,None,-410000,0,410000,21353000,None,None,8722000,40000,None,410000,-24592000,-1561000,-913000,7809000,-7260000
BRG,2016-09-30,USD,15047000,16913000,1866000,1866000,1188000,1177000,None,18436000,None,-344000,0,344000,16179000,5654000,None,7166000,1568000,None,2737000,4645000,1667000,1188000,8354000,-2551000
BRG,2016-06-30,USD,16653000,18068000,1415000,1415000,-147000,1704000,None,18546000,None,-331000,0,331000,17513000,None,None,7789000,None,None,331000,814000,-1907000,-147000,7642000,-5043000
BRG,2016-03-31,USD,14667000,16311000,1644000,1644000,-1165000,1273000,None,17799000,None,-323000,0,323000,15928000,2768000,None,7510000,-2625000,None,323000,143000,-2528000,-1165000,6345000,-4135000
