SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
MACK,2019-12-31,USD,-1000,-1000,0,None,-2211000,2211000,0,2211000,65000,-1000,65000,1000,0,206000,None,None,-2852000,-1473000,1000,-674000,3261000,-2211000,None,3261000
MACK,2019-09-30,USD,3500000,3500000,0,None,-846000,4346000,0,846000,140000,0,140000,0,3500000,None,None,None,-705000,None,0,-705000,-705000,-846000,None,-705000
MACK,2019-06-30,USD,1761000,1761000,0,2939000,-9258000,5929000,4739000,9258000,207000,-1049000,207000,1049000,2810000,877000,None,None,-9430000,None,1049000,-9430000,-9430000,-9258000,None,-9430000
MACK,2019-03-31,USD,96000,96000,0,6161000,-10044000,3683000,6361000,10044000,365000,-478000,-113000,478000,None,64000,None,None,-10458000,None,478000,-10458000,-10449000,-10044000,None,-10458000
MACK,2018-12-31,USD,-300000,-300000,0,9231000,-14272000,4041000,10231000,14272000,436000,-484000,None,484000,None,-1016000,None,None,-15772000,-2897000,484000,-12875000,-8948000,-14272000,None,-8944000
MACK,2018-09-30,USD,-472000,-472000,0,12959000,-16736000,3777000,12959000,16736000,306000,None,None,472000,None,69000,None,None,-17139000,-4798000,None,-12341000,3985000,-16736000,None,3989000
MACK,2018-06-30,USD,562000,562000,0,13678000,-17191000,3513000,13678000,17191000,282000,None,None,-472000,None,-578000,None,None,-17769000,None,None,-17769000,-17758000,-17191000,None,-17769000
MACK,2018-03-31,USD,-746000,-746000,0,13106000,-17376000,4270000,13106000,17376000,275000,None,None,-472000,None,-406000,None,None,-17782000,None,None,-17782000,-17794000,-17376000,None,-17782000
MACK,2017-12-31,USD,-5004000,-5004000,0,12360000,-17014000,4654000,12360000,26974000,249000,None,None,4250000,None,-592000,None,None,-21856000,-10027000,None,-11829000,-12951000,-17014000,None,-12951000
MACK,2017-09-30,USD,-1732000,-1732000,0,13598000,-16964000,3366000,13598000,17037000,250000,None,None,1659000,None,11167000,None,None,-7456000,-2133000,None,-5354000,3102000,-16964000,None,3102000
MACK,2017-06-30,USD,-25059000,-25059000,0,None,-34549000,14798000,19751000,34549000,382000,None,None,26762000,None,1426000,None,None,-59885000,-30239000,None,-28922000,511563000,-34549000,None,511563000
MACK,2017-03-31,USD,-1979000,-1979000,0,None,-27239000,5634000,21605000,27239000,14000,None,None,1979000,None,12000,None,None,-29206000,None,None,-28739000,-29686000,-27239000,None,-29686000
MACK,2016-12-31,USD,57921000,61240000,3319000,3319000,-26293000,24206000,54961000,87614000,18000,None,None,7066000,None,-268000,None,None,-33627000,-13224000,None,-26561000,-32447000,-26293000,None,-32449000
MACK,2016-09-30,USD,27061000,28071000,1010000,1010000,-23874000,18048000,32078000,114486000,64000,None,None,6850000,None,449000,None,None,-30275000,None,None,-23425000,-30071000,-23874000,None,-30068000
MACK,2016-06-30,USD,31809000,33681000,1872000,1872000,-29867000,20680000,40996000,61676000,122000,None,None,21149000,None,58000,None,None,-50958000,None,None,-29809000,-50735000,-29867000,None,-50750000
MACK,2016-03-31,USD,20570000,21281000,711000,711000,-30107000,17795000,32882000,50677000,72000,None,None,8580000,None,29000,None,None,-38658000,None,None,-30078000,-38487000,-30107000,None,-38473000
MACK,2015-12-31,USD,21373000,21419000,46000,46000,-42702000,19335000,44740000,64075000,6000,None,None,5708000,None,343000,None,None,-48068000,-11215000,None,-42359000,-47825000,-42702000,None,-47826000
MACK,2015-09-30,USD,16440000,16440000,None,None,-38279000,16956000,37763000,54719000,13000,None,None,None,None,None,None,None,None,None,None,-37910000,-42588000,-38279000,None,-42594000
MACK,2015-06-30,USD,36558000,36558000,None,None,-18563000,12315000,42806000,55121000,34000,None,None,None,None,None,None,None,None,None,None,-18419000,-22757000,-18563000,None,-22778000
MACK,2015-03-31,USD,14842000,14842000,None,None,-30026000,9189000,35679000,44868000,47000,None,None,None,None,None,None,None,None,None,None,-29866000,-34712000,-30026000,None,-34759000
