SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
DRYS,2019-06-30,USD,8974000,40495000,31521000,31521000,-7119000,8365000,None,47614000,None,None,None,-4866000,None,None,None,None,-12652000,73000,None,-12725000,None,-7119000,None,-12725000
DRYS,2019-03-31,USD,19172000,43080000,23908000,23908000,4890000,6820000,None,38190000,None,None,None,-4839000,None,None,None,None,1452000,1000,None,1451000,None,4890000,None,1451000
DRYS,2018-12-31,USD,24061000,49262000,25201000,25201000,11631000,6314000,0,37631000,None,None,None,-5879000,None,None,None,None,5830000,2000,None,5828000,None,11631000,None,5828000
DRYS,2018-09-30,USD,25603000,49562000,23959000,23959000,11240000,7719000,0,38322000,None,None,None,-5559000,None,None,None,None,11605000,2000,None,11603000,None,11240000,None,11603000
DRYS,2018-06-30,USD,16589000,43256000,26667000,26667000,2668000,7112000,0,40588000,None,None,None,-4477000,None,None,None,None,3578000,2000,None,3576000,None,2668000,None,3576000
DRYS,2018-03-31,USD,19815000,44055000,24240000,24240000,5846000,7169000,0,38209000,None,None,None,-4953000,None,None,None,None,773000,0,None,773000,None,5846000,None,773000
DRYS,2017-12-31,USD,-10556000,42593000,26281000,26281000,2644000,7334000,0,-1844000,None,None,None,-18904000,None,None,None,None,1860000,71000,None,24869000,None,15497000,None,24869000
DRYS,2017-09-30,USD,42612000,29934000,23149000,23149000,-68218000,7843000,0,197940000,None,None,None,4975000,None,None,None,None,-105323000,61000,None,-105304000,None,-68218000,None,-105304000
DRYS,2017-06-30,USD,-12909000,16381000,19927000,19927000,35640000,7082000,0,-90107000,None,None,None,4148000,None,None,None,None,48618000,11000,None,48598000,None,35640000,None,48598000
DRYS,2017-03-31,USD,1605000,11808000,10388000,10388000,-8093000,8713000,0,19901000,None,None,None,3156000,None,None,None,None,-10707000,9000,None,-10707000,None,-8093000,None,-10707000
DRYS,2016-12-31,USD,-4718000,12844000,11470000,11470000,-45754000,14333000,0,97688000,None,None,None,-8299000,None,None,None,None,-198648000,17000,None,-198686000,None,-45754000,None,-198686000
DRYS,2016-09-30,USD,0,8892000,11791000,11791000,0,7352000,0,0,None,None,None,0,None,None,None,None,0,2000,None,0,None,0,None,0
DRYS,2016-06-30,USD,0,15752000,13802000,13802000,0,8133000,0,0,None,None,None,0,None,None,None,None,0,19000,None,0,None,0,None,0
DRYS,2016-03-31,USD,0,14446000,17709000,17709000,0,9890000,0,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,0
DRYS,2015-12-31,USD,533465000,23766000,24656000,24656000,200901000,14814000,0,768924000,None,None,None,2318000,None,None,None,None,-2770967000,188000,None,-2808086000,None,200901000,None,-2847061000
DRYS,2015-09-30,USD,0,50766000,45726000,45726000,-169874000,15291000,0,0,None,None,None,23130000,None,None,None,None,0,-17341000,None,0,None,0,None,0
DRYS,2015-06-30,USD,0,448982000,156749000,156749000,169874000,31519000,0,0,None,None,None,75709000,None,None,None,None,0,17341000,None,0,None,0,None,0
DRYS,2015-03-31,USD,0,492111000,209229000,209229000,120898000,43288000,0,0,None,None,None,94636000,None,None,None,None,0,19590000,None,0,None,0,None,0
DRYS,2014-12-31,USD,1224099000,598411000,254350000,254350000,173197000,54610000,0,1604903000,None,None,None,99834000,None,None,None,None,47378000,35950000,None,58020000,None,580621000,None,-64182000
DRYS,2014-09-30,USD,0,601954000,255015000,255015000,184895000,48441000,0,0,None,None,None,101479000,None,None,None,None,76964000,17940000,None,0,None,0,None,16670000
DRYS,2014-06-30,USD,0,527673000,243339000,243339000,130132000,41544000,0,0,None,None,None,97428000,None,None,None,None,37838000,15142000,None,0,None,0,None,0
