SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
RKUS,2016-03-31,USD,None,100573000,28964000,28964000,1886000,66526000,26235000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
RKUS,2015-12-31,USD,None,100116000,28792000,28792000,5315000,62971000,25851000,None,None,None,None,None,None,None,None,None,3589000,769000,None,None,None,None,None,2820000
RKUS,2015-09-30,USD,None,98952000,28428000,28428000,6050000,61853000,24244000,None,None,None,None,None,None,None,None,None,4023000,2339000,None,None,None,None,None,1684000
RKUS,2015-06-30,USD,None,92230000,27345000,27345000,1367000,60460000,22843000,None,None,None,None,None,None,None,None,None,1429000,670000,None,None,None,None,None,759000
RKUS,2015-03-31,USD,None,82078000,23940000,23940000,None,56808000,21296000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
RKUS,2014-12-31,USD,None,85866000,24405000,24405000,3230000,55499000,20457000,None,None,None,None,None,None,None,None,None,3143000,219000,None,None,None,None,None,2924000
RKUS,2014-09-30,USD,None,85001000,23949000,23949000,6078000,52351000,19614000,None,None,None,None,None,None,None,None,None,5919000,2365000,None,None,None,None,None,3554000
RKUS,2014-06-30,USD,None,81000000,22796000,22796000,4135000,51724000,18954000,None,None,None,None,None,None,None,None,None,4097000,2658000,None,None,None,None,None,1439000
RKUS,2014-03-31,USD,None,75052000,22339000,22339000,191000,50606000,18139000,None,None,None,None,None,None,None,None,None,971000,698000,None,None,None,None,None,273000
RKUS,2013-12-31,USD,None,73024000,22394000,22394000,None,48927000,16803000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,716000
RKUS,2013-09-30,USD,None,68929000,21958000,21958000,None,45584000,16268000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57000
RKUS,2013-06-30,USD,None,63873000,19774000,19774000,1055000,41448000,14934000,None,None,None,None,None,None,None,None,None,953000,251000,None,None,None,None,None,702000
RKUS,2013-03-31,USD,None,57241000,17471000,17471000,None,38561000,13778000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,314000
RKUS,2012-12-31,USD,None,62164000,20095000,20095000,4499000,36214000,13343000,None,None,None,None,None,None,None,None,None,2403000,531000,None,None,None,None,None,1872000
RKUS,2012-09-30,USD,None,58584000,19297000,19297000,5607000,32519000,12291000,None,None,None,None,None,None,None,None,None,5006000,None,None,None,None,None,None,5459000
RKUS,2012-06-30,USD,None,48891000,16010000,16010000,3996000,27601000,9438000,None,None,None,None,244000,None,None,None,None,3028000,None,None,None,None,None,None,20628000
RKUS,2012-03-31,USD,None,45014000,15532000,15532000,4500000,23933000,8749000,None,None,None,None,228000,None,None,None,None,4029000,284000,None,None,None,None,None,3745000
RKUS,2011-12-31,USD,None,41036000,15057000,15057000,4767000,21212000,7698000,None,None,None,None,372000,None,None,None,None,3307000,109000,None,None,None,None,None,3198000
RKUS,2011-09-30,USD,None,31633000,12010000,12010000,2189000,17434000,6434000,None,None,None,None,203000,None,None,None,None,1919000,69000,None,None,None,None,None,1850000
RKUS,2011-06-30,USD,None,26012000,10563000,10563000,1010000,14439000,5833000,None,None,None,None,226000,None,None,None,None,474000,68000,None,None,None,None,None,406000
RKUS,2011-03-31,USD,None,21342000,9577000,9577000,None,12690000,4927000,None,None,None,None,224000,None,None,None,None,None,69000,None,None,None,None,None,None
