SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
LMAT,2020-12-31,USD,24402000,74469000,13146000,13146000,9545000,11988000,2869000,14857000,13000,-578000,0,578000,75047000,-35000,None,1634000,8931000,1898000,578000,7033000,8517000,9545000,11179000,7033000
LMAT,2020-09-30,USD,22704000,72647000,13712000,13712000,10018000,11059000,2098000,12686000,15000,-666000,-1000,665000,73313000,25000,None,1681000,9378000,1865000,666000,7513000,8663000,10018000,11699000,7513000
LMAT,2020-06-30,USD,17029000,49523000,7822000,7822000,4872000,10018000,2139000,12157000,74000,8000,74000,66000,49589000,-39000,None,894000,4767000,1267000,None,3500000,4866000,4872000,5766000,3500000
LMAT,2020-03-31,USD,20483000,60924000,10068000,10068000,4353000,13136000,2994000,16130000,105000,105000,105000,None,60924000,-73000,None,834000,4280000,1106000,None,3174000,1656000,4353000,5187000,3174000
LMAT,2019-12-31,USD,19908000,60476000,10262000,10262000,4928000,12481000,2499000,14980000,124000,124000,124000,None,60476000,260000,None,726000,5188000,575000,None,4613000,5500000,4928000,5654000,4613000
LMAT,2019-09-30,USD,20166000,57992000,8934000,8934000,5905000,11980000,2281000,14261000,193000,193000,193000,None,57992000,-15000,None,600000,5890000,706000,None,5184000,4108000,5905000,6505000,5184000
LMAT,2019-06-30,USD,20315000,29483000,9168000,9168000,5915000,12144000,2256000,14400000,224000,224000,224000,None,29483000,173000,None,556000,6088000,1464000,None,5915000,5915000,5915000,6471000,4624000
LMAT,2019-03-31,USD,19464000,28479000,9015000,9015000,4435000,12789000,2240000,15029000,157000,157000,157000,None,28479000,78000,None,555000,4513000,1000000,None,4435000,4435000,4435000,4990000,3513000
LMAT,2018-12-31,USD,19218000,28389000,9171000,9171000,7193000,11276000,2347000,12025000,179000,None,None,2000,28389000,60000,None,None,7251000,1226000,None,7193000,7193000,7193000,None,6025000
LMAT,2018-09-30,USD,17255000,24165000,6910000,6910000,4613000,10605000,2037000,12642000,192000,None,None,-2000,24165000,117000,None,None,4730000,416000,None,4613000,4613000,4613000,None,4314000
LMAT,2018-06-30,USD,18992000,27020000,8028000,8028000,11541000,11339000,1988000,7451000,165000,None,None,-2000,27020000,6000,None,None,11547000,2796000,None,11541000,11541000,11541000,None,8751000
LMAT,2018-03-31,USD,18474000,25994000,7520000,7621000,4862000,11787000,1825000,13612000,95000,None,None,-2000,25994000,54000,None,None,4916000,1063000,None,4862000,4862000,4862000,None,3853000
LMAT,2017-12-31,USD,18251000,26080000,8025000,8025000,6321000,10347000,1583000,11930000,79000,None,None,21000,-52000,28000,None,None,6328000,2044000,None,4284000,None,7487000,None,4284000
LMAT,2017-09-30,USD,17577000,24795000,7334000,7334000,5053000,10763000,1761000,12524000,48000,None,None,None,-27000,20000,None,None,5073000,31000,None,5042000,None,6085000,None,5042000
LMAT,2017-06-30,USD,17516000,25651000,8237000,8237000,5536000,10346000,1634000,11980000,32000,None,None,None,-102000,-70000,None,None,5466000,834000,None,4632000,None,6621000,None,4632000
LMAT,2017-03-31,USD,17353000,24165000,6923000,6923000,4193000,11502000,1658000,13160000,20000,None,None,None,26000,46000,None,None,4239000,1020000,None,3219000,None,5192000,None,3219000
LMAT,2016-12-31,USD,16194000,23187000,7176000,7176000,3909000,10763000,1522000,12285000,26000,None,None,14000,-87000,-61000,None,None,3834000,1237000,None,2597000,None,3848000,None,2597000
LMAT,2016-09-30,USD,17019000,23155000,6278000,6278000,5344000,10136000,1539000,11675000,24000,None,None,None,-61000,-37000,None,None,5307000,2078000,None,3229000,None,5307000,None,3229000
LMAT,2016-06-30,USD,15367000,22426000,7022000,7022000,3783000,9950000,1634000,11584000,16000,None,None,None,37000,53000,None,None,3836000,1238000,None,2598000,None,3836000,None,2598000
LMAT,2016-03-31,USD,14356000,20208000,5938000,5938000,3300000,9610000,1446000,11056000,15000,None,None,None,-50000,-35000,None,None,3265000,1099000,None,2166000,None,3265000,None,2166000
