SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
OMPI,2012-12-31,USD,None,30271000,6297000,6297000,3566000,19958000,591000,None,None,None,None,18000,None,None,None,None,11890000,4630000,None,None,None,None,None,7260000
OMPI,2012-09-30,USD,None,29148000,5498000,5498000,5011000,18245000,493000,None,None,None,None,19000,None,None,None,None,5007000,1981000,None,None,None,None,None,3026000
OMPI,2012-06-30,USD,None,30506000,5783000,5783000,5588000,18744000,478000,None,None,None,None,18000,None,None,None,None,5587000,2234000,None,None,None,None,None,3353000
OMPI,2012-03-31,USD,None,30753000,5836000,5836000,4935000,19584000,599000,None,None,None,None,22000,None,None,None,None,4931000,1932000,None,None,None,None,None,2999000
OMPI,2011-12-31,USD,None,30607000,5956000,5956000,8262000,15969000,855000,None,None,None,None,24000,None,None,None,None,8187000,3092000,None,None,None,None,None,5095000
OMPI,2011-09-30,USD,None,28112000,5297000,5297000,6857000,15601000,518000,None,None,None,None,24000,None,None,None,None,6835000,2390000,None,None,None,None,None,4445000
OMPI,2011-06-30,USD,None,28876000,5879000,5879000,5626000,16817000,394000,None,None,None,None,31000,None,None,None,None,4796000,1875000,None,None,None,None,None,2921000
OMPI,2011-03-31,USD,None,26513000,4881000,4881000,3906000,17195000,425000,None,None,None,None,64000,None,None,None,None,None,None,None,None,None,None,None,None
OMPI,2010-12-31,USD,None,30303000,5960000,5960000,7186000,16745000,407000,None,None,None,None,64000,None,None,None,None,4886000,1986000,None,None,None,None,None,2900000
OMPI,2010-09-30,USD,None,27891000,5275000,5275000,5772000,16346000,1474000,None,None,None,None,2000,None,None,None,None,2607000,1022000,None,None,None,None,None,1585000
OMPI,2010-06-30,USD,None,28863000,5702000,5702000,7051000,15607000,994000,None,None,None,None,2000,None,None,None,None,5138000,2051000,None,None,None,None,None,3087000
OMPI,2010-03-31,USD,None,25706000,4824000,4824000,3191000,17179000,1008000,None,None,None,None,3000,None,None,None,None,3208000,1289000,None,None,None,None,None,1919000
OMPI,2009-12-31,USD,None,30703000,6026000,6026000,7929000,16287000,915000,None,None,None,None,70000,None,None,None,None,7885000,3080000,None,None,None,None,None,4805000
OMPI,2009-09-30,USD,None,24899000,4659000,4659000,4925000,14724000,1114000,None,None,None,None,17000,None,None,None,None,4942000,1897000,None,None,None,None,None,3045000
OMPI,2009-06-30,USD,None,25874000,4593000,4593000,4926000,15704000,1287000,None,None,None,None,18000,None,None,None,None,4608000,1770000,None,None,None,None,None,2838000
OMPI,2009-03-31,USD,None,22620000,3982000,3982000,1912000,16090000,1091000,None,None,None,None,18000,None,None,None,None,1043000,398000,None,None,None,None,None,645000
OMPI,2008-12-31,USD,None,25435000,4460000,4460000,2860000,17532000,1412000,None,None,None,None,20000,None,None,None,None,2799000,615000,None,None,None,None,None,2184000
OMPI,2008-09-30,USD,None,26012000,4481000,4481000,4758000,16140000,1155000,None,None,None,None,28000,None,None,None,None,4821000,1914000,None,None,None,None,None,2907000
OMPI,2008-06-30,USD,None,27772000,4500000,4500000,7458000,15261000,1281000,None,None,None,None,28000,None,None,None,None,7515000,3011000,None,None,None,None,None,4504000
OMPI,2008-03-31,USD,None,25374000,4099000,4099000,4922000,15731000,1436000,None,None,None,None,37000,None,None,None,None,4988000,1995000,None,None,None,None,None,2993000
OMPI,2007-12-31,USD,None,27254000,3977000,3977000,8000000,14330000,1376000,None,None,None,None,101000,None,None,None,None,7786000,3307000,None,None,None,None,None,4479000
