SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
EXAM,2016-03-31,USD,77377000,226503000,149126000,149126000,13402000,45312000,None,63975000,None,None,None,8399000,None,None,None,None,5003000,1743000,None,3260000,None,13402000,None,3260000
EXAM,2015-12-31,USD,71033000,208480000,137447000,137447000,17049000,39867000,None,55439000,None,None,None,7966000,None,None,None,None,7628000,3353000,None,4275000,None,15594000,None,4275000
EXAM,2015-09-30,USD,71587000,206033000,134446000,134446000,18135000,40455000,None,53452000,None,None,None,7972000,None,None,None,None,10135000,2980000,None,7155000,None,18135000,None,7155000
EXAM,2015-06-30,USD,72313000,208738000,136425000,136425000,15821000,42763000,None,56450000,None,None,None,28567000,None,None,None,None,-12704000,-4841000,None,-7863000,None,15863000,None,-7863000
EXAM,2015-03-31,USD,68140000,196316000,128176000,128176000,11140000,40196000,None,57000000,None,None,None,7938000,None,None,None,None,3136000,1112000,None,2024000,None,11140000,None,2024000
EXAM,2014-12-31,USD,71509000,202064000,130555000,130555000,11589000,43373000,None,59920000,None,None,None,8135000,None,-9000,None,None,3445000,-391000,None,3836000,None,11580000,None,3836000
EXAM,2014-09-30,USD,73481000,204078000,130597000,130597000,14242000,42078000,None,59239000,None,None,None,8361000,None,6000,None,None,5887000,2472000,None,3415000,None,14248000,None,3415000
EXAM,2014-06-30,USD,71594000,196445000,124851000,124851000,15094000,41642000,None,57448000,None,None,None,7904000,None,-191000,None,None,6051000,2519000,None,3532000,None,13955000,None,3532000
EXAM,2014-03-31,USD,61993000,173028000,111035000,111035000,7123000,38963000,None,54870000,None,None,None,7577000,None,None,None,None,-454000,-165000,None,-289000,None,7123000,None,-289000
EXAM,2013-12-31,USD,53815000,158811000,104996000,104996000,4208000,33090000,None,49607000,None,None,None,7092000,None,45000,None,None,-2887000,-1297000,None,-1590000,None,4253000,None,-1590000
EXAM,2013-09-30,USD,51523000,152354000,100831000,100831000,4155000,31458000,None,47530000,None,None,None,7320000,None,4000,None,None,-3323000,-1072000,None,-2251000,None,3997000,None,-2251000
EXAM,2013-06-30,USD,54030000,156148000,102118000,102118000,4132000,33307000,None,49898000,None,None,None,7541000,None,-159000,None,None,-3568000,-785000,None,-2783000,None,3973000,None,-2783000
EXAM,2013-03-31,USD,51319000,148703000,97384000,97384000,1736000,32445000,None,49583000,None,None,None,7578000,None,None,None,None,-5794000,-2202000,None,-3592000,None,1736000,None,-3592000
EXAM,2012-12-31,USD,47062000,139637000,92575000,92575000,1888000,27924000,None,45174000,None,None,None,7814000,None,56000,None,None,-5870000,-3187000,None,-2683000,None,1944000,None,-2683000
EXAM,2012-09-30,USD,44005000,130085000,86080000,86080000,1266000,26840000,None,42739000,None,None,None,7136000,None,-410000,None,None,-6280000,-1654000,None,-4626000,None,856000,None,-4626000
EXAM,2012-06-30,USD,43554000,127777000,84223000,84223000,2063000,27957000,None,41491000,None,None,None,6556000,None,382000,None,None,-4111000,-804000,None,-3307000,None,2445000,None,-3307000
EXAM,2012-03-31,USD,42565000,123738000,81173000,81173000,-92000,28432000,None,42657000,None,None,None,6462000,None,-111000,None,None,-6665000,-2342000,None,-4323000,None,-203000,None,-4323000
EXAM,2011-12-31,USD,None,115312000,76017000,76017000,75000,24934000,None,None,None,None,None,6558000,None,None,None,None,None,None,None,None,None,None,None,None
EXAM,2011-09-30,USD,37070000,109218000,72148000,72148000,1198000,22306000,None,35872000,None,None,None,-4722000,None,565000,None,None,-4089000,-1412000,None,-2677000,None,1763000,None,-2677000
EXAM,2011-06-30,USD,36234000,106742000,70508000,70508000,3105000,19814000,None,33129000,None,None,None,-3018000,None,196000,None,None,-109000,-37000,None,-72000,None,3301000,None,-72000
EXAM,2011-03-31,USD,None,66588000,43569000,43569000,1316000,13094000,None,None,None,None,None,1182000,None,None,None,None,None,None,None,None,None,None,None,None
