SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
BIOC,2020-09-30,USD,669822,6528730,5859370,5859370,-4818785,4458276,1087741,5906276,None,-59549,0,59549,6588279,None,None,362398,-4878334,None,59549,-4878334,-4878334,-4818785,-4456387,-4878334
BIOC,2020-06-30,USD,-1656077,861825,2517902,2517902,-6433657,3244510,1588716,4962802,None,-55646,0,55646,917471,None,None,234638,-6489303,None,55646,-6489303,-6489303,-6433657,-6199019,-6489303
BIOC,2020-03-31,USD,-3003554,1389853,2946858,2946858,-6182533,3369548,1312676,4924982,None,-56696,0,56696,1446549,-2102109,None,242758,-8341338,None,56696,-8341338,-8341338,-6182533,-5939775,-8341338
BIOC,2019-12-31,USD,-2934507,1721333,2872098,2872098,-5651070,3400810,1161905,4803180,None,-62409,0,62409,1783742,None,None,240464,-5713478,None,62409,-5713481,-5713481,-5651070,-5410606,-5713478
BIOC,2019-09-30,USD,-2894762,1467235,2832735,2832735,-5629734,3162714,1163546,4566466,None,-62027,1,62028,1529262,None,240207,240207,-5691762,None,62027,-5691759,-5691759,-5629734,-5389527,-5691762
BIOC,2019-06-30,USD,-2736897,1127749,2673323,2673323,-5921322,3291042,1148280,4439322,None,-63574,0,63574,1191323,-1831116,228856,228856,-7816012,None,63574,-7816012,-7816012,-5921322,-5692466,-7816012
BIOC,2019-03-31,USD,-2661338,962265,2599364,2599364,-5854813,3056397,1223291,4501816,None,-61974,0,61974,1024239,None,None,222128,-5916787,None,61974,-5916787,-5916787,-5854813,-5632685,-5916787
BIOC,2018-12-31,USD,-1575736,859526,2435262,2435262,-5938161,3073468,1288957,4582967,None,-80299,0,80299,859526,None,None,220539,-6012426,1886,80299,-6013573,-6013573,-5938161,-5717622,-6014312
BIOC,2018-09-30,USD,-1720325,761591,2481916,2481916,-6007983,3197912,1089746,4510851,None,-63764,0,63764,761591,23963,None,223193,-6047784,None,63764,-6047784,-6047784,-6007983,-5784790,-6047784
BIOC,2018-06-30,USD,-1877433,822238,2699671,2699671,-6038862,3142144,1019285,4161429,None,-84239,0,84239,822238,-30000,None,177401,-6153101,1000,84239,-6153101,-6153101,-6038862,-5861461,-6153101
BIOC,2018-03-31,USD,-1627943,806943,2434886,2434886,-6273730,3575206,1070581,4825559,None,-82674,0,82674,None,None,None,179772,-6356404,None,82674,-6356404,-6356404,-6273730,-6093958,-6356404
BIOC,2017-12-31,USD,-1364683,995226,2359909,2359909,-5566521,3293038,908800,4382847,None,-97451,0,97451,None,None,None,181009,-5663972,2601,97451,-5666573,-5666573,-5566521,-5385512,-5666573
BIOC,2017-09-30,USD,-1375643,1111411,2487054,2487054,-5742964,3510623,856698,4536014,None,-88269,0,88269,None,12804,None,168693,-5818429,2877,88269,-5821306,-5821306,-5742964,-5574271,-5821306
BIOC,2017-06-30,USD,-1089744,1278961,2368705,2368705,-5476628,3544893,841991,4386884,None,-214377,0,214377,None,None,None,109859,-5691005,2146,214377,-5693151,-5693151,-5476628,-5366769,-5693151
BIOC,2017-03-31,USD,-446389,1683065,2129454,2129454,-4388593,3184946,757258,4058360,None,-82526,0,82526,None,38412,None,116156,-4432707,None,82526,-4432707,-4432707,-4388593,-4272437,-4432707
BIOC,2016-12-31,USD,-607875,1291587,1899462,1899462,-4092435,2814861,668399,3527763,None,-132851,0,132851,None,37112,None,73865,-4186874,2053,132851,-4186874,-4186874,-4092435,-4018570,-4186874
BIOC,2016-09-30,USD,-829008,1047280,1876288,1787000,-4627919,3198298,600613,3887796,None,-154869,0,154869,None,39712,None,90185,-4743076,-1000,154869,-4743076,-4743076,-4627919,-4537734,-4743076
BIOC,2016-06-30,USD,-1006711,662860,1669571,1669571,-4532363,2809373,716279,3525652,None,-99720,0,99720,None,38412,None,80627,-4593671,503,99720,-4594174,-4594174,-4532363,-4451736,-4594174
BIOC,2016-03-31,USD,-1253421,221369,1474790,1474790,-4773620,2792123,728076,3597551,None,-138440,0,138440,None,38412,None,77352,-4873648,1550,138440,-4875198,-4875198,-4773620,-4696268,-4875198
BIOC,2015-12-31,USD,-1057408,218283,1275691,1594256,-4510470,2668683,784379,3526351,None,-145882,0,145882,None,38982,None,73289,-4617370,130,145882,-4617500,-4617500,-4510470,-4437181,-4617500
