SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
STNE,2020-12-31,BRL,744945000,958184000,213239000,213239000,392418000,262310000,None,565766000,None,-20973000,43216000,64189000,None,None,None,None,368421000,62300000,None,306100000,None,503964000,None,313770000
STNE,2020-09-30,BRL,698684000,906737000,208053000,208053000,409697000,245704000,None,497040000,None,-37113000,27578000,64691000,None,None,None,None,371489000,122363000,None,249126000,None,498827000,None,254901000
STNE,2020-06-30,BRL,468640000,667352000,198712000,198712000,191101000,204592000,None,244660000,None,-29718000,32879000,62597000,None,None,None,None,159844000,36243000,None,123601000,None,161895000,None,126594000
STNE,2020-03-31,BRL,566814000,716756000,149942000,149942000,340540000,165687000,None,189260000,None,-111353000,37014000,148367000,None,None,None,None,227908000,69289000,None,158619000,None,138643000,None,158806000
STNE,2019-12-31,BRL,654552000,782854000,128302000,128302000,413797000,181643000,0,183905000,None,-50015000,56850000,106865000,None,0,None,None,362641000,98680000,None,263961000,None,309314000,None,262948000
STNE,2019-09-30,BRL,558654000,671149000,112495000,112495000,326368000,152808000,0,184301000,None,-53190000,47985000,101175000,None,0,None,None,274038000,82693000,None,191345000,None,217422000,None,191189000
STNE,2019-06-30,BRL,485408000,586192000,100784000,100784000,251348000,148537000,0,196966000,None,-41677000,37094000,78771000,None,0,None,None,209142000,37289000,None,171853000,None,164061000,None,171946000
STNE,2019-03-31,BRL,450393000,535773000,85380000,85380000,311474000,114054000,0,138919000,None,-22202000,-66640000,66640000,None,0,None,None,244834000,67798000,None,177036000,None,208030000,None,177149000
STNE,2018-12-31,BRL,398472000,499742000,101270000,101270000,-35196.84,132077000,0,173636000,None,None,None,-85207.18,None,0,None,None,203541.54,59283.55,None,144257.99,None,132276000,None,144615.61
STNE,2018-09-30,USD,326999000,407707000,80708000,80708000,-6459022.92,112180000,0,119089000,None,None,None,-20764042.71,None,0,None,None,32581568.40,10071426.79,None,22510141.61,None,70395000,None,22105721.61
STNE,2018-06-30,USD,23051367.24,40991566.57,17940199.34,17940199.34,-7232302.58,26271403.02,0,3.74,None,None,None,-19039100.43,None,0,None,None,21799131.10,5698952.21,None,16100178.89,None,-7232302.58,None,15691285.46
STNE,2018-03-31,USD,22353074.41,43653660.30,21300585.89,21300585.89,-10802277.12,30015100.27,0,54455937.42,None,None,None,-21530109.93,None,None,None,None,19953491.18,6708444.07,None,13245047.11,None,-10802277.12,None,12839604.98
STNE,2017-12-31,USD,84849000,74786000,43758000,43758000,28453000,29045000,0,484447000,None,None,None,18538000,None,None,None,None,-85324000,271000,None,-90190000,None,-229148000,None,-93199000
STNE,2017-09-30,USD,44658000,63616000,20658000,20658000,15379000,22712000,0,313108000,None,None,None,19583000,None,None,None,None,-11682000,1462000,None,-90619000,None,-168268000,None,-15630000
STNE,2017-06-30,USD,-47373500,47725000,47137000,47137000,14342000,14902000,0,-314864000,None,None,None,14923000,None,None,None,None,1341000,347000,None,113810000,None,172506000,None,98000
STNE,2017-03-31,USD,22924500,52643000,48461500,48461500,-70802000,16220000,0,142188000,None,None,None,21025000,None,None,None,None,-35776000,980000,None,-37970000,None,-70802000,None,-39764000
STNE,2016-12-31,USD,42618000,57267000,19366000,19366000,21943000,15958000,0,344522173,None,None,None,42727000,None,None,None,None,-149221000,-27030000,None,-122191000,None,-168717173,None,-119827000
STNE,2016-09-30,USD,0,41191000,17667000,17667000,9958000,13566000,0,0,None,None,None,16495000,None,None,None,None,0,0,None,0,None,0,None,0
STNE,2016-06-30,USD,0,36769000,20166000,20166000,0,18315000,0,0,None,None,None,15989000,None,None,None,None,0,0,None,0,None,0,None,0
