SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
YI,2020-12-31,CNY,103554000,2642950000,2539396000,2539396000,-144723000,250420000,None,2787673000,None,-395000,2219000,2614000,None,None,None,None,-137381000,None,None,-137381000,None,-134767000,None,-130624000
YI,2020-09-30,CNY,31774000,2362723000,2272788000,2272788000,-122181000,132756000,None,2484904000,None,152000,2684000,2532000,None,None,None,None,-111191000,None,None,-111191000,None,-108659000,None,-108564000
YI,2020-06-30,CNY,84745000,1621816000,1537071000,1537071000,-92712000,181509000,None,-4052000,None,-946000,1121000,2067000,None,None,None,None,-93077000,None,None,-93077000,None,-91040000,None,-92733000
YI,2020-03-31,CNY,87598000,1575668000,1488070000,1488070000,-113695000,202047000,None,1689363000,None,-1316000,288000,1604000,None,None,None,None,-125459000,None,None,-125459000,None,-112859000,None,-124612000
YI,2019-12-31,CNY,42492000,1347840000,1305348000,1305348000,-168072000,206993000,0.07,3571000,None,-839000,325000,1164000,None,0,None,None,-158313000,0,None,-158313000,None,-162132000,None,-157591000
YI,2019-09-30,CNY,47329000,1110451000,1063122000,1063122000,-118095000,165421000,0.04,3000,None,-992000,1117000,2109000,None,0,None,None,-123915000,0,None,-123915000,None,-112505000,None,-123299000
YI,2019-06-30,CNY,42095000,838161000,796066000,796066000,-100839000,143268000,0.05,-334000,None,1349000,1419000,70000,None,0,None,None,-100696000,0,None,-100696000,None,-97461000,None,-100226000
YI,2019-03-31,CNY,33267000,655601000,622334000,622334000,-117507000,139278000,0.08,496000,None,1662000,-1183000,279000,None,0,None,None,-118903000,0,None,-118903000,None,-104779000,None,-118490000
YI,2018-12-31,CNY,23119000,557401000,534282000,534282000,-8586.29,154779000,1327.69,554000,None,None,None,-18.12,None,0,None,None,-8193.90,0.52,None,-8194.42,None,-125645000,None,-8175.72
YI,2018-09-30,USD,15555000,497624000,482069000,482069000,-18911324.96,144639000,2934385.42,816000,None,None,None,-40617.86,None,0,None,None,-18403237.78,0,None,-18403237.78,None,-128063000,None,-18325350.49
YI,2018-06-30,USD,24470000,400740000,376270000,376270000,-14410167.97,120839000,2619376.12,-281000,None,None,None,-41841.63,None,0,None,None,-13048590.28,0,None,-13048590.28,None,-90545000,None,-12953059.39
YI,2018-03-31,USD,4268290.74,52576228.01,48307937.27,48307937.27,-6715229.68,8951675.82,2098877.48,59291457.69,None,None,None,0,None,None,None,None,-6758060.66,0,None,-6758060.66,None,-6715229.68,None,-6680041.40
YI,2017-12-31,USD,24136000,44716000,79059000,79059000,-188715000,12066000,36204000,899759000,None,None,None,1000,None,None,None,None,-187088000,0,None,-187088000,None,-188715000,None,-186554000
YI,2017-09-30,USD,15964000,38557000,176920000,176920000,-128834000,11820000,25572000,529886000,None,None,None,-8000,None,None,None,None,-125865000,0,None,-125865000,None,-128834000,None,-125447000
YI,2017-06-30,USD,-12448000,35730000,60771000,60771000,125573000,10454000,26360000,-474124000,None,None,None,3000,None,None,None,None,125677000,0,None,125677000,None,125573000,None,125286000
YI,2017-03-31,USD,7235000,28467000,188706000,188706000,-62046000,10065000,12717000,257987000,None,None,None,4000,None,None,None,None,-62051000,0,None,-62051000,None,-62046000,None,-61865000
YI,2016-12-31,USD,9162000,125859000,122802000,122802000,-364280000,53787000,61767000,1238117000,None,None,None,108000,None,None,None,None,-363446000,0,None,-363446000,None,-364280000,None,-362681000
