SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
GSHD,2020-12-31,USD,34650000,34650000,0,None,5148000,9303000,None,29502000,None,-645000,0,645000,None,14000,None,None,2374000,-423000,645000,4940000,2797000,5148000,None,2797000
GSHD,2020-09-30,USD,32015000,32015000,0,None,6966000,5872000,None,25049000,None,-582000,0,582000,None,10000,None,None,2936000,-331000,582000,6725000,3267000,6966000,None,3267000
GSHD,2020-06-30,USD,29924000,29924000,0,None,7625000,5364000,None,22299000,None,-479000,0,479000,None,0,None,None,3139000,-240000,479000,7386000,3379000,7625000,None,3379000
GSHD,2020-03-31,USD,20425000,20425000,0,None,201000,5872000,None,20224000,None,-604000,0,604000,None,66000,None,None,-197000,-41000,604000,-296000,-156000,201000,None,-156000
GSHD,2019-12-31,USD,13798000,20408000,6610000,10734000,3236000,6054000,None,15959000,None,-526000,0,526000,None,None,None,None,-977000,-171000,526000,-2516000,-806000,3236000,None,-806000
GSHD,2019-09-30,USD,21169000,21169000,0,11412000,3673000,5169000,None,17496000,None,-609000,0,609000,None,None,None,None,1299000,301000,609000,2789000,998000,3673000,None,998000
GSHD,2019-06-30,USD,19386000,19386000,0,10378000,3873000,4201000,None,15513000,None,-626000,0,626000,None,None,None,None,3247000,430000,626000,3873000,2817000,3873000,None,2817000
GSHD,2019-03-31,USD,23133000,23133000,0,9191000,8688000,4430000,None,14445000,None,-626000,0,626000,None,None,None,None,8062000,744000,626000,8688000,7318000,8688000,None,7318000
GSHD,2018-12-31,USD,14717000,14717000,0,8610000,1403000,4488000,None,13316000,None,-668000,0,668000,None,None,None,None,736000,131000,668000,1403000,605000,1403000,None,605000
GSHD,2018-09-30,USD,16054000,16054000,-407,8956000,2653000,3693683,None,13401000,None,-1630440,560,1631000,None,-22000,None,None,405000,164000,1630440,2653000,836000,2653000,None,836000
GSHD,2018-06-30,USD,14788000,14788000,33854619,33854619,-22749000,3025695,None,37536827,None,-972158,None,972158,None,None,None,None,-9080288,154093,972158,-22749000,-23875000,-22749000,None,-23875000
GSHD,2018-03-31,USD,14588881,14589000,6835425,6835425,4763000,9209046,None,9825669,None,None,None,995402,None,None,None,None,3767810,None,None,3767810,None,4763000,None,3767810
GSHD,2017-12-31,USD,14370000,11134000,6916000,6916000,1116000,2843000,None,10017000,None,None,None,740000,None,None,None,None,377000,None,None,5208366,None,1116000,None,8677000
GSHD,2017-09-30,USD,8255901,10807000,7187000,7187000,883000,2417000,None,9924000,None,None,None,674000,None,None,None,None,208000,None,None,-47750732,None,883000,None,None
GSHD,2017-06-30,USD,-9677216,10878630,5575000,5575000,2810562,2334000,None,8068068,None,None,None,527038,None,None,None,None,5825000,None,None,47750732,None,2810562,None,None
GSHD,2017-03-31,USD,4975315,9890949,4867000,4867000,2800164,2086000,None,7090785,None,None,None,532715,None,None,None,None,2267000,None,None,-23875366,None,2800164,None,None
