SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
YETI,2021-12-31,USD,224844000,375311000,150924000,None,81426000,143418000,None,160989000,None,-1425000,None,1425000,376536000,1143000,None,5952000,81144000,18750000,2071000,62394000,62103000,81426000,87378000,62394000
YETI,2020-09-30,USD,173976000,292233000,120627000,120627000,70112000,103864000,None,103917000,None,-1963000,None,1963000,294010000,-82000,None,53000,68067000,16622000,2381000,51445000,51012000,70112000,70165000,51445000
YETI,2020-06-30,USD,137525000,246938000,109413000,109413000,46533000,90992000,None,91045000,None,-2657000,None,2657000,246938000,900000,None,None,44782000,11300000,2657000,33476000,33969000,46533000,None,33482000
YETI,2020-03-31,USD,92458000,174412000,81954000,81954000,16162000,76296000,None,76296000,None,-3110000,None,3110000,172618000,-1838000,None,None,11180000,2700000,3110000,8514000,8326000,16162000,None,8480000
YETI,2019-12-31,USD,162334000,291661000,135268000,135268000,11982000,150352000,20500000,176728000,None,-4698000,None,4698000,296959000,-542000,None,None,6742000,2000000,5341000,4742000,4875000,11982000,None,4742000
YETI,2019-09-30,USD,120076000,224406000,109049000,109049000,34005000,86071000,20500000,86514000,None,-5319000,None,5319000,229125000,-304000,None,None,28382000,7080000,5319000,21302000,21207000,34005000,None,21302000
YETI,2019-06-30,USD,116277000,231654000,115377000,115377000,116277000,81277000,20500000,81277000,None,-5695000,None,5695000,231654000,49000,None,None,29354000,7131000,5695000,116277000,116277000,116277000,None,22223000
YETI,2019-03-31,USD,76627000,155353000,78726000,78726000,76627000,67843000,20500000,67937000,None,-6067000,None,6067000,155353000,63000,None,None,2767000,600000,6067000,76627000,76627000,76627000,None,2167000
YETI,2018-12-31,USD,127828000,241179000,113351000,113351000,37602000,90226000,10800000,195572000,None,None,None,6806000,None,-936000,None,None,29860000,4691000,None,25169000,25091000,37602000,None,25169000
YETI,2018-09-30,USD,97541000,196109000,98568000,98568000,28124000,69417000,10800000,69417000,None,None,None,7755000,None,-214000,None,None,20155000,3125000,None,17030000,17028000,28124000,None,17030000
YETI,2018-06-30,USD,100570000,206288000,105718000,91893000,33186000,67384000,10800000,152557500,None,None,None,8593000,None,-93000,None,None,24500000,5675000,None,7782000,18773000,33186000,None,18825000
YETI,2018-03-31,USD,57189000,135257000,78068000,78068000,3244000,53945000,10800000,131547000,None,None,None,8126000,None,-18000,None,None,-4900000,-1639000,None,-3261000,-3266000,3244000,None,-3261000
YETI,2017-12-31,USD,93123000,202099000,108976000,103378000,23870000,69253000,8800000,408778000,None,None,None,8646000,None,-562000,None,None,14662000,10688000,None,7778500,3966000,23870000,None,3974000
YETI,2017-09-30,USD,82192000,183032000,100840000,95025000,24719000,57473000,4400000,167851000,None,None,None,8351000,None,111000,None,None,16479000,5208000,None,7622500,11305000,24719000,None,11271000
