SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
ONDK,2020-06-30,USD,113137000,136857000,23720000,None,75677000,19137000,None,39677000,None,68017000,78308000,10291000,2217000,None,None,None,2170000,0,10291000,-4123000,3108000,12461000,None,2170000
ONDK,2020-03-31,USD,5690000,113597000,107907000,11569000,-41807000,27944000,None,51117000,None,95366000,109800000,14434000,3620000,None,None,122000,-58975000,0,14434000,-60038000,-60565000,-44541000,-44419000,-58975000
ONDK,2019-12-31,USD,54048000,54048000,10054000,10693000,54048000,29899000,None,54411000,None,98079000,115009000,16930000,2943000,None,None,None,2548000,-5449000,16930000,108096000,7997000,19478000,None,7997000
ONDK,2019-09-30,USD,58190000,112550000,54360000,54360000,-149693000,28733000,None,51680000,None,96947000,110383000,13436000,4339000,None,None,170000,7084000,-1600000,13436000,8142000,8574000,20520000,20690000,8684000
ONDK,2019-06-30,USD,55914000,110246000,54332000,54332000,88710000,29660000,None,51950000,None,94260000,105641000,11381000,4605000,None,None,None,6091000,1796000,11381000,2168000,4634000,17472000,None,4295000
ONDK,2019-03-31,USD,55352000,109975000,54623000,54623000,11244000,25989000,None,48284000,None,94467000,108205000,13738000,4176000,None,None,None,7406000,1740000,13738000,5328000,5264000,21144000,None,5666000
ONDK,2018-12-31,USD,58396000,109480000,51083000,51240000,54105000,25674000,None,44961000,None,93958000,116009000,22051000,4116000,None,None,None,13435000,None,22051000,108210000,13260000,13435000,None,13260000
ONDK,2018-09-30,USD,52010000,102840000,50830000,50767000,9560000,23952000,None,42672000,None,87589000,104774000,17185000,3523000,-63000,None,None,9497000,None,17185000,9338000,9442000,9497000,None,9610000
ONDK,2018-06-30,USD,49918000,95456000,45538000,45495000,4817000,27466000,None,45306000,None,79964000,92209000,12245000,3247000,-43000,None,None,4774000,None,12245000,93342000,5412000,4774000,None,5628000
ONDK,2018-03-31,USD,42115000,90280000,48165000,48114000,-2385000,28323000,None,44551000,None,74357000,89919000,15562000,3911000,-51000,None,None,-2436000,None,15562000,76128000,-1981000,-2436000,None,-1918000
ONDK,2017-12-31,USD,42040000,87741000,46407000,45643000,42040000,21695000,None,37682000,None,351524000,369112000,17588000,3851000,-58000,None,None,4358000,None,17545000,129781000,4358000,4358000,None,4358000
ONDK,2017-09-30,USD,32719000,83666000,50912000,50912000,-4497000,21343000,None,37251000,None,-25845000,-11771000,14074000,3584000,-35000,None,None,-4532000,None,14034000,-4532000,-3939000,-4532000,None,-4074000
ONDK,2017-06-30,USD,41984000,86651000,44349000,44349000,-2251000,24958000,None,44553000,None,-11934000,0,11934000,2930000,-318000,None,None,-2569000,None,11934000,128635000,-1478000,-2569000,None,-1498000
ONDK,2017-03-31,USD,35082000,92892000,57457000,57457000,-11249000,26706000,None,46684000,None,-25904000,-11883000,14021000,6010000,-353000,None,None,-11602000,None,13792000,127974000,-10838000,-11602000,None,-11058000
ONDK,2016-12-31,USD,16260000,81829000,65983000,65569000,16260000,31029000,None,52492000,None,298723000,318094000,19371000,6605000,-228000,None,None,-36460000,None,18677000,98089000,-36460000,-36460000,None,-36460000
ONDK,2016-09-30,USD,32333000,77371000,45038000,45038000,-17062000,29164000,None,49395000,None,-20684000,-9829000,10855000,6388000,-111000,None,None,-17173000,None,10477000,-17173000,-16519000,-17173000,None,-16634000
ONDK,2016-06-30,USD,28857000,69502000,40645000,40645000,-18671000,28906000,None,47528000,None,-8411000,0,8411000,5616000,-37000,None,None,-18708000,-147000,8411000,98359000,-18074000,-18708000,None,-17895000
ONDK,2016-03-31,USD,31456000,62615000,31159000,31159000,-13103000,26257000,None,44559000,None,-15220000,-7381000,7839000,9436000,-38000,None,None,-13141000,232000,7539000,94071000,-12286000,-13141000,None,-12573000
ONDK,2015-12-31,USD,42299000,67599000,25299000,25299000,42299000,30655000,None,47387000,None,None,None,56000,None,-56000,None,None,-5143000,240000,None,109898000,-5144000,-5143000,None,-5144000
ONDK,2015-09-30,USD,46033000,67398000,21365000,21365000,3577000,27993000,None,42456000,None,-15313000,-7724000,7589000,18907000,-70000,None,None,3507000,-546000,7455000,3507000,3064000,3507000,None,3733000
