SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
FNGN,2018-03-31,USD,193583000,248650000,55067000,52914000,26682000,31122000,10521000,46594000,None,None,None,-836000,120824000,-59000,None,4752000,27459000,9915000,None,17544000,17544000,26682000,31434000,17544000
FNGN,2017-12-31,USD,189412000,244272000,54860000,52823000,24479000,30446000,11560000,47076000,None,None,None,-553000,118582000,-307000,None,4592000,24725000,18461000,None,6264000,6264000,24479000,29071000,6264000
FNGN,2017-09-30,USD,183082000,236335000,53253000,51289000,25060000,28874000,10771000,44310000,None,None,None,-351000,114088000,-29000,None,4519000,25382000,9963000,None,15419000,15419000,25060000,29579000,15419000
FNGN,2017-06-30,USD,175828000,229114000,53286000,51338000,20083000,29755000,11119000,45105000,None,None,None,-196000,110640000,-44000,None,4231000,20235000,7432000,None,12803000,12803000,20083000,24314000,12803000
FNGN,2017-03-31,USD,169207000,220732000,51525000,49571000,16330000,31509000,10568000,46868000,None,None,None,-67000,106637000,-128000,None,4451000,16269000,4095000,None,12174000,12174000,16330000,20781000,12174000
FNGN,2016-12-31,USD,167659000,217567000,49908000,47758000,15818000,33075000,10150000,47950000,None,None,None,-43000,104345000,-139000,None,4587000,15722000,6681000,None,9041000,9041000,15818000,20405000,9041000
FNGN,2016-09-30,USD,164768000,214998000,50230000,47982000,11559000,32932000,9599000,41057000,None,None,None,-149000,102574000,-185000,None,4425000,11523000,4376000,None,7147000,7147000,11559000,15984000,7147000
FNGN,2016-06-30,USD,155764000,202304000,46540000,44379000,15132000,31495000,8967000,40468000,None,None,None,20000,96071000,-427000,None,6000,14685000,5642000,None,9043000,9043000,15132000,15138000,9043000
FNGN,2016-03-31,USD,135513000,174844000,39331000,37388000,7371000,33063000,9267000,49166000,None,None,None,-4000,82786000,-33000,None,433000,7342000,4013000,None,3329000,3329000,7371000,7804000,3329000
FNGN,2015-12-31,USD,115892000,149371000,33479000,31958000,10874000,24107000,9044000,35090000,None,None,None,-93000,70647000,-13000,None,1720000,10954000,4215000,None,6739000,6739000,10874000,12594000,6739000
FNGN,2015-09-30,USD,116088000,149038000,32950000,31495000,14081000,21806000,8753000,32468000,None,None,None,-119000,70225000,0,None,1676000,14200000,5723000,None,8477000,8477000,14081000,15757000,8477000
FNGN,2015-06-30,USD,114241000,147932000,33691000,32289000,12039000,22389000,8839000,32509000,None,None,None,-82000,69693000,-17000,None,1281000,12104000,3604000,None,8500000,8500000,12039000,13320000,8500000
FNGN,2015-03-31,USD,110638000,141529000,30891000,29511000,12161000,21773000,8945000,32497000,None,None,None,-62000,66583000,None,None,1544000,12223000,4322000,None,7901000,7901000,12161000,13705000,7901000
FNGN,2014-12-31,USD,108913000,138294000,29381000,28027000,16477000,18942000,7438000,28133000,None,None,None,-48000,64791000,4000,None,1617000,16529000,6455000,None,10074000,10074000,16477000,18094000,10074000
FNGN,2014-09-30,USD,223501000,253781000,30280000,29114000,14981000,18456000,7460000,27975000,None,None,None,-44000,181030000,-4000,None,1943000,15021000,6014000,None,9007000,9007000,14981000,16924000,9007000
FNGN,2014-06-30,USD,42611000,69789000,27178000,26157000,16578000,17399000,7011000,26033000,None,None,None,-41000,60735000,None,None,1623000,16619000,6565000,None,10054000,10054000,16578000,18201000,10054000
FNGN,2014-03-31,USD,39907000,65885000,25978000,24949000,12719000,17747000,7921000,27770000,None,None,None,-36000,8000,3000,None,1935000,12758000,4941000,None,7817000,7817000,12719000,14654000,7817000
FNGN,2013-12-31,USD,40355000,65228000,24873000,23818000,12862000,17694000,8390000,28080000,None,None,None,-29000,56358000,-3000,None,1846000,12888000,3614000,None,9274000,9274000,12862000,14708000,9274000
FNGN,2013-09-30,USD,37442000,62085000,24643000,23775000,12718000,15831000,7260000,25250000,None,None,None,-19000,None,-10000,None,2098000,12727000,4581000,None,8146000,8146000,12718000,14816000,8146000
FNGN,2013-06-30,USD,35234000,57780000,22546000,21685000,9811000,16057000,7643000,25423000,None,None,None,-7000,None,None,None,1723000,9818000,3475000,None,6343000,6343000,9811000,11534000,6343000
