SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
SMTX,2020-12-31,USD,11846000,101359000,89513000,89513000,3280000,8566000,None,98079000,None,-2028000,None,1715000,None,None,None,None,-3185000,369000,None,-3554000,None,259000,None,-3554000
SMTX,2020-09-30,USD,11102000,99547000,88445000,88445000,4392000,6710000,None,95155000,None,-1941000,None,1637000,None,None,None,None,1447000,204000,None,1243000,None,5066000,None,1243000
SMTX,2020-06-30,USD,10686000,90406000,79720000,79720000,3704000,7107000,None,6982000,None,-1987000,None,1987000,None,None,None,None,1318000,363000,None,955000,None,5770000,None,955000
SMTX,2020-03-31,USD,9639000,95138000,85499000,85499000,2641000,7219000,None,6998000,None,-2093000,None,2093000,None,517000,None,None,1065000,290000,None,775000,None,6279000,None,775000
SMTX,2019-12-31,USD,10494000,90244000,79750000,79750000,3391000,7132000,None,7103000,None,-2213000,None,2213000,None,None,None,None,1178000,724000,None,454000,None,6693000,None,996000
SMTX,2019-09-30,USD,8906000,88682000,79776000,79776000,-3239000,6549000,None,12145000,None,-2679000,None,2679000,None,None,None,None,-5918000,-184000,None,-5734000,None,-3239000,None,-5734000
SMTX,2019-06-30,USD,8997000,90936000,81939000,81939000,2397000,6600000,None,88539000,None,-2800000,-2800000,2526000,None,None,None,None,-1949000,519000,None,-2468000,None,5593000,None,-2468000
SMTX,2019-03-31,USD,8624000,102649000,94025000,94025000,4352000,6698000,None,-98377000,None,-2870000,-2769000,2870000,None,None,None,None,1482000,-271000,None,1753000,None,5126000,None,1211000
SMTX,2018-12-31,USD,8291000,80855000,72564000,72564000,971000,7335000,0,7320000,None,None,None,3342000,None,None,None,None,-951000,272000,None,-1223000,None,3401000,None,-1223000
SMTX,2018-09-30,USD,5237000,53677000,48440000,48440000,1494000,3682000,0,-3740000,None,None,None,485000,None,-3000,None,None,1009000,145000,None,864000,None,2427000,None,864000
SMTX,2018-06-30,USD,4283000,44500000,40200000,40200000,540000,3647000,0,3700000,None,None,None,-403000,None,None,None,None,137000,234000,None,-97000,None,1273000,None,-97000
SMTX,2018-03-31,USD,3900000,37100000,33300000,33300000,341000,3509000,0,-3509000,None,None,None,-307000,None,None,None,None,34000,26000,None,8000,None,1077000,None,8000
SMTX,2017-12-31,USD,4320000,38641000,35741000,35741000,-5933000,3136000,0,10253000,None,None,None,495000,None,None,None,None,-6428000,489000,None,-6917000,None,-5933000,None,-6917000
SMTX,2017-09-30,USD,2974000,34400000,31400000,31400000,-244000,2952000,0,3300000,None,None,None,229000,None,None,None,None,-473000,78000,None,-551000,None,569000,None,-551000
SMTX,2017-06-30,USD,-2137000,33000000,31600000,31600000,-5437000,4110000,0,7000000,None,None,None,217000,None,None,None,None,-5475000,154000,None,-4505000,None,-4613000,None,-5259000
SMTX,2017-03-31,USD,3557000,33200000,29600000,29600000,-205000,3800000,0,3800000,None,None,None,179000,None,None,None,None,-384000,-7000,None,-377000,None,759000,None,-377000
SMTX,2016-12-31,USD,3424000,39630000,36226000,36226000,-203000,3607000,0,3607000,None,None,None,190000,None,None,None,None,-393000,183000,None,-576000,None,-203000,None,-576000
SMTX,2016-09-30,USD,3634000,42703000,39049000,39049000,161000,3493000,0,3493000,None,None,None,164000,None,None,None,None,-3000,16000,None,-19000,None,161000,None,-19000
SMTX,2016-06-30,USD,3089000,43615000,40526000,40526000,-271000,3360000,0,3360000,None,None,None,203000,None,None,None,None,-474000,130000,None,-604000,None,-271000,None,-604000
SMTX,2016-03-31,USD,4880000,41925000,37040000,37040000,1156000,3553000,0,3729000,None,None,None,231000,None,None,None,None,925000,-42000,None,967000,None,1156000,None,967000
SMTX,2015-12-31,USD,5543000,60733000,55193000,55193000,1341000,12124000,0,12124000,None,None,None,269000,None,None,None,None,1072000,278000,None,794000,None,1338000,None,794000
