SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
DHT,2020-12-31,USD,23552000,90992000,67440000,67440000,19080000,4472000,None,71912000,None,-6365000,12000,6296000,None,None,None,None,7822000,196000,None,7626000,None,46146000,None,7619000
DHT,2020-09-30,USD,97009000,142196000,45187000,45187000,56889000,4084000,None,80388000,None,-9041000,-5909000,8863000,None,None,None,None,50799000,127000,None,50672000,None,90779000,None,50669000
DHT,2020-06-30,USD,152227000,245942000,93715000,93715000,147188000,5039000,None,98754000,None,-11071000,-11065000,11022000,None,None,None,None,135976000,152000,None,135824000,None,178216000,None,135819000
DHT,2020-03-31,USD,65893000,142197000,76304000,76304000,98075000,4084000,None,113834000,None,-13052000,-24565000,12226000,None,None,None,None,72584000,426000,None,72158000,None,93088000,None,72158000
DHT,2019-12-31,USD,89158000,191834000,102676000,102676000,85634000,3524000,None,106200000,None,-13010000,-9403000,13017000,None,None,None,None,75882000,20000,None,75862000,None,116571000,None,75860000
DHT,2019-09-30,USD,39508000,104740000,94888000,94888000,6331000,3520000,None,98408000,None,-14355000,-15046000,13807000,None,None,None,None,-9376000,15000,None,-9391000,None,35597000,None,-9391000
DHT,2019-06-30,USD,14307000,106188000,91881000,91881000,10281000,4026000,None,95907000,None,-13917000,-20334000,13961000,None,None,None,None,-10453000,61000,None,-10514000,None,38200000,None,-10514000
DHT,2019-03-31,USD,40341000,132305000,91964000,91964000,36620000,3720000,None,95684000,None,-14763000,-18484000,14548000,None,None,None,None,17758000,36000,None,17722000,None,64222000,None,17722000
DHT,2018-12-31,USD,35762000,138620000,102858000,102858000,33092000,2669000,0,105527000,None,None,None,-21006000,None,None,None,None,11968000,-15000,None,11983000,None,61102000,None,11983000
DHT,2018-09-30,USD,1912000,90177000,88265000,88265000,-1533000,3445000,0,91710000,None,None,None,-12814000,None,None,None,None,-21435000,40000,None,-21475000,None,21561000,None,-21475000
DHT,2018-06-30,USD,-8178000,67233000,75411000,75411000,-12153000,3975000,0,79386000,None,None,None,-15696000,None,None,None,None,-28182000,40000,None,-28222000,None,12383000,None,-28222000
DHT,2018-03-31,USD,5278000,79911000,74633000,74633000,315000,4963000,0,79596000,None,None,None,-9885000,None,None,None,None,-9195000,18000,None,-9213000,None,24410000,None,-9213000
DHT,2017-12-31,USD,8729000,92244000,83515000,83515000,7064000,1667000,0,63038000,None,None,None,10664000,None,None,None,None,-59946000,76000,None,-59899000,None,33440000,None,-59899000
DHT,2017-09-30,USD,8768000,84374000,75606000,75606000,4712000,3853000,0,413969000,None,None,None,10586000,None,None,None,None,61805000,55000,None,119049000,None,31564000,None,61665000
DHT,2017-06-30,USD,19159000,86335000,67176000,67176000,15080000,5379000,0,-239810000,None,None,None,9903000,None,None,None,None,4874000,38000,None,-66894000,None,37423000,None,4836000
DHT,2017-03-31,USD,35907000,92100000,56193000,56193000,30427000,6280000,0,62473000,None,None,None,8956000,None,None,None,None,14386000,40000,None,14346000,None,51098000,None,14346000
DHT,2016-12-31,USD,195012000,84891000,33916000,33916000,25598000,4309000,0,173906000,None,None,None,9169000,None,None,None,None,17877000,47000,None,9260000,None,117278000,None,17830000
DHT,2016-09-30,USD,-34206000,64826000,31032000,31032000,7797000,4274000,0,1029000,None,None,None,8484000,None,None,None,None,-35596000,46000,None,0,None,-35203000,None,-111293000
DHT,2016-06-30,USD,68000000,98738000,30660000,30660000,42958000,4338000,0,56000000,None,None,None,8319000,None,None,None,None,35596000,-1000,None,0,None,43000000,None,35596000
DHT,2016-03-31,USD,0,107555000,31595000,31595000,48723000,6470000,0,0,None,None,None,9098000,None,None,None,None,31532000,1000,None,0,None,0,None,31531000
DHT,2015-12-31,USD,236455000,94647000,30028000,30028000,39455000,5065000,0,228964000,None,None,None,8021000,None,None,None,None,32443000,15000,None,105302000,None,136150000,None,32428000
