SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
HCCI,2021-12-31,USD,132522000,132035000,-487000,None,8223000,15026000,None,19516000,None,-564000,None,564000,124284000,None,7000000,2036000,7813000,2468000,564000,5346000,5346000,8223000,10259000,5345000
HCCI,2020-09-05,USD,82601000,87134000,4533000,4533000,5405000,9410000,None,10907000,None,-385000,None,385000,81780000,None,4600000,1397000,5121000,1163000,385000,3958000,3958000,5405000,6802000,3958000
HCCI,2020-06-13,USD,75088000,79518000,4430000,4430000,-2568000,11134000,None,12484000,None,-478000,None,478000,74110000,None,4500000,1350000,-2912000,-254000,478000,-2658000,-2658000,-2568000,-1218000,-2658000
HCCI,2020-03-21,USD,102938000,107264000,4326000,None,6952000,11522000,None,12933000,None,-474000,None,474000,101479000,None,4400000,1222000,6738000,1447000,474000,5291000,5291000,6952000,8174000,5291000
HCCI,2019-12-31,USD,130774000,138814000,8040000,None,-1970000,15545000,None,17765000,None,-561000,None,561000,131118000,None,4900000,1363000,-2318000,-168000,561000,-2043000,-2151000,-1970000,-607000,-2150000
HCCI,2019-09-07,USD,101656000,104841000,3184000,None,8482000,11241000,None,12223000,None,-406000,None,406000,99177000,None,3300000,725000,8215000,2246000,406000,6056000,5970000,8482000,9207000,5969000
HCCI,2019-06-15,USD,105000000,105000000,3308000,None,9534000,11042000,None,11042000,None,-400000,None,400000,99238000,None,3300000,700000,9207000,2151000,400000,7164000,7056000,9534000,10234000,7056000
HCCI,2019-03-23,USD,95772000,95772000,3070000,None,-3185000,12396000,None,12396000,None,-400000,None,400000,92224000,None,3100000,1000000,-3498000,-986000,400000,-2429000,-2512000,-3185000,-2185000,-2512000
HCCI,2018-12-31,USD,127059000,127059000,4522000,None,4366000,14529000,None,14529000,None,-500000,None,500000,126979000,None,4200000,900000,3959000,1455000,500000,2601000,2504000,4366000,5266000,2504000
HCCI,2018-09-08,USD,99674000,99674000,3009000,None,8959000,10641000,None,10641000,None,-300000,None,300000,99627000,None,3100000,800000,8629000,2284000,300000,6419000,6345000,8959000,9759000,6345000
HCCI,2018-06-16,USD,100303000,100303000,2891000,None,8509000,11522000,None,11522000,None,-100000,None,100000,100185000,None,2900000,700000,8148000,2149000,100000,6120000,5999000,8509000,9209000,5999000
HCCI,2018-03-31,USD,83147000,83147000,2879000,None,-293000,11022000,None,11022000,None,-100000,None,100000,None,None,2900000,700000,-556000,-436000,100000,-102000,-120000,-293000,407000,-120000
HCCI,2017-12-31,USD,113456000,115391000,1935000,None,8732000,13530000,None,15153000,None,None,None,None,None,None,4500000,1000000,8282000,-3438000,None,11850000,11721000,8732000,9732000,11720000
HCCI,2017-09-09,USD,79983000,83331000,3348000,None,7619000,10955000,None,9360000,None,None,None,None,None,None,3400000,800000,7290000,2586000,None,4757000,4704000,7619000,8419000,4704000
HCCI,2017-06-17,USD,83046000,86382000,3336000,None,11380000,10575000,None,11375000,None,None,None,None,None,None,3400000,800000,10916000,3982000,None,6986000,6934000,11380000,12180000,6934000
HCCI,2017-03-31,USD,77172000,80453000,3281000,None,7696000,12341000,None,13113000,None,None,None,None,None,None,3400000,800000,7556000,2792000,None,4817000,4764000,7696000,8496000,4764000
HCCI,2016-12-31,USD,104999000,106644000,1645000,None,5807000,15368000,None,14054000,None,None,None,None,None,None,4500000,1000000,5115000,1672000,None,3498000,3443000,5807000,6807000,3443000
HCCI,2016-09-10,USD,78463000,81872000,3409000,None,3816000,10726000,None,14353000,None,None,None,None,None,None,3400000,800000,3277000,942000,None,2410000,2335000,3816000,4616000,2335000
HCCI,2016-06-18,USD,77051000,80552000,3501000,None,3344000,11521000,None,12221000,None,None,None,None,None,None,3400000,700000,2893000,1062000,None,1831000,1831000,3344000,4044000,1831000
HCCI,2016-03-31,USD,73694000,78453000,4759000,None,-2072000,12208000,None,12987000,None,None,None,None,None,None,3400000,800000,-2632000,-864000,None,-1726000,-1768000,-2072000,-1272000,-1768000
