SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
SND,2020-12-31,USD,-7663000,25337000,33000000,32999000,-20957000,5134000,None,13294000,None,-81000,None,81000,25400000,-39569000,5869000,557000,-21440000,-18556000,81000,-2885000,-2738000,-20957000,-20400000,-2884000
SND,2020-09-30,USD,5182000,23409000,18226000,18227000,-1249000,3933000,None,6431000,None,-81000,None,81000,23384000,39969000,5328000,440000,38223000,1941000,81000,36283000,36378000,-1249000,-809000,36282000
SND,2020-06-30,USD,14200000,26106000,11906000,11906000,8654000,2930000,None,5546000,None,-9000,None,9000,26106000,63000,5253000,461000,8110000,3470000,9000,4640000,5024000,8654000,9115000,4640000
SND,2020-03-31,USD,6399000,47488000,41089000,41089000,534000,3530000,None,5865000,None,-81000,-472000,81000,47488000,19000,5276000,453000,81000,165000,81000,-84000,-247000,534000,987000,-84000
SND,2019-12-31,USD,17874000,47667000,29793000,29793000,3879000,3045000,None,13995000,None,-183000,-678000,183000,47107000,None,7041000,457000,2682000,294000,744000,2388000,2470000,3879000,4336000,2388000
SND,2019-09-30,USD,27135000,65690000,38555000,38555000,14448000,2693000,None,12687000,None,-251000,-968000,251000,65731000,15000,6610000,623000,13495000,2569000,251000,10926000,10880000,14448000,15071000,10926000
SND,2019-06-30,USD,24873000,67941000,43068000,43068000,19205000,2790000,None,5668000,None,-11000,-994000,11000,67941000,37000,6171000,655000,18248000,3972000,11000,19205000,19205000,19205000,19860000,14276000
SND,2019-03-31,USD,11170000,51775000,40605000,40605000,5951000,2800000,None,5219000,None,-219000,-981000,219000,51800000,37000,5868000,676000,5007000,974000,219000,5951000,5951000,5951000,6627000,4033000
SND,2018-12-31,USD,18031000,52248000,34217000,34217000,-5789000,2617000,None,23820000,None,-143000,None,143000,168347000,None,5366000,678000,-6569000,-2136000,143000,-5789000,-5789000,-5789000,-5111000,-4433000
SND,2018-09-30,USD,22551000,63146000,40595000,40595000,17406000,3512000,None,5145000,None,-149000,None,149000,39910000,90000,4608000,501000,16738000,4613000,149000,17406000,17406000,17406000,17907000,12125000
SND,2018-06-30,USD,19770000,54448000,34678000,34678000,12909000,3595000,None,6861000,None,-78000,None,78000,2073000,25000,3994000,476000,12434000,2413000,78000,12909000,12909000,12909000,13385000,10021000
SND,2018-03-31,USD,7215000,42628000,35413000,35413000,1353000,3101000,None,5862000,None,-116000,None,116000,1819000,34000,3158000,188000,1207000,232000,116000,1353000,1353000,1353000,1541000,975000
SND,2017-12-31,USD,10092000,43037000,49713000,49713000,4560000,2867000,None,5533000,None,-116000,None,116000,2031000,None,2173000,148000,4723000,-6163000,116000,10878000,10878000,4560000,4708000,10886000
SND,2017-09-30,USD,13032000,39329000,41687000,41687000,8771000,2275000,None,4261000,None,-117000,None,117000,1992000,76000,1744000,148000,8733000,1686000,117000,7048000,7048000,8771000,8919000,7047000
SND,2017-06-30,USD,8380000,29787000,21407000,32259000,3810000,2283000,None,4570000,None,-117000,None,117000,1900000,83000,1688000,120000,3778000,1154000,117000,2624000,2624000,3810000,3930000,2624000
SND,2017-03-31,USD,5397000,25059000,19662000,26964000,1558000,2034000,None,3839000,None,-217000,None,217000,1720000,37000,1662000,108000,1484000,515000,217000,969000,969000,1558000,1666000,969000
SND,2016-12-31,USD,20680000,29451000,9785000,9785000,15273000,1532000,None,5408000,None,-1040000,None,1040000,344000,None,1620000,101000,21886000,9445000,2091000,12441000,12441000,15273000,15374000,12441000
SND,2016-09-30,USD,4996000,10927000,5931000,5931000,2534000,1044000,None,2462000,None,None,None,845000,None,-1780000,1647000,102000,-91000,5000,None,-96000,None,2534000,2636000,-96000
SND,2016-06-30,USD,1962000,8494000,6532000,4989000,-252000,1051000,None,2214000,None,None,None,2506000,None,None,1569000,52000,-2643000,-294000,None,None,None,-252000,-200000,-2349000
SND,2016-03-31,USD,5022000,10359000,5337000,3834000,2834000,875000,None,2188000,None,None,None,2427000,None,None,1603000,129000,619000,237000,None,None,None,2834000,2963000,382000
