SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
CSCD,2016-03-31,USD,20681000,34803000,13210000,13210000,2877000,12660000,5144000,17804000,None,None,None,-11000,None,-87000,None,None,2801000,809000,None,1992000,None,2790000,None,1992000
CSCD,2015-12-31,USD,22771000,40411000,16788000,16788000,6540000,11474000,4757000,16231000,None,None,None,-1000,None,-287000,None,None,6254000,2093000,None,4161000,None,6253000,None,4161000
CSCD,2015-09-30,USD,20270000,35781000,14726000,14726000,4512000,11414000,4344000,15758000,None,None,None,-14000,None,-19000,None,None,4507000,1288000,None,3219000,None,4493000,None,3219000
CSCD,2015-06-30,USD,20023000,36044000,15172000,15172000,4184000,11795000,4188000,15983000,None,None,None,None,None,73000,None,None,4113000,1316000,None,2797000,None,4113000,None,2797000
CSCD,2015-03-31,USD,17022000,31742000,13854000,13854000,2917000,10547000,3676000,14223000,None,None,None,None,None,217000,None,None,3016000,843000,None,2173000,None,3016000,None,2173000
CSCD,2014-12-31,USD,19535000,36593000,16021000,16021000,4140000,11797000,3598000,15395000,None,None,None,None,None,-285000,None,None,3855000,-448000,None,4303000,None,3855000,None,4303000
CSCD,2014-09-30,USD,17520000,32749000,15953000,15953000,3323000,10352000,3554000,13906000,None,None,None,None,None,-219000,None,None,3395000,1188000,None,2207000,None,3395000,None,2207000
CSCD,2014-06-30,USD,16986000,32995000,15210000,15210000,2720000,10630000,3428000,14058000,None,None,None,None,None,-49000,None,None,2879000,1051000,None,1828000,None,2879000,None,1828000
CSCD,2014-03-31,USD,16273000,33685000,16583000,16583000,2602000,10430000,3241000,13671000,None,None,None,None,None,-67000,None,None,2535000,943000,None,1592000,None,2535000,None,1592000
CSCD,2013-12-31,USD,15488000,34035000,17673000,17673000,2204000,10223000,3061000,13284000,None,None,None,None,None,-23000,None,None,2181000,-6621000,None,8802000,None,2181000,None,8802000
CSCD,2013-09-30,USD,13418000,28197000,13898000,13898000,1571000,9097000,2750000,11847000,None,None,None,None,None,105000,None,None,1676000,-7000,None,1683000,None,1676000,None,1683000
CSCD,2013-06-30,USD,14275000,30307000,15090000,15090000,2629000,9064000,2694000,11758000,None,None,None,None,None,-110000,None,None,2407000,221000,None,2186000,None,2407000,None,2186000
CSCD,2013-03-31,USD,11543000,27471000,14964000,14964000,1041000,8046000,2456000,10502000,None,None,None,None,None,-224000,None,None,817000,70000,None,747000,None,817000,None,747000
CSCD,2012-12-31,USD,13055000,30368000,16091000,16091000,2284000,7749000,3022000,10771000,None,None,None,None,None,-214000,None,None,2070000,380000,None,1690000,None,2070000,None,1690000
CSCD,2012-09-30,USD,12204000,27414000,14106000,14106000,1751000,7675000,2778000,10453000,None,None,None,None,None,-102000,None,None,1649000,153000,None,1496000,None,1649000,None,1496000
CSCD,2012-06-30,USD,12741000,27638000,13786000,13786000,2261000,8042000,2438000,10480000,None,None,None,None,None,-36000,None,None,2225000,52000,None,2173000,None,2225000,None,2173000
CSCD,2012-03-31,USD,11951000,27543000,14400000,14400000,1261000,7911000,2779000,10690000,None,None,None,None,None,-397000,None,None,864000,124000,None,740000,None,864000,None,740000
CSCD,2011-12-31,USD,None,27298000,14380000,14380000,1118000,10588000,2870000,None,None,None,None,None,None,None,None,None,1385000,None,None,None,None,None,None,1444000
CSCD,2011-09-30,USD,8808000,23750000,13775000,13775000,-4015000,9444000,3175000,12823000,None,None,None,None,None,455000,None,None,-3560000,-9000,None,-3551000,None,-3560000,None,-5328000
CSCD,2011-06-30,USD,10579000,26549000,16840000,16840000,-1725000,9302000,2687000,12304000,None,None,None,None,None,-154000,None,None,-1879000,145000,None,-2024000,None,-1879000,None,-2024000
CSCD,2011-03-31,USD,None,27013000,15061000,15061000,210000,10644000,3075000,None,None,None,None,None,None,None,None,None,319000,103000,None,None,None,None,None,106000
