SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
QTRX,2020-12-31,USD,15050000,25914000,11081000,11081000,-9933000,18766000,6217000,24983000,None,-166000,None,166000,26080000,155000,None,500000,-9944000,-123000,None,-9797000,-8121000,-9933000,-9433000,-9821000
QTRX,2020-09-30,USD,21106000,31178000,10283000,10283000,2278000,13451000,5377000,18828000,None,-160000,None,160000,31338000,-26000,None,500000,2092000,-111000,None,2203000,2963000,2278000,2778000,2203000
QTRX,2020-06-30,USD,5213000,13130000,7917000,7917000,-12201000,13102000,4312000,17414000,None,-108000,None,108000,13130000,-11000,None,500000,-12320000,-18000,None,-12302000,-11128000,-12201000,-11701000,-12302000
QTRX,2020-03-31,USD,6813000,15727000,8914000,8914000,-11728000,14273000,4268000,18541000,None,161000,161000,-161000,15658000,-167000,None,500000,-11734000,-124000,None,-11610000,-12657000,-11728000,-11228000,-11610000
QTRX,2019-12-31,USD,6865000,16083000,9052000,9051000,-11486000,13953000,4398000,18351000,None,282000,281000,-281000,15802000,139000,None,600000,-11065000,-107000,None,-10958000,-9976000,-11486000,-10886000,-10958000
QTRX,2019-09-30,USD,7033000,15216000,7911000,7911000,-10243000,13352000,3924000,17276000,None,282000,282000,-282000,14934000,-34000,None,500000,-9995000,-125000,None,-9870000,-11005000,-10243000,-9743000,-9870000
QTRX,2019-06-30,USD,6931000,13536000,6605000,6605000,-10514000,13429000,4016000,17445000,None,42000,42000,-42000,13536000,-68000,None,100000,-10540000,23000,None,-10605000,-10605000,-10514000,-10414000,-10563000
QTRX,2019-03-31,USD,6007000,12337000,6330000,6330000,-9357000,11512000,3852000,15364000,None,21000,21000,21000,12337000,-47000,None,200000,-9383000,22000,None,-9426000,-9426000,-9357000,-9157000,-9405000
QTRX,2018-12-31,USD,5208000,10877000,5669000,5668000,-9414000,10577000,4045000,14622000,None,24000,None,None,10877000,81000,None,200000,-9309000,25000,None,-9358000,-9358000,-9414000,-9214000,-9334000
QTRX,2018-09-30,USD,5595000,10591000,4996000,4996000,-7662000,8846000,4411000,13257000,None,30000,None,-30000,10591000,-25000,None,100000,-7657000,None,None,-7687000,-7687000,-7662000,-7562000,-7657000
QTRX,2018-06-30,USD,3973000,8643000,4670000,4670000,-7311000,7579000,3705000,11284000,None,16000,None,-16000,8643000,-48000,None,200000,-7343000,None,None,-7359000,-7359000,-7311000,-7111000,-7343000
QTRX,2018-03-31,USD,3172000,7521000,4349000,4349000,-7163000,6691000,3644000,10335000,None,-24000,None,24000,None,-15000,None,None,-7202000,None,None,-7202000,-7178000,-7163000,None,-7202000
QTRX,2017-12-31,USD,2881000,6589000,3708000,3563000,-7093000,6047000,3927000,9974000,None,-216000,None,216000,None,-73000,None,None,-27278000,None,None,-27278000,None,-7093000,None,-7382000
QTRX,2017-09-30,USD,2565000,5734000,3169000,3047000,-6387000,4728000,4224000,8952000,None,-240000,None,239000,None,13000,None,None,-5891000,None,None,-5891000,None,-6387000,None,-6614000
QTRX,2017-06-30,USD,3948000,5213000,2921000,2921000,-6469000,4747000,3903000,11682000,None,-240000,None,241000,None,77000,None,None,12541000,None,None,12541000,None,-6469000,None,-6632000
QTRX,2017-03-31,USD,-1890000,5338000,2874000,2874000,-6056000,4166000,4250000,11394000,None,-255000,None,255000,None,-80000,None,None,-6391000,None,None,-6391000,None,-6056000,None,-6391000
