SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
CRTO,2020-12-31,USD,218474000,661282000,442808000,442808000,67183000,118494000,32797000,151291000,None,-111000,566000,111000,None,-111000,None,None,67072000,20254000,None,46818000,None,67072000,None,45277000
CRTO,2020-09-30,USD,151336000,470345000,319009000,319009000,8051000,112331000,30954000,143285000,None,-598000,108000,437000,None,-491000,None,None,7560000,2267000,None,5293000,None,7560000,None,5227000
CRTO,2020-06-30,USD,146002000,437614000,291612000,291612000,9789000,104966000,31247000,136213000,None,-768000,61000,638000,None,-1003000,None,None,8786000,2636000,None,6150000,None,37566000,None,5716000
CRTO,2020-03-31,USD,172206000,503376000,331170000,331170000,23802000,110889000,37515000,148404000,None,1294000,382000,380000,None,-334000,None,None,23468000,7040000,None,16428000,None,52520000,None,15459000
CRTO,2019-12-31,USD,234924000,652640000,417716000,417716000,58877000,135462000,40585000,593763000,None,-652000,301000,462000,None,None,None,None,57356000,15882000,None,41474000,None,98416000,None,42024000
CRTO,2019-09-30,USD,189604000,522606000,333002000,333002000,29370000,118820000,41414000,160234000,None,-31000,442000,421000,None,-900000,None,None,28470000,7913000,None,20557000,None,49215000,None,18778000
CRTO,2019-06-30,USD,194859000,528147000,333288000,333288000,19574000,131270000,44015000,175285000,None,-229000,279000,546000,None,-1354000,None,None,18220000,5683000,None,12537000,None,42950000,None,10823000
CRTO,2019-03-31,USD,209649000,558123000,348474000,348474000,33393000,129679000,46577000,176256000,None,-376000,-1944000,430000,None,-1974000,None,None,31419000,10018000,None,21401000,None,53091000,None,19120000
CRTO,2018-12-31,USD,233051000,670096000,437045000,437045000,62179000,126267000,44605000,170872000,None,None,None,-308000,None,-1778000,None,None,60433000,18299000,None,42134000,None,94964000,None,37966000
CRTO,2018-09-30,USD,190561000,528869000,338308000,338308000,25776000,122989000,41796000,164785000,None,None,None,-455000,None,-1000000,None,None,24769000,6821000,None,17948000,None,53875000,None,17143000
CRTO,2018-06-30,USD,200265000,537185000,336920000,336920000,24351000,128370000,47544000,175914000,None,None,None,-546000,None,-1006000,None,None,23345000,8638000,None,14707000,None,49767000,None,13726000
CRTO,2018-03-31,USD,210359000,564164000,353805000,353805000,34801000,130240000,45318000,175558000,None,None,None,-487000,None,-1300000,None,None,33476000,12386000,None,21090000,None,60985000,None,19809000
CRTO,2017-12-31,USD,245217000,674031000,428814000,428814000,70515000,127768000,46933000,174701000,None,None,None,630000,None,-2240000,None,None,68294000,15927000,None,52367000,None,102080000,None,53028000
CRTO,2017-09-30,USD,204446000,563973000,359527000,359527000,33013000,127573000,43860000,171433000,None,None,None,849000,None,-2900000,None,None,30127000,7858000,None,22269000,None,58979000,None,19774000
CRTO,2017-06-30,USD,187014000,542022000,355008000,355008000,13264000,130139000,43611000,173750000,None,None,None,670000,None,-2094000,None,None,11170000,3665000,None,7505000,None,37821000,None,5970000
CRTO,2017-03-31,USD,182819000,516667000,333848000,333848000,21052000,122246000,39521000,161767000,None,None,None,773000,None,-2300000,None,None,18719000,4201000,None,14518000,None,43411000,None,12442000
CRTO,2016-12-31,USD,200637000,566825000,366188000,366188000,52465000,112621000,35551000,148172000,None,None,None,733000,None,1511000,None,None,53900000,13161000,None,40739000,None,53976000,None,39402000
CRTO,2016-09-30,USD,154225000,423867000,269642000,269642000,22868000,100656000,30701000,131357000,None,None,None,564000,None,-600000,None,None,22298000,7574000,None,14724000,None,22268000,None,13539000
CRTO,2016-06-30,USD,145953000,407201000,261248000,261248000,17883000,97835000,30235000,128070000,None,None,None,618000,None,-94000,None,None,17789000,4450000,None,13339000,None,17789000,None,12200000
CRTO,2016-03-31,USD,144160000,401253000,257093000,257093000,27788000,89210000,27162000,116372000,None,None,None,489000,None,-1317000,None,None,26471000,7944000,None,18527000,None,26471000,None,17131000
CRTO,2015-12-31,USD,471816000,394847000,244915000,244915000,33350000,102692000,26424000,1248729000,None,None,None,-553000,None,None,None,None,34051000,4042000,None,62276000,None,74440000,None,37544000
