SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
ISTR,2020-12-31,USD,20512000,20512000,2400000,None,17500000,1827000,None,3045000,None,19154000,22977000,3823000,3675000,None,None,1185000,5736000,1196000,3823000,4540000,6654000,17500000,18685000,4540000
ISTR,2020-09-30,USD,19694000,19694000,2500000,None,16546000,1851000,None,3153000,None,18706000,23394000,4688000,3401000,None,None,1203000,5556000,1089000,4688000,4467000,3788000,16546000,17749000,4467000
ISTR,2020-06-30,USD,19770000,19770000,2500000,None,16537000,1829000,None,3233000,None,18339000,23802000,5463000,3931000,None,None,1149000,5290000,1016000,5463000,4274000,4838000,16537000,17686000,4274000
ISTR,2020-03-31,USD,14664000,14664000,3760000,None,11181000,1650000,None,3483000,None,17335000,23621000,6286000,1089000,None,None,1033000,757000,149000,6286000,608000,-1477000,11181000,12214000,608000
ISTR,2019-12-31,USD,17804000,17804000,736000,None,14520000,1333000,None,3284000,None,16965000,23515000,6550000,1575000,None,None,943000,4175000,844000,6550000,3331000,3186000,14520000,15463000,3331000
ISTR,2019-09-30,USD,17446000,17446000,538000,None,14855000,1532000,None,2591000,None,16366000,22854000,6488000,1618000,None,None,882000,5764000,1107000,6488000,4657000,5480000,14855000,15737000,4657000
ISTR,2019-06-30,USD,15962000,15962000,369000,None,15962000,1475000,None,2359000,None,16331000,22388000,6057000,1742000,None,None,873000,6150000,1216000,6057000,4934000,4934000,15962000,16835000,4934000
ISTR,2019-03-31,USD,14891000,14891000,265000,None,14891000,1306000,None,2975000,None,15156000,20686000,5530000,1281000,None,None,764000,4869000,952000,5530000,3917000,3917000,14891000,15655000,3917000
ISTR,2018-12-31,USD,14214000,14214000,593000,5713000,14214000,7467000,None,8490000,None,14807000,19927000,5120000,859000,None,None,682000,4144000,807000,5120000,3337000,3337000,14214000,6649000,3337000
ISTR,2018-09-30,USD,13600000,13600000,785000,5177000,13600000,7828000,None,8467000,None,14385000,18777000,4392000,1217000,None,None,644000,4563000,516000,4392000,4047000,4047000,13600000,6200000,4047000
ISTR,2018-06-30,USD,13753000,13753000,567000,4256000,13753000,7667000,None,8297000,None,14320000,18009000,3689000,1193000,None,None,629000,4786000,966000,3689000,3820000,3820000,13753000,6712000,3820000
ISTR,2018-03-31,USD,13233000,13233000,625000,3945000,13233000,7263000,None,8871000,None,13858000,17178000,3320000,1072000,None,None,598000,3743000,1341000,3320000,2402000,2402000,13233000,5317000,2402000
ISTR,2017-12-31,USD,12989000,13384000,395000,3545000,5727000,6706000,None,7319000,None,12817000,15967000,3150000,912000,None,None,556000,3776000,1492000,3150000,2284000,1508000,5727000,6283000,2284000
ISTR,2017-09-30,USD,11865000,12285000,420000,3324000,5445000,6286000,None,6260000,None,11538000,14442000,2904000,1167000,None,None,542000,3163000,1032000,2904000,2131000,2245000,5445000,5987000,2131000
ISTR,2017-06-30,USD,9353000,9728000,375000,2917000,3823000,5059000,None,5529000,None,9302000,11844000,2542000,801000,None,None,391000,2800000,877000,2542000,1923000,2327000,3823000,4214000,1923000
ISTR,2017-03-31,USD,9045000,9395000,350000,2583000,3682000,4842000,None,5340000,None,8860000,11093000,2233000,885000,None,None,376000,2711000,847000,2233000,1864000,2622000,3682000,4058000,1864000
ISTR,2016-12-31,USD,8927000,9302000,375000,2656000,3639000,4905000,None,5274000,None,8781000,11062000,2281000,896000,None,None,383000,2699000,851000,2281000,1848000,-376000,3639000,4022000,1848000
ISTR,2016-09-30,USD,7771000,9332000,1561000,2690000,2402000,4998000,None,5369000,None,8753000,10993000,2240000,1029000,None,None,371000,2784000,747000,2240000,2037000,2003000,2402000,2773000,2037000
ISTR,2016-06-30,USD,10099000,10114000,15000,2861000,4754000,4976000,None,4093000,None,8658000,10719000,2061000,2256000,None,None,369000,3010000,1005000,2061000,2005000,2466000,4754000,5123000,2005000
ISTR,2016-03-31,USD,9291000,9380000,89000,2285000,4047000,4874000,None,5244000,None,8547000,10378000,1831000,1287000,None,None,370000,2996000,1006000,1831000,1990000,2379000,4047000,4417000,1990000
