SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
CCG,2015-09-30,USD,None,43636000,44270000,44270000,None,9162000,None,None,None,None,None,9239000,None,None,None,None,None,164000,None,None,None,None,None,None
CCG,2015-06-30,USD,None,46469000,47924000,47924000,None,12063000,None,None,None,None,None,9270000,None,None,None,None,None,None,None,None,None,None,None,None
CCG,2015-03-31,USD,None,38180000,37080000,37080000,None,9530000,None,None,None,None,None,7788000,None,None,None,None,11840000,None,None,None,None,None,None,12840000
CCG,2014-12-31,USD,None,23158000,31963000,31963000,None,3820000,None,None,None,None,None,6291000,None,None,None,None,None,None,None,None,None,None,None,None
CCG,2014-09-30,USD,None,28944000,100325000,100325000,None,3464000,None,None,None,None,None,5539000,None,None,None,None,None,1131000,None,None,None,None,None,None
CCG,2014-06-30,USD,None,24099000,18122000,18122000,869000,5108000,None,None,None,None,None,5350000,None,None,None,None,None,None,None,None,None,None,None,None
CCG,2014-03-31,USD,None,25030000,17710000,17710000,3229000,4091000,None,None,None,None,None,5276000,None,None,None,None,None,None,None,None,None,None,None,1063000
CCG,2013-12-31,USD,None,17433000,16230000,16230000,None,2868000,None,None,None,None,None,4969000,None,None,None,None,None,None,None,None,None,None,None,None
CCG,2013-09-30,USD,None,24559000,15558000,15558000,6330000,2671000,None,None,None,None,None,3891000,None,None,None,None,3935000,40000,None,None,None,None,None,4827000
CCG,2013-06-30,USD,None,12942000,5019000,5019000,4719000,3204000,None,None,None,None,None,3689000,None,None,None,None,2619000,106000,None,None,None,None,None,3926000
CCG,2013-03-31,USD,None,33409000,26080000,26080000,4293000,3036000,None,None,None,None,None,3484000,None,None,None,None,1445000,None,None,None,None,None,None,2156000
CCG,2012-12-31,USD,None,34705000,26758000,26758000,5619000,2328000,None,None,None,None,None,3544000,None,None,None,None,2294000,26000,None,None,None,None,None,2260000
CCG,2012-09-30,USD,None,34571000,27351000,27351000,5248000,1972000,None,None,None,None,None,3221000,None,None,None,None,9124000,74000,None,None,None,None,None,8989000
CCG,2012-06-30,USD,None,35491000,30287000,30287000,2985000,2219000,None,None,None,None,None,3001000,None,None,None,None,653000,193000,None,None,None,None,None,474000
CCG,2012-03-31,USD,None,32973000,27944000,27944000,2703000,2326000,None,None,None,None,None,3213000,None,None,None,None,None,63000,None,None,None,None,None,None
CCG,2011-12-31,USD,None,25413000,21742000,21742000,3671000,None,None,None,None,None,None,3131000,None,None,None,None,4732000,250000,None,None,None,None,None,4432000
CCG,2011-09-30,USD,None,19978000,17892000,17892000,2086000,None,None,None,None,None,None,2222000,None,None,None,None,370000,None,None,None,None,None,None,408000
CCG,2011-06-30,USD,None,24606000,23919000,23919000,687000,None,None,None,None,None,None,1760000,None,None,None,None,None,107000,None,None,None,None,None,None
CCG,2011-03-31,USD,None,23632000,22822000,22822000,810000,None,None,None,None,None,None,1775000,None,None,None,None,None,151000,None,None,None,None,None,None
CCG,2010-12-31,USD,None,13772000,16756000,16756000,None,None,None,None,None,None,None,6060000,None,None,None,None,None,None,None,None,None,None,None,None
CCG,2010-09-30,USD,None,16830000,16602000,16602000,228000,None,None,None,None,None,None,6709000,None,None,None,None,None,None,None,None,None,None,None,None
