SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
PUB,2020-12-31,USD,31366000,31366000,0,None,26947000,3507000,None,4419000,3416000,24912000,26511000,1599000,6454000,None,None,912000,14523000,3472000,1599000,11051000,13213000,26947000,27859000,11051000
PUB,2020-09-30,USD,31913000,31913000,0,None,27612000,3386000,None,4301000,4551000,25796000,27447000,1651000,6117000,None,None,915000,15040000,3700000,1651000,11371000,12208000,27612000,28527000,11340000
PUB,2020-06-30,USD,29805000,29805000,2100000,None,26252000,3553000,None,3553000,3753000,25789000,27402000,1613000,6116000,None,None,946000,13538000,3200000,1613000,10330000,12221000,26252000,27198000,10338000
PUB,2020-03-31,USD,30311000,30311000,650000,None,26328000,3107000,None,3983000,3459000,27221000,29384000,2163000,3740000,None,None,876000,14150000,3377000,2163000,10773000,18697000,26328000,27204000,10773000
PUB,2019-12-31,USD,-88290000,-88290000,1200000,None,-91667000,2902000,None,3377000,2988000,27100000,29366000,2266000,3779000,None,None,475000,15090000,3395000,2266000,-21904000,11885000,-91667000,-91192000,11695000
PUB,2019-09-30,USD,30558000,30558000,2100000,None,26002000,3524000,None,4556000,2937000,28191000,30481000,2290000,4467000,None,None,1032000,14490000,3355000,2290000,11182000,11941000,26002000,27034000,11135000
PUB,2019-06-30,USD,29168000,29168000,2150000,None,29168000,2802000,None,2802000,2422000,27720000,30050000,2330000,3598000,None,None,915000,14469000,3480000,2330000,10989000,10989000,29168000,30083000,10989000
PUB,2019-03-31,USD,28694000,28694000,1550000,None,28694000,2617000,None,3591000,2172000,26907000,29152000,2245000,3337000,None,None,974000,13778000,3273000,2245000,10505000,10505000,28694000,29668000,10505000
PUB,2018-12-31,USD,28450000,28450000,3175000,5159000,28450000,3360000,None,4240000,1836000,28074000,30058000,1984000,3551000,None,None,880000,13605000,2927000,1984000,10678000,10678000,28450000,25090000,10678000
PUB,2018-09-30,USD,29051000,29051000,1925000,3842000,29051000,2708000,None,3453000,1679000,27182000,29099000,1917000,3794000,None,None,863000,13771000,3288000,1917000,10483000,10483000,29051000,26461000,10483000
PUB,2018-06-30,USD,29569000,29569000,1475000,3253000,29569000,2795000,None,2796000,1683000,26978000,28756000,1778000,4066000,None,None,800000,13746000,3279000,1778000,10467000,10467000,29569000,27573000,10467000
PUB,2018-03-31,USD,27612000,27612000,2050000,3545000,27612000,13282000,None,14369000,1656000,25944000,27466000,1495000,3718000,None,None,738000,11564000,2560000,1495000,9004000,9004000,27612000,12534000,9004000
PUB,2017-12-31,USD,26973000,27723000,750000,1823000,9077000,13086000,None,17896000,1688000,23947000,25020000,1073000,4526000,None,None,686000,8049000,7456000,1073000,593000,-614000,9077000,9763000,593000
PUB,2017-09-30,USD,21679000,22579000,900000,1654000,9390000,10970000,None,12289000,1820000,19918000,20672000,754000,3574000,None,None,659000,8935000,2697000,754000,6238000,6454000,9390000,10049000,6238000
PUB,2017-06-30,USD,21529000,22429000,900000,1649000,11669000,9860000,None,9860000,1802000,18981000,19730000,749000,4348000,None,None,638000,10078000,3584000,749000,6494000,6726000,11669000,12307000,6494000
PUB,2017-03-31,USD,21517000,21717000,200000,966000,10867000,10021000,None,10650000,1705000,17792000,18558000,766000,4125000,None,None,629000,9261000,2740000,766000,6521000,6559000,10867000,11496000,6521000
PUB,2016-12-31,USD,22365000,22515000,150000,862000,11661000,10093000,None,10704000,1592000,18333000,19045000,712000,4332000,None,None,611000,9975000,3433000,712000,34199000,4548000,11661000,12272000,6542000
PUB,2016-09-30,USD,21025000,21698000,673000,1035000,10658000,9741000,None,10367000,1471000,17637000,18347000,710000,4386000,None,None,626000,9796000,3548000,710000,-3293000,5767000,10658000,11284000,6248000
PUB,2016-06-30,USD,21414000,21384000,-30000,923000,11349000,10065000,None,10065000,1489000,17211000,17909000,698000,4398000,None,None,648000,8984000,3407000,698000,-2969000,5994000,11349000,11997000,5577000
PUB,2016-03-31,USD,20063000,20263000,200000,954000,9603000,9818000,None,10460000,1603000,16700000,17454000,754000,3763000,None,None,642000,8128000,2885000,754000,-3842000,5243000,9603000,10245000,5243000
