SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
BILI,2020-12-31,CNY,944124000,3840127000,2896003000,2896003000,-903356000,1363507000,483973000,4743483000,None,-19748000,14995000,34743000,None,None,None,None,-828950000,14761000,None,-843711000,None,-794207000,None,-827799000
BILI,2020-09-30,CNY,761575000,3225713000,2464138000,2464138000,-1083284000,1443829000,401030000,4308997000,None,-17811000,18150000,35961000,None,None,None,None,-1083620000,17277000,None,-1100897000,None,-1073310000,None,-1082016000
BILI,2020-06-30,CNY,604013000,2617601000,2013588000,2013588000,-610118000,883503000,330628000,3227719000,None,833000,23504000,22671000,None,None,None,None,-558915000,11939000,None,-570854000,None,-571880000,None,-566648000
BILI,2020-03-31,CNY,530464000,2315535000,1785071000,1785071000,-544205000,777334000,297335000,2859740000,None,11480000,26652000,15172000,None,None,None,None,-529163000,9392000,None,-538555000,None,-139310000,None,-538555000
BILI,2019-12-31,CNY,397915000,2007769000,1609854000,1609854000,-419943000,572690000,245168000,2427712000,None,21528000,36386000,14858000,None,0,None,None,-380285000,6926000,None,-387211000,None,-361808000,None,-382841000
BILI,2019-09-30,CNY,351279000,1858963000,1507684000,1507684000,-423105000,527076000,247308000,2282068000,None,35971000,52018000,16047000,None,0,None,None,-397623000,8082000,None,-405705000,None,-376449000,None,-407357000
BILI,2019-06-30,CNY,251739000,1537683000,1285944000,1285944000,-345394000,381273000,215860000,1883077000,None,34333000,49971000,15638000,None,0,None,None,-302345000,12671000,None,-315016000,None,-300328000,None,-312815000
BILI,2019-03-31,CNY,189316000,1373507000,1184191000,1184191000,-306733000,309974000,186075000,1680240000,None,24407000,104353000,-0.01,None,0,None,None,-187450000,8188000,None,-195638000,None,-137084000,None,-185960000
BILI,2018-12-31,CNY,197044000,1155545000,958501000,958501000,-887266.95,332320000,471605.71,4437898.75,None,None,None,-48050.73,None,0,None,None,-558547.48,27795.56,None,-586343.03,None,-359347000,None,-552998.20
BILI,2018-09-30,USD,194629000,1078836000,884207000,884207000,-37709094.61,307448000,21284485.14,194770050.52,None,None,None,-2276638.18,None,0,None,None,-34172138.19,1654267.79,None,-35826405.97,None,-256231000,None,-35659130.28
BILI,2018-06-30,USD,250684000,1026542000,775858000,775858000,-16034493.10,225704000,19780743.85,0,None,None,None,0,None,0,None,None,-10394271.15,360677.86,None,-10754949.01,None,-118405000,None,-10702459.51
BILI,2018-03-31,USD,33927394.32,138206830.67,104279436.35,104279436.35,-11826446.94,28891171.09,16862670.17,150033277.61,None,None,None,0,None,None,None,None,-18760608.23,505373.78,None,-19265982.01,None,-11826446.94,None,-19114720.17
BILI,2017-12-31,USD,175702000,733713000,558011000,558011000,112756000,150745000,14025000,1834570000,None,None,None,0,None,None,None,None,-222617000,393000,None,-227885000,None,-68718000,None,-227885000
BILI,2017-09-30,USD,174716000,727700000,552984000,552984000,-337028000,132115000,11529000,858151000,None,None,None,0,None,None,None,None,-340050000,362000,None,-343663000,None,-43941000,None,-343663000
BILI,2017-06-30,USD,137658000,582896000,445238000,445238000,-687954000,126930000,9473000,698940000,None,None,None,0,None,None,None,None,-774210000,346000,None,-778604000,None,-54680000,None,-778604000
BILI,2017-03-31,USD,110662000,61620000,52738000,52738000,687954000,20168000,8023000,-698940000,None,None,None,0,None,None,None,None,774210000,264000,None,778604000,None,687954000,None,778604000
BILI,2016-12-31,USD,-170133000,29523000,31757000,31757000,-707511000,49868000,3904000,1094941000,None,None,None,0,None,None,None,None,-996402000,448000,None,-999507000,None,-707511000,None,-998077000
BILI,2016-09-30,USD,-79369000,20289000,32118000,32118000,-187206000,16080000,4057000,323086000,None,None,None,0,None,None,None,None,-187037000,5000,None,-187073000,None,-187206000,None,-187073000
BILI,2016-06-30,USD,0,14574000,26403000,26403000,0,19005000,2881000,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,0
BILI,2016-03-31,USD,0,10986000,21030000,21030000,0,7977000,2297000,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,0
