SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
REAL,2020-12-31,USD,-54986000,83534000,33451000,33451000,36162000,38715000,None,101731000,168000,-2454000,342000,2796000,85988000,-80000,None,5100000,38166000,63000,2454000,-51343000,38397000,36162000,41262000,38103000
REAL,2020-09-30,USD,49784000,75646000,28268000,28268000,-41364000,35384000,None,91148000,448000,-2406000,0,2406000,78052000,0,None,4900000,-43322000,-17000,2406000,-43305000,-43599000,-41364000,-36464000,-43305000
REAL,2020-06-30,USD,35769000,57389000,21620000,21620000,-42972000,32559000,None,78741000,616000,-384000,0,384000,57389000,-97000,None,4600000,-42837000,55000,384000,-42892000,-42812000,-42972000,-38372000,-42892000
REAL,2020-03-31,USD,49197000,78239000,29042000,29042000,-39566000,35104000,None,88763000,1286000,-20000,0,20000,78239000,8000,None,4100000,-38292000,None,20000,-38292000,-37978000,-39566000,-35466000,-38292000
REAL,2019-12-31,USD,62547000,93686000,31183000,34774000,-22862000,34553000,None,85409000,1675000,-44000,0,44000,93730000,4000,None,3900000,-21227000,148000,44000,-21375000,-21369000,-22862000,-18962000,-21375000
REAL,2019-09-30,USD,52228000,81455000,29288000,28257000,-27005000,28436000,None,79233000,1903000,-61000,-1000,60000,81516000,-119000,None,3500000,-25282000,-8000,61000,-25274000,-25278000,-27005000,-23505000,-25274000
REAL,2019-06-30,USD,46050000,72209000,26159000,24926000,-25340000,25355000,None,71390000,None,230000,610000,380000,None,-1706000,None,3200000,-26816000,59000,None,-26875000,-26873000,-25340000,-22140000,-26875000
REAL,2019-03-31,USD,42382000,70582000,28200000,28200000,-23214000,22319000,None,65596000,None,274000,274000,131000,None,-282000,None,2800000,-23222000,None,None,-23222000,-23194000,-23214000,-20414000,-23222000
REAL,2018-12-31,USD,42204000,68449000,26245000,19889000,-22272000,19502000,None,64476000,None,None,None,225000,None,None,None,2800000,-22117000,62000,None,None,-22196000,-22272000,-19472000,-22179000
REAL,2018-09-30,USD,33330000,51839000,18509000,18509000,-21876000,16325000,None,55206000,None,None,None,204000,None,None,None,2400000,-21848000,37000,None,-21885000,-21893000,-21876000,-19476000,-21885000
REAL,2018-06-30,USD,30779000,46985000,16206000,16206000,-15871000,14377000,None,46650000,None,None,None,526000,None,None,None,2100000,-17595000,None,None,-17595000,-17595000,-15871000,-13771000,-17595000
