SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
OPTN,2020-12-31,USD,5385000,12905000,7520000,7520000,-20451000,28106000,6448000,29955000,30000,-3502000,0,3502000,16407000,89000,419000,None,-23863000,None,3502000,-7464000,-23883000,-20451000,None,-23863000
OPTN,2020-09-30,USD,12074000,12074000,0,2221000,-17884000,24575000,6524000,33320000,31000,-3350000,0,3350000,15424000,20000,473000,None,-21214000,None,3350000,-17852000,-21201000,-17884000,None,-21214000
OPTN,2020-06-30,USD,6986000,6986000,0,1700000,-22599000,25697000,5474000,32871000,33000,-3293000,0,3293000,10279000,40000,254000,None,-25852000,None,3293000,-22566000,-25857000,-22599000,None,-25852000
OPTN,2020-03-31,USD,-2902000,4160000,7062000,1356000,-26286000,27060000,4932000,33348000,332000,-2863000,0,2863000,7023000,293000,308000,None,-28856000,None,2863000,-25954000,-28881000,-26286000,None,-28856000
OPTN,2019-12-31,USD,-31318000,8607000,39925000,2078000,-22921000,26545000,5379000,28708000,400000,-2475000,0,2475000,11082000,None,229000,None,-24995000,None,2475000,-13013000,-24964000,-22921000,None,-24995000
OPTN,2019-09-30,USD,2840000,2840000,0,1389000,-19809000,25270000,5547000,32206000,559000,-2371000,1000,2372000,5211000,-6627000,286000,None,-28808000,None,9526000,-19250000,-28820000,-19809000,None,-28808000
OPTN,2019-06-30,USD,4291000,4291000,0,1089000,-25707000,26000000,5295000,32384000,716000,-2389000,716000,2389000,6680000,719000,322000,None,-27377000,None,2389000,-24991000,-27390000,-25707000,None,-27377000
OPTN,2019-03-31,USD,-2394000,2082000,4476000,738000,-27164000,26340000,4562000,31640000,684000,-2388000,-1710000,2388000,4470000,678000,269000,None,-28874000,None,2388000,-26480000,-28871000,-27164000,None,-28874000
OPTN,2018-12-31,USD,2305000,615000,-1690000,718000,-24719000,23661000,3363000,27024000,715000,-2374000,None,2374000,2989000,None,210000,None,-26381000,None,2374000,-15887000,-26361000,-24719000,None,-26381000
OPTN,2018-09-30,USD,1583000,-450000,-2033000,319000,-23492000,22086000,2989000,25075000,680000,-2361000,None,2361000,1911000,688000,153000,None,-25165000,None,2361000,-22811000,-25110000,-23492000,None,-25123000
OPTN,2018-06-30,USD,923000,-3242000,-4165000,351000,-22983000,21860000,2046000,23906000,582000,-2301000,None,2301000,1250000,558000,16000,None,-24726000,None,2301000,-22401000,-24566000,-22983000,None,-24581000
OPTN,2018-03-31,USD,665000,865000,200000,200000,-29047000,28011000,1701000,29712000,476000,-2193000,None,2193000,2000,479000,156000,None,-30761000,None,2193000,-28571000,-30565000,-29047000,None,-30572000
OPTN,2017-12-31,USD,-4000,-4000,None,None,-19696000,18484000,1212000,19696000,147000,-48000,None,48000,5000,None,60000,None,-40893500,None,48000,-20224000,-19553000,-19696000,None,-19551000
