SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
LC,2020-12-31,USD,75914000,75914000,0,27056000,-23703000,56930000,29189000,102893000,None,-2541000,24515000,27056000,7088000,None,None,700000,-26979000,-324000,27056000,-26638000,-24017000,-23703000,-23003000,-26655000
LC,2020-09-30,USD,74713000,74713000,0,32440000,-31284000,61533000,31984000,109112000,None,13637000,46077000,32440000,7739000,None,None,800000,-34399000,-74000,32440000,-34325000,-27897000,-31284000,-30484000,-34325000
LC,2020-06-30,USD,43869000,43869000,0,37766000,-75931000,65343000,39167000,122340000,None,16416000,54182000,37766000,1724000,None,None,800000,-78471000,0,37766000,-78471000,-65126000,-75931000,-75131000,-78471000
LC,2020-03-31,USD,120206000,120206000,0,44241000,-43257000,108270000,38710000,167974000,None,-76568000,-32327000,44241000,14261000,None,None,800000,-47768000,319000,44241000,-48087000,-68449000,-43257000,-42457000,-48087000
LC,2019-12-31,USD,188486000,188486000,0,49251000,5397000,124829000,41080000,188112000,None,-17119000,32132000,49251000,624607000,None,None,800000,374000,140000,49251000,225000,-990000,5397000,6197000,234000
LC,2019-09-30,USD,204896000,204896000,0,55060000,3688000,135740000,41455000,205191000,None,-8868000,46192000,55060000,18305000,None,None,900000,-286000,97000,55060000,-392000,-1037000,3688000,4588000,-383000
LC,2019-06-30,USD,190807000,190807000,0,66916000,-8300000,133647000,43299000,201877000,None,-10328000,56588000,66916000,13886000,None,None,900000,-11099000,-438000,66916000,-10632000,-21293000,-8300000,-7400000,-10661000
LC,2019-03-31,USD,174418000,174418000,0,75360000,-17845000,123499000,42546000,194318000,None,-9917000,65443000,75360000,15152000,None,None,900000,-19900000,None,75360000,-19900000,-39835000,-17845000,-16945000,-19935000
LC,2018-12-31,USD,181521000,181521000,0,25707000,-11937000,129656000,39552000,194915000,None,-2917000,80305000,83222000,10509000,None,None,1000000,-13394000,18000,83222000,-13412000,-26874000,-11937000,-10937000,-13462000
LC,2018-09-30,USD,184645000,184645000,0,25431000,-21329000,131047000,41216000,207432000,None,5318000,95960000,90642000,10919000,None,None,900000,-22787000,-38000,90642000,-22749000,-45553000,-21329000,-20429000,-22804000
LC,2018-06-30,USD,176979000,176979000,0,25593000,-59321000,126629000,37650000,237767000,None,306000,101204000,100898000,11880000,None,None,1000000,-60788000,24000,100898000,-60812000,-121673000,-59321000,-58321000,-60861000
LC,2018-03-31,USD,151667000,151667000,0,22645000,-29684000,109826000,36837000,182808000,None,-1538000,109305000,110843000,12671000,None,None,1000000,-31141000,39000,110843000,-31180000,-62361000,-29684000,-28684000,-31181000
LC,2017-12-31,USD,156455000,156455000,0,156789000,-91170000,108819000,37926000,247842000,None,-274000,122522000,122796000,119161000,None,None,1000000,-91387000,711000,122796000,-91885000,-91423000,-91170000,-90170000,-92007000
LC,2017-09-30,USD,154030000,154030000,0,149370000,-6871000,106495000,32860000,160676000,None,11851000,151532000,139681000,132449000,None,None,1100000,-6646000,13000,139681000,-6659000,-6523000,-6871000,-5771000,-6530000
LC,2017-06-30,USD,139573000,139573000,0,154168000,-21273000,108077000,35718000,165069000,None,6920000,157260000,150340000,107314000,None,None,1100000,-25496000,-52000,150340000,-25444000,-25424000,-21273000,-20173000,-25454000
LC,2017-03-31,USD,124482000,124482000,0,143819000,-27663000,98157000,35760000,154366000,None,2389000,160996000,158607000,103735000,None,None,1200000,-29884000,-40000,158607000,-29844000,-29703000,-27663000,-26463000,-29844000
LC,2016-12-31,USD,130522000,130522000,0,150483000,-30886000,112197000,32522000,163015000,None,1320000,165965000,164645000,129202000,None,None,1200000,-32493000,-224000,164645000,-32269000,-32379000,-30886000,-29686000,-32269000
LC,2016-09-30,USD,114556000,114556000,0,141678000,-45976000,103841000,29428000,151251000,None,2424000,171868000,169444000,112609000,None,None,1200000,-36695000,-209000,169444000,-36486000,-36421000,-45976000,-44776000,-36486000
LC,2016-06-30,USD,103440000,103440000,0,145954000,-85297000,103194000,29209000,188737000,None,2089000,179685000,177596000,102391000,None,None,1200000,-85297000,-3946000,177596000,-81351000,-81205000,-85297000,-84097000,-81351000
LC,2016-03-31,USD,152294000,152294000,0,141058000,4288000,104610000,24198000,148006000,None,1196000,177879000,176683000,151265000,None,None,1300000,4288000,151000,176683000,4137000,4940000,4288000,5588000,4137000
