SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
VBTX,2020-12-31,USD,75628000,75628000,0,None,61853000,11217000,None,13775000,2653000,66766000,78100000,11334000,9012000,None,None,2558000,27503000,4702000,22641000,22801000,31871000,61853000,64411000,22801000
VBTX,2020-09-30,USD,66353000,66353000,8692000,None,52515000,10998000,None,13838000,3953000,65870000,77429000,11559000,9795000,None,None,2840000,29118000,6198000,11559000,22920000,28061000,52515000,55355000,22920000
VBTX,2020-06-30,USD,68967000,68967000,16172000,None,56178000,10093000,None,12789000,3134000,65757000,79342000,13585000,21290000,None,None,2696000,28015000,3987000,13585000,24028000,20736000,56178000,58874000,24028000
VBTX,2020-03-31,USD,39845000,39845000,31776000,None,27189000,9960000,None,12656000,4320000,67405000,86979000,19574000,7247000,None,None,2696000,3450000,-684000,19574000,4134000,30379000,27189000,29885000,4134000
VBTX,2019-12-31,USD,74323000,74323000,3493000,None,60767000,10130000,None,13556000,8362000,69864000,91742000,21878000,7132000,None,None,2696000,37219000,8168000,21878000,29051000,24275000,60767000,63463000,29051000
VBTX,2019-09-30,USD,70446000,70446000,9674000,None,56396000,10115000,None,14050000,7232000,70874000,95643000,24769000,8430000,None,None,2712000,35000000,7595000,24769000,27405000,33501000,56396000,59108000,27405000
VBTX,2019-06-30,USD,74763000,74763000,3335000,None,55531000,10723000,None,19232000,6493000,71442000,96177000,24735000,6034000,None,None,2719000,34245000,7369000,24735000,26876000,37601000,55531000,58250000,26876000
VBTX,2019-03-31,USD,77080000,77080000,5012000,None,32618000,10485000,None,44462000,6516000,72917000,95224000,22307000,8484000,None,None,2760000,9396000,1989000,22307000,7407000,17353000,32618000,35378000,7407000
VBTX,2018-12-31,USD,30955000,30955000,1364000,10851000,20115000,4785000,None,10840000,1253000,28695000,38182000,9487000,3619000,None,None,835000,13412000,3587000,9487000,9825000,12009000,20115000,20950000,9825000
VBTX,2018-09-30,USD,30817000,28635000,3057000,11699000,37424000,-7405000,None,-6601000,3938000,29176000,37818000,8642000,2510000,None,None,798000,10383000,1448000,8642000,8935000,7888000,37424000,38222000,8935000
VBTX,2018-06-30,USD,27212000,28716000,1504000,None,12672000,13684000,None,14540000,1121000,27624000,34555000,6931000,2592000,None,None,856000,12543000,2350000,6931000,10193000,9737000,12672000,13528000,10193000
VBTX,2018-03-31,USD,30532000,31210000,678000,5663000,14873000,14681000,None,15304000,1823000,29102000,34087000,4985000,2781000,None,None,978000,13899000,3511000,4985000,10388000,8057000,14873000,15851000,10388000
VBTX,2017-12-31,USD,22994000,25523000,2529000,6676000,9845000,13205000,None,13149000,2955000,25750000,29897000,4147000,2298000,None,None,551000,10484000,7227000,4147000,3257000,2266000,9845000,10396000,3257000
VBTX,2017-09-30,USD,19605000,20357000,752000,3902000,6996000,11589000,None,12609000,638000,19129000,22279000,3150000,1977000,None,None,223000,7832000,2650000,3150000,5182000,5295000,6996000,7219000,5182000
VBTX,2017-06-30,USD,12256000,13199000,943000,2874000,5613000,6548000,None,6643000,None,12376000,14307000,1931000,1766000,None,None,95000,5417000,1802000,1931000,3615000,4488000,5613000,5708000,3615000
VBTX,2017-03-31,USD,11009000,11899000,890000,2706000,4113000,6856000,None,6896000,55000,11253000,13069000,1816000,1535000,None,None,95000,4448000,1350000,1816000,3098000,3298000,4113000,4208000,3098000
VBTX,2016-12-31,USD,11464000,11904000,440000,2201000,3268000,7350000,None,8196000,None,10520000,12281000,1761000,1825000,None,None,95000,4820000,1630000,1761000,3189000,1662000,3268000,3363000,3190000
VBTX,2016-09-30,USD,11934000,12172000,238000,1775000,5277000,6682000,None,6657000,None,10517000,12054000,1537000,1893000,None,None,95000,5143000,1768000,1537000,3376000,3369000,5277000,5372000,3375000
VBTX,2016-06-30,USD,10587000,11114000,527000,1776000,4925000,5567000,None,5662000,None,10228000,11477000,1249000,1412000,None,None,95000,4812000,1639000,1249000,3173000,3374000,4925000,5020000,3173000
VBTX,2016-03-31,USD,9374000,10219000,845000,1938000,3793000,5570000,None,5581000,None,9690000,10783000,1093000,1373000,None,None,95000,4243000,1430000,1093000,2813000,3040000,3793000,3888000,2813000
