SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
MFLX,2016-03-31,USD,1667000,101246000,99579000,99579000,-9123000,9089000,1169000,10790000,None,None,None,88000,None,-279000,None,None,-9490000,256000,None,-9746000,None,-9402000,None,-9746000
MFLX,2015-12-31,USD,19901000,169045000,138931000,138931000,10583000,8114000,1204000,9369000,None,None,None,85000,None,1802000,None,None,12249000,1827000,None,10422000,None,12334000,None,10422000
MFLX,2015-09-30,USD,22544000,165690000,130949000,130949000,12920000,8366000,1258000,9139000,None,None,None,97000,None,2364000,None,None,15672000,1983000,None,13689000,None,15769000,None,13689000
MFLX,2015-06-30,USD,18572000,152765000,122541000,122541000,8730000,8616000,1226000,9699000,None,None,None,94000,None,1567000,None,None,10346000,-1529000,None,11875000,None,10440000,None,11875000
MFLX,2015-03-31,USD,19039000,149099000,118586000,118586000,9386000,9459000,1374000,9653000,None,None,None,91000,None,1292000,None,None,10587000,1491000,None,9096000,None,10678000,None,9096000
MFLX,2014-12-31,USD,None,210003000,164775000,164775000,None,10891000,1397000,None,None,None,None,71000,None,None,None,None,20359000,4384000,None,None,None,None,None,None
MFLX,2014-09-30,USD,17544000,172884000,143224000,143224000,7006000,8488000,1270000,10538000,None,None,None,139000,None,775000,None,None,7642000,1719000,None,5923000,None,7781000,None,5923000
MFLX,2014-06-30,USD,-7219000,130804000,138023000,138023000,-26010000,8710000,1720000,18791000,None,None,None,19000,None,881000,None,None,-25148000,3612000,None,-28760000,None,-25129000,None,-28760000
MFLX,2014-03-31,USD,-12972000,117793000,130765000,130765000,-47253000,7987000,1496000,34281000,None,None,None,217000,None,362000,None,None,-47108000,5308000,None,-52416000,None,-46891000,None,-52416000
MFLX,2013-12-31,USD,2496000,211672000,196355000,196355000,-8210000,9251000,1455000,10706000,None,None,None,122000,None,505000,None,None,-7827000,1452000,None,-9279000,None,-7705000,None,-9279000
MFLX,2013-09-30,USD,-6054000,188254000,180181000,180181000,-18317000,10299000,1964000,12263000,None,None,None,126000,None,1097000,None,None,-17346000,1125000,None,-18471000,None,-17220000,None,-18471000
MFLX,2013-06-30,USD,-4246000,136066000,140312000,140312000,-31685000,8323000,1997000,27439000,None,None,None,112000,None,321000,None,None,-31476000,53000,None,-31529000,None,-31364000,None,-31529000
MFLX,2013-03-31,USD,-15533000,173674000,174467000,174467000,-26322000,9007000,1782000,10789000,None,None,None,138000,None,256000,None,None,-26204000,-2325000,None,-23879000,None,-26066000,None,-23879000
MFLX,2012-12-31,USD,24703000,289650000,250529000,250529000,10461000,12209000,2033000,14242000,None,None,None,111000,None,55000,None,None,10405000,2057000,None,8348000,None,10516000,None,8348000
MFLX,2012-09-30,USD,11790000,201588000,176811000,176811000,41000,11751000,1405000,11749000,None,None,None,115000,None,82000,None,None,9000,-2000,None,11000,None,123000,None,11000
MFLX,2012-06-30,USD,15656000,170038000,140949000,140949000,4539000,9949000,1900000,11117000,None,None,None,205000,None,477000,None,None,4810000,984000,None,3826000,None,5016000,None,3826000
MFLX,2012-03-31,USD,26083000,207962000,167926000,167926000,11865000,11987000,2231000,13047000,None,None,None,81000,None,1686000,None,None,14642000,2538000,None,12104000,None,14722000,None,12104000
MFLX,2011-12-31,USD,29162000,239344000,197473000,197473000,15067000,11451000,2079000,13530000,None,None,None,154000,None,763000,None,None,16241000,2697000,None,13544000,None,16395000,None,13544000
MFLX,2011-09-30,USD,None,191499000,160517000,160517000,5394000,13775000,2525000,None,None,None,None,124000,None,None,None,None,2529000,152000,None,None,None,None,None,2377000
MFLX,2011-06-30,USD,23313000,191838000,156831000,156831000,11623000,9312000,2378000,12689000,None,None,None,123000,None,474000,None,None,10975000,2157000,None,8818000,None,11098000,None,8818000
MFLX,2011-03-31,USD,None,207070000,168461000,168461000,13992000,13763000,2831000,None,None,None,None,109000,None,None,None,None,14344000,2767000,None,None,None,None,None,11577000
