SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
ACIA,2020-12-31,USD,79695000,163954000,84459000,84459000,37194000,12657000,29844000,42501000,None,729000,729000,-729000,163954000,-38000,2961000,None,37885000,3508000,None,34333000,33960000,37194000,None,34377000
ACIA,2020-09-30,USD,79915000,158456000,78541000,78541000,24949000,15082000,39884000,54966000,None,951000,951000,-951000,158456000,44000,2800000,None,25989000,1700000,None,24333000,23677000,24949000,None,24289000
ACIA,2020-06-30,USD,65208000,135215000,70007000,70007000,14357000,18276000,32575000,50851000,None,1625000,1625000,-1625000,135215000,-34000,2600000,None,15981000,-100000,None,16048000,17872000,14357000,None,16081000
ACIA,2020-03-31,USD,59282000,125626000,66344000,66344000,12816000,14371000,32095000,46466000,None,2293000,2293000,-2293000,125626000,-43000,2700000,None,15066000,-578000,None,15644000,14631000,12816000,None,15644000
ACIA,2019-12-31,USD,60674000,128473000,67999000,67999000,6114000,14438000,40122000,54560000,None,2473000,2473000,None,128473000,36000,3285000,None,8623000,-4159000,None,12823000,12740000,6114000,None,12782000
ACIA,2019-09-30,USD,59079000,119591000,60512000,60512000,9973000,20457000,28649000,49106000,None,2592000,2592000,-2592000,119591000,-102000,2900000,None,12463000,-2642000,None,15066000,15206000,9973000,None,15105000
ACIA,2019-06-30,USD,51087000,111183000,60096000,60096000,-7788000,29899000,28976000,58875000,None,2902000,2902000,-2902000,111183000,-55000,3100000,None,-4941000,-2916000,None,-2025000,-2025000,-7788000,None,-2025000
ACIA,2019-03-31,USD,49842000,105216000,55374000,55374000,3102000,15787000,30953000,46740000,None,2446000,2446000,-2446000,105216000,-52000,3243000,None,5496000,-1481000,None,6977000,6977000,3102000,None,6977000
ACIA,2018-12-31,USD,53011000,107133000,54122000,54122000,11628000,12458000,28925000,41383000,None,None,None,None,107133000,-138000,3500000,None,13780000,4692000,None,9088000,9088000,11628000,None,9088000
ACIA,2018-09-30,USD,44833000,94814000,49981000,49981000,8003000,12134000,24696000,36830000,None,None,None,-2074000,94814000,-63000,3500000,None,10014000,1863000,None,8151000,8151000,8003000,None,8151000
ACIA,2018-06-30,USD,25205000,65003000,39798000,39798000,-12119000,12984000,24340000,37324000,None,None,None,-1491000,65003000,-191000,3400000,None,-10819000,-7574000,None,-3245000,-3245000,-12119000,None,-3245000
ACIA,2018-03-31,USD,24071000,72941000,48870000,48870000,-14662000,14288000,24445000,38733000,None,None,None,-1354000,72941000,-71000,3300000,None,-13379000,-4301000,None,-9078000,-9078000,-14662000,None,-9078000
ACIA,2017-12-31,USD,40016000,86603000,46587000,46587000,4943000,10643000,24430000,35073000,None,None,None,-11000,-200000,-79000,3200000,None,5991000,26355000,None,-20404000,-20650000,4943000,None,-20364000
ACIA,2017-09-30,USD,46142000,104998000,58856000,58856000,8902000,10105000,27135000,37240000,None,None,None,-990000,0,-21000,3300000,None,9871000,-8628000,None,18539000,18495000,8902000,None,18499000
ACIA,2017-06-30,USD,25382000,78898000,53516000,53516000,-6673000,9368000,22734000,32055000,None,None,None,-827000,47000,-1000,3000000,None,-5847000,-10511000,None,4664000,4686000,-6673000,None,4664000
ACIA,2017-03-31,USD,56300000,114667000,58367000,58367000,29881000,8691000,17728000,26419000,None,None,None,-445000,0,-38000,2877000,None,30288000,-5421000,None,35709000,35673000,29881000,None,35709000
ACIA,2016-12-31,USD,68329000,142427000,74098000,71466000,41344000,7432000,19528000,26985000,None,None,None,-11000,-125000,7000,2632000,None,41619000,-22874000,None,64494000,64495000,41344000,None,64493000
ACIA,2016-09-30,USD,63300000,135304000,72004000,72004000,36844000,7541000,18915000,26456000,None,None,None,-156000,None,10000,2700000,None,37010000,2122000,None,34888000,34871000,36844000,None,34888000
ACIA,2016-06-30,USD,53952000,116192000,62240000,62240000,23464000,8649000,21839000,30488000,None,None,None,-20000,None,-58000,2100000,None,19817000,2219000,None,17598000,17597000,23464000,None,17598000
ACIA,2016-03-31,USD,35406000,84489000,49083000,47417000,15938000,4054000,15414000,19468000,None,None,None,None,None,-20000,1666000,None,16175000,1577000,None,None,14598000,15938000,None,14598000
