SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
ANGO,2020-11-30,USD,40174000,72770000,32596000,32596000,-4836000,29393000,9712000,45010000,None,-235000,None,235000,None,-102000,None,6436000,-5173000,-905000,235000,-4268000,-3088000,-4836000,1600000,-4268000
ANGO,2020-08-31,USD,35764000,70216000,34452000,34452000,-5122000,26262000,9009000,40886000,None,-215000,None,215000,None,524000,None,6577000,-4813000,-545000,215000,-4268000,-2173000,-5122000,1455000,-4268000
ANGO,2020-05-31,USD,30212000,58332000,28120000,28120000,-156611000,26428000,7232000,186823000,None,-235000,-235000,235000,None,-970000,None,6255000,-156909000,158000,235000,-157067000,-157144000,-156611000,-150356000,-157067000
ANGO,2020-02-29,USD,40299000,69780000,29481000,29481000,-6236000,31137000,8395000,46535000,None,-166000,-166000,166000,None,-131000,None,6440000,-6533000,-824000,166000,-5709000,-5701000,-6236000,204000,-5709000
ANGO,2019-11-30,USD,41544000,70003000,28459000,28459000,-3423000,31107000,7764000,44967000,None,-41000,-41000,41000,None,162000,None,5903000,-3302000,-566000,41000,-2736000,-2505000,-3423000,2480000,-2736000
ANGO,2019-08-31,USD,38217000,66042000,27825000,27825000,-828000,27833000,6292000,39045000,None,-465000,-465000,465000,None,-98000,None,5207000,-1391000,-116000,465000,-1275000,-1426000,-828000,4379000,-1275000
ANGO,2019-05-31,USD,41332000,71182000,-8283000,-8283000,-16490000,26004000,6023000,32223000,None,-1410000,-5099000,1410000,None,-5234000,None,6722000,54451000,-4422000,1410000,2753000,-13888000,-16490000,-9768000,58873000
ANGO,2019-02-28,USD,46691000,86341000,39650000,39650000,2787000,28193000,7210000,43904000,None,-1442000,None,1442000,None,-266000,None,6867000,1079000,283000,1442000,796000,969000,2787000,9654000,796000
ANGO,2018-11-30,USD,49109000,91503000,42394000,42394000,3981000,29605000,7363000,45128000,None,-1330000,None,1330000,None,80000,None,6692000,2731000,591000,1330000,2140000,1934000,3981000,10673000,2140000
ANGO,2018-08-31,USD,44467000,85340000,40873000,40873000,326000,27929000,7662000,44141000,None,-917000,None,917000,None,114000,None,5599000,-477000,-8000,917000,-469000,-561000,326000,5925000,-469000
ANGO,2018-05-31,USD,47467000,88317000,40850000,40850000,4435000,28844000,6454000,43032000,None,-839000,None,839000,None,-3331000,None,5768000,3327000,1225000,839000,2102000,1787000,4435000,10203000,2102000
ANGO,2018-02-28,USD,45448000,83111000,38403000,38403000,4860000,25732000,6457000,40588000,None,-740000,None,740000,None,-49000,None,5718000,4071000,-9948000,740000,14019000,14228000,4860000,10578000,14019000
ANGO,2017-11-30,USD,42731000,85946000,45675000,45675000,1123000,26507000,6107000,41608000,None,-760000,None,760000,None,-280000,None,5884000,83000,-166000,760000,249000,444000,1123000,7007000,249000
ANGO,2017-08-31,USD,41229000,84688000,45382000,45382000,140000,27458000,6441000,41089000,None,-723000,None,723000,None,567000,None,5793000,-16000,19000,723000,-35000,248000,140000,5933000,-35000
ANGO,2017-05-31,USD,42335000,83561000,46979000,46979000,-11333000,28792000,6696000,53668000,None,-668000,None,668000,None,-2851000,None,6356000,-12067000,846000,668000,-12874000,-12501000,-11333000,-4977000,-12913000
ANGO,2017-02-28,USD,43792000,84967000,41810000,41810000,5140000,26469000,5951000,38652000,8000,-635000,None,635000,None,44000,None,6169000,4557000,1670000,635000,2887000,2844000,5140000,11309000,2887000
ANGO,2016-11-30,USD,45010000,88216000,44019000,44019000,15588000,27308000,5913000,29422000,3000,-813000,None,813000,None,-1173000,None,6133000,14415000,681000,813000,13734000,13169000,15588000,21721000,13734000
ANGO,2016-08-31,USD,45032000,87375000,43066000,43066000,3572000,27656000,6709000,41460000,4000,-723000,None,723000,None,50000,None,6153000,2903000,1603000,723000,1300000,1002000,3572000,9725000,1300000
ANGO,2016-05-31,USD,41527000,92780000,57545000,57545000,-4056000,30597000,6864000,45880000,7000,-789000,None,789000,None,1193000,None,6716000,-2837000,40238000,789000,-43101000,-42837000,-4056000,2660000,-43075000
ANGO,2016-02-29,USD,43484000,86575000,43900000,43900000,2687000,27085000,5808000,40797000,2000,-809000,None,809000,None,-1675000,None,6979000,1012000,382000,809000,630000,762000,2687000,9666000,630000
