SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
MN,2020-12-31,USD,-1886000,34031000,2405000,2405000,4568000,2405000,None,7454000,99000,-6000,0,6000,33512000,None,None,28000,5015000,-78000,6000,5741000,5043000,4568000,4596000,5093000
MN,2020-09-30,USD,-2460000,32203000,2596000,2596000,4255000,2596000,None,6730000,115000,0,0,0,32067000,550000,None,9000,4207000,1700000,0,3067000,2434000,4255000,4264000,2507000
MN,2020-06-30,USD,-2267000,30504000,2425000,2425000,3053000,2425000,None,8112000,363000,-3000,0,3000,30346000,2693000,None,None,3006000,1460000,3000,4283000,1568000,3053000,None,1546000
MN,2020-03-31,USD,-2815000,31107000,2813000,2813000,1936000,2813000,None,7078000,357000,-2000,0,2000,31109000,-4325000,None,None,-2368000,-3226000,2000,835000,774000,1936000,None,858000
MN,2019-12-31,USD,-3219000,32345000,2832000,2832000,-4480000,2832000,None,111011000,834000,0,0,0,32732000,1349000,None,None,-641000,-275000,0,-2856000,-381000,-4480000,None,-366000
MN,2019-09-30,USD,135000,37272000,2959000,2959000,3429000,2959000,None,5393000,782000,-13000,0,13000,37061000,3311000,None,None,1024000,200000,13000,6577000,823000,3429000,None,824000
MN,2019-06-30,USD,-2855000,34458000,3019000,3019000,2475000,3019000,None,8669000,837000,-10000,0,10000,34294000,1085000,None,None,745000,331000,10000,3219000,436000,2475000,None,414000
MN,2019-03-31,USD,-3761000,34794000,3758000,3758000,1284000,21448000,None,8251000,809000,-3000,0,3000,34797000,1878000,None,None,803000,242000,3000,2917000,582000,1284000,None,561000
MN,2018-12-31,USD,-141562000,37944000,4374000,4374000,5283000,22541000,None,32156000,1013000,-1000,0,1000,37939000,665000,None,None,1840000,1403000,1000,4544000,463000,5283000,None,437000
MN,2018-09-30,USD,40548000,40548000,4518000,4518000,4533000,23105000,None,36015000,519000,-18000,0,18000,40548000,737000,None,None,1054000,274000,18000,4978000,790000,4533000,None,780000
MN,2018-06-30,USD,41120000,41120000,21689000,4502000,6350000,21689000,None,34770000,374000,-21000,0,21000,41120000,353000,None,None,1258000,492000,21000,6190000,766000,6350000,None,766000
MN,2018-03-31,USD,42224000,42224000,28554000,28554000,7216000,23773000,None,35008000,502000,-9000,0,9000,42224000,544000,None,None,1692000,478000,9000,7273000,1187000,7216000,None,1214000
MN,2017-12-31,USD,46967000,46967000,36909000,36909000,8324000,28029000,None,37344000,236000,-2000,0,2000,700000,13276000,None,None,14512000,16028000,2000,5570000,-1516000,8324000,None,-1516000
MN,2017-09-30,USD,48816000,48816000,36641000,36641000,11744000,22287000,None,37094000,191000,-22000,0,22000,0,869000,None,None,2260000,739000,22000,11852000,1521000,11744000,None,1521000
MN,2017-06-30,USD,51634000,51634000,36115000,36115000,14985000,22233000,None,36551000,238000,-2000,0,2000,100000,848000,None,None,2927000,1242000,2000,14589000,1685000,14985000,None,1685000
MN,2017-03-31,USD,58775000,58775000,38331000,38331000,16715000,23381000,None,38770000,180000,-10000,0,10000,3300000,1152000,None,None,3240000,1343000,10000,16514000,1897000,16715000,None,1897000
MN,2016-12-31,USD,-7723000,-7723000,33208000,33208000,21773000,21549000,None,37312000,160000,-467000,0,467000,-65400000,825000,None,None,5583000,3590000,467000,18541000,1993000,21773000,None,1993000
MN,2016-09-30,USD,80146000,80146000,41294000,41294000,21692000,24627000,None,41613000,141000,-127000,0,127000,22500000,-15000,None,None,3823000,1565000,127000,19985000,2258000,21692000,None,2258000
MN,2016-06-30,USD,95435000,95435000,40917000,40917000,22963000,24379000,None,44578000,180000,-106000,0,106000,28000000,386000,None,None,4150000,1545000,106000,21698000,2605000,22963000,None,2605000
MN,2016-03-31,USD,92532000,92532000,38754000,38754000,22780000,21967000,None,41758000,136000,-106000,0,106000,28100000,1184000,None,None,4092000,1674000,106000,22184000,2418000,22780000,None,2418000
