SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
TWGP,2014-06-30,USD,None,138842000,181061000,181061000,None,None,None,None,None,None,None,7322000,None,None,None,None,None,766000,None,None,None,None,None,None
TWGP,2014-03-31,USD,None,163208000,205199000,205199000,None,None,None,None,None,None,None,7010000,None,None,None,None,None,963000,None,None,None,None,None,None
TWGP,2013-12-31,USD,None,326120000,1037099000,1037099000,None,None,None,None,None,None,None,18151000,None,None,None,None,None,11951000,None,None,None,None,None,None
TWGP,2013-09-30,USD,None,496642000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TWGP,2013-06-30,USD,None,451469000,729042000,729042000,None,None,None,None,None,None,None,7635000,None,None,None,None,None,None,None,None,None,None,None,None
TWGP,2013-03-31,USD,None,467771000,431496000,431496000,26782000,None,None,None,None,None,None,7808000,None,None,None,None,46000,None,None,None,None,None,None,12917000
TWGP,2012-12-31,USD,None,475047000,544672000,544672000,None,None,None,None,None,None,None,7893000,None,None,None,None,None,None,None,None,None,None,None,None
TWGP,2012-09-30,USD,None,474891000,419909000,419909000,45864000,None,None,None,None,None,None,8224000,None,None,None,None,34961000,9014000,None,None,None,None,None,21629000
TWGP,2012-06-30,USD,None,506392000,516187000,516187000,None,None,None,None,None,None,None,7902000,None,None,None,None,None,None,None,None,None,None,None,None
TWGP,2012-03-31,USD,None,466223000,415838000,415838000,41274000,None,None,None,None,None,None,8611000,None,None,None,None,31401000,9224000,None,None,None,None,None,19166000
TWGP,2011-12-31,USD,None,454921000,405398000,405398000,42888000,None,None,None,None,None,None,9408000,None,None,None,None,33557000,7623000,None,None,None,None,None,25286000
TWGP,2011-09-30,USD,None,455295000,452936000,452936000,None,None,None,None,None,None,None,8557000,None,None,None,None,None,None,None,None,None,None,None,None
TWGP,2011-06-30,USD,None,434855000,380336000,380336000,48042000,None,None,None,None,None,None,8225000,None,None,None,None,39817000,12711000,None,None,None,None,None,24407000
TWGP,2011-03-31,USD,None,430719000,375912000,375912000,48139000,None,None,None,None,None,None,8100000,None,None,None,None,40027000,9178000,None,None,None,None,None,26521000
TWGP,2010-12-31,USD,None,419763000,353829000,353829000,60772000,None,None,None,None,None,None,8307000,None,None,None,None,51494000,18135000,None,None,None,None,None,36633000
TWGP,2010-09-30,USD,None,423718000,370167000,370167000,47606000,None,None,None,None,None,None,6192000,None,None,None,None,41266000,14108000,None,None,None,None,None,28563000
TWGP,2010-06-30,USD,None,311777000,263496000,263496000,43549000,None,None,None,None,None,None,5214000,None,None,None,None,37942000,12300000,None,None,None,None,None,25642000
TWGP,2010-03-31,USD,None,303476000,272595000,272595000,25086000,None,None,None,None,None,None,4881000,None,None,None,None,18882000,5830000,None,None,None,None,None,13052000
TWGP,2009-12-31,USD,None,271458000,233239000,233239000,32504000,None,None,None,None,None,None,4625000,None,None,None,None,40362000,9614000,None,None,None,None,None,30748000
TWGP,2009-09-30,USD,None,256340000,198755000,198755000,53581000,None,None,None,None,None,None,5055000,None,None,None,None,46539000,16561000,None,None,None,None,None,29978000
TWGP,2009-06-30,USD,None,254983000,199401000,199401000,51196000,None,None,None,None,None,None,4659000,None,None,None,None,46537000,15909000,None,None,None,None,None,30628000
