SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
SQNS,2020-12-31,USD,7114000,15791000,8677000,8677000,-5433000,4609000,7938000,21224000,None,-3643000,None,None,None,None,None,None,-10901000,361000,None,-11262000,None,-2819000,None,-11262000
SQNS,2020-09-30,USD,5927000,14122000,8195000,8195000,-5907000,3850000,7984000,20029000,None,-3623000,None,None,None,None,None,None,-8893000,98000,None,-8991000,None,-15656000,None,-8991000
SQNS,2020-06-30,USD,5907000,12231000,6324000,6324000,-5558000,3953000,7512000,17789000,None,-3717000,None,None,None,None,None,None,-18921000,34000,None,-18955000,None,6451000,None,-18955000
SQNS,2020-03-31,USD,4502000,8772000,4270000,4270000,-7788000,4869000,7421000,16560000,None,-3455000,None,None,None,None,None,None,-10568000,33000,None,-10601000,None,-6268000,None,-10601000
SQNS,2019-12-31,USD,4308000,9166000,4858000,4858000,-5594000,4238000,5664000,14760000,None,-3110000,-3932000,-2491000,None,None,None,None,-9526000,-374000,None,-9152000,None,-2577000,None,-9152000
SQNS,2019-09-30,USD,2842000,7470000,4628000,4628000,-7465000,4102000,6205000,14935000,None,-2293000,-1419000,-2293000,None,None,None,None,-8884000,-179000,None,-8705000,None,-6455000,None,-8705000
SQNS,2019-06-30,USD,3252000,8102000,4850000,4850000,-6585000,4064000,5773000,14687000,None,-2214000,-2517000,-2214000,None,None,None,None,-9102000,-213000,None,-8889000,None,-4296000,None,-8889000
SQNS,2019-03-31,USD,2889000,7038000,4149000,4149000,-7402000,4134000,6157000,14440000,None,-1976000,-1654000,-1976000,None,None,None,None,-9056000,-17000,None,-9039000,None,-5384000,None,-9039000
SQNS,2018-12-31,USD,2627000,6073000,3446000,3446000,-8913000,5473000,6488000,15406000,None,None,-1299000,-1702000,None,None,None,None,-10612000,-1139000,None,-9473000,None,-8629000,None,-9473000
SQNS,2018-09-30,USD,3595000,10285000,6690000,6690000,-7929000,4774000,6750000,18214000,None,None,None,-1278000,None,None,None,None,-9834000,78000,None,-9912000,None,-5727000,None,-9912000
SQNS,2018-06-30,USD,4982000,12658000,7676000,7676000,-6964000,4794000,7152000,19622000,None,None,None,-1240000,None,None,None,None,-8016000,74000,None,-8090000,None,-5557000,None,-8090000
SQNS,2018-03-31,USD,4684000,11234000,6550000,6550000,-7291000,4456000,7519000,18525000,None,None,None,-1227000,None,None,None,None,-8730000,19000,None,-8749000,None,-5543000,None,-8749000
SQNS,2017-12-31,USD,4721000,11317000,6596000,6596000,-17887000,4362000,5985000,68855000,None,None,None,1178000,None,None,None,None,-25286000,81000,None,-25616000,None,-3073000,None,-25616000
SQNS,2017-09-30,USD,5006000,11299000,6293000,6293000,-6049000,3800000,6769000,14987000,None,None,None,1202000,None,None,None,None,-5733000,65000,None,-5762000,None,-4238000,None,-5762000
SQNS,2017-06-30,USD,5562000,13217000,6367000,6367000,8660000,3395000,6254000,-32733000,None,None,None,1194000,None,None,None,None,10692000,83000,None,10822000,None,-2173000,None,10822000
SQNS,2017-03-31,USD,5852000,12430000,6578000,6578000,-4249000,3907000,6194000,16679000,None,None,None,1038000,None,None,None,None,-5533000,71000,None,-5604000,None,-2966000,None,-5604000
SQNS,2016-12-31,USD,18157000,13953000,7209000,7209000,-22794000,10200000,6327000,66916000,None,None,None,1080000,None,None,None,None,-24503000,95000,None,-24787000,None,-22794000,None,-20661000
SQNS,2016-09-30,USD,5826000,12457000,5329000,5329000,-950000,9776000,6391000,10407000,None,None,None,1062000,None,None,None,None,0,53000,None,0,None,-950000,None,-17126000
SQNS,2016-06-30,USD,-8000000,9884000,4173000,4173000,9000000,10145000,6889000,-26000000,None,None,None,999000,None,None,None,None,0,70000,None,0,None,9000000,None,22000000
SQNS,2016-03-31,USD,4000000,9285000,3590000,3590000,-5000000,9606000,6727000,14000000,None,None,None,628000,None,None,None,None,0,66000,None,0,None,-5000000,None,-9000000
SQNS,2015-12-31,USD,13081000,10870000,4938000,4938000,-23637000,9801000,6752000,56169000,None,None,None,545000,None,None,None,None,-27085000,117000,None,-27402000,None,-23637000,None,-27402000
