SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
ARCX,2017-09-30,USD,18441000,27290000,8749000,8749000,6441000,3930000,None,0,None,None,None,3132000,None,None,None,None,1245000,55000,None,2575000,None,4377000,None,144000
ARCX,2017-06-30,USD,17714000,26587000,8873000,8873000,5616000,4023000,None,0,None,None,None,2870000,None,None,None,None,4574000,0,None,5669000,None,7444000,None,3228000
ARCX,2017-03-31,USD,17052000,25925000,8773000,8773000,4523000,4501000,None,0,None,None,None,2654000,None,None,None,None,3822000,31000,None,4834000,None,6476000,None,2463000
ARCX,2016-12-31,USD,17756000,26398000,8642000,8642000,5705000,4020000,None,0,None,None,None,2577000,None,None,None,None,4167000,23000,None,5243000,None,6743000,None,2831000
ARCX,2016-09-30,USD,18480000,26673000,8193000,8193000,6367000,4468000,None,0,None,None,None,2481000,None,None,None,None,5839000,50000,None,6460000,None,8018000,None,4130000
ARCX,2016-06-30,USD,18016000,26243000,8227000,8227000,6261000,4362000,None,0,None,None,None,2386000,None,None,None,None,6958000,23000,None,6809000,None,8496000,None,4852000
ARCX,2016-03-31,USD,None,26067000,8687000,8687000,5344000,4687000,None,None,None,None,None,2367000,None,None,None,None,5068000,28000,None,None,None,None,None,3229000
ARCX,2015-12-31,USD,None,25039000,7915000,7915000,5051000,4759000,None,None,None,None,None,2242000,None,None,None,None,3905000,10000,None,None,None,None,None,1936000
ARCX,2015-09-30,USD,None,24083000,7766000,7766000,4280000,4690000,None,None,None,None,None,2162000,None,None,None,None,3750000,40000,None,None,None,None,None,1999000
ARCX,2015-06-30,USD,None,19110000,7012000,7012000,3312000,4038000,None,None,None,None,None,1518000,None,None,None,None,2852000,17000,None,None,None,None,None,2190000
ARCX,2015-03-31,USD,None,13557000,6280000,6280000,98000,4089000,None,None,None,None,None,951000,None,None,None,None,356000,52000,None,None,None,None,None,304000
ARCX,2014-12-31,USD,None,13275000,6490000,6490000,None,3842000,None,None,None,None,None,1176000,None,None,None,None,None,4000,None,None,None,None,None,None
ARCX,2014-09-30,USD,None,13691000,6628000,6628000,38000,3797000,None,None,None,None,None,889000,None,None,None,None,1638000,2000,None,None,None,None,None,1636000
ARCX,2014-06-30,USD,None,14727000,7341000,7341000,1192000,3080000,None,None,None,None,None,931000,None,None,None,None,2744000,2000,None,None,None,None,None,2742000
ARCX,2014-03-31,USD,None,13213000,7132000,7132000,828000,2216000,None,None,None,None,None,910000,None,None,None,None,1911000,50000,None,None,None,None,None,1861000
ARCX,2013-12-31,USD,None,12512000,5097000,5097000,2812000,1590000,None,None,None,None,None,1181000,None,None,None,None,363000,2000,None,None,None,None,None,361000
ARCX,2013-09-30,USD,None,12625000,5061000,5061000,3107000,1618000,None,None,None,None,None,1570000,None,None,None,None,1277000,3000,None,None,None,None,None,1274000
ARCX,2013-06-30,USD,None,13096000,5669000,5669000,3101000,1520000,None,None,None,None,None,1731000,None,None,None,None,1338000,1000,None,None,None,None,None,1337000
ARCX,2013-03-31,USD,None,9608000,3464000,3464000,3011000,1199000,None,None,None,None,None,1057000,None,None,None,None,9873000,14000,None,None,None,None,None,9859000
ARCX,2012-12-31,USD,None,5801000,2034000,2034000,1774000,998000,None,None,None,None,None,396000,None,None,None,None,1286000,3000,None,None,None,None,None,1283000
ARCX,2012-09-30,USD,None,5025000,1705000,1705000,1266000,1078000,None,None,None,None,None,367000,None,None,None,None,922000,3000,None,None,None,None,None,919000
