SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
PSTG,2021-01-31,USD,340857000,496672000,161861000,161861000,-46819000,249279000,130388000,387676000,None,-8830000,None,8830000,505502000,560000,16000000,20231000,-49246000,3047000,8830000,-52293000,-53942000,-46819000,-26588000,-52293000
PSTG,2020-11-01,USD,276516000,401931000,134103000,134103000,-65214000,218749000,122981000,341730000,None,-7989000,3728000,7989000,409920000,73000,14900000,18214000,-70101000,4121000,7989000,-74222000,-77348000,-65214000,-47000000,-74222000
PSTG,2020-08-02,USD,274726000,399098000,128997000,128997000,-64119000,215905000,114652000,338845000,None,-7433000,4424000,7433000,406531000,1804000,13800000,16464000,-62516000,2451000,7433000,-64967000,-62955000,-64119000,-47655000,-64967000
PSTG,2020-05-03,USD,256825000,357582000,110294000,110294000,-84881000,214558000,112446000,341706000,None,-7151000,6231000,7151000,364733000,-110000,12400000,15133000,-88297000,2297000,7151000,-90594000,-85870000,-84881000,-69748000,-90594000
PSTG,2020-02-02,USD,348210000,483765000,143794000,143794000,-694000,234000000,114904000,348904000,None,-7172000,6865000,7172000,490937000,450000,20100000,22925000,-1618000,3033000,7172000,-4651000,-4318000,-694000,22231000,-4651000
PSTG,2019-10-31,USD,300638000,421429000,127771000,127771000,-28260000,222235000,106663000,328898000,None,-7077000,6770000,7077000,428506000,219000,20600000,23194000,-28251000,1731000,7077000,-29982000,-28275000,-28260000,-5066000,-29982000
PSTG,2019-07-31,USD,268319000,388903000,128008000,128008000,-64905000,226204000,107020000,333224000,None,-6981000,6772000,6981000,395884000,None,19900000,22531000,-65557000,461000,6981000,-66018000,-63898000,-64905000,-42374000,-66018000
PSTG,2019-04-30,USD,216387000,318052000,110313000,110313000,-97424000,208736000,105075000,313811000,None,-6667000,-1814000,6667000,324719000,None,19800000,21060000,-99240000,1096000,6667000,-100336000,-98709000,-97424000,-76364000,-100336000
PSTG,2019-01-31,USD,280696000,416264000,141520000,141520000,-24960000,209026000,96630000,305656000,None,-6796000,None,6796000,423060000,None,8000000,19497000,-25056000,699000,6796000,-25755000,-22994000,-24960000,-5463000,-25755000
PSTG,2018-10-31,USD,249120000,372779000,123659000,123659000,-27217000,185554000,90783000,276337000,None,-6706000,None,6706000,377186000,None,16900000,17791000,-30106000,-1926000,6706000,-28180000,-28453000,-27217000,-9426000,-28180000
PSTG,2018-07-31,USD,206165000,308884000,102719000,102719000,-55206000,177340000,84031000,261371000,None,-6615000,None,6615000,306611000,None,16800000,17173000,-59238000,885000,6615000,-60123000,-60316000,-55206000,-38033000,-60123000
PSTG,2018-04-30,USD,166315000,255945000,89630000,89630000,-61874000,149697000,78492000,228189000,None,-1498000,None,1498000,253811000,None,16000000,16417000,-62873000,1431000,1498000,-64304000,-65020000,-61874000,-45457000,-64304000
PSTG,2018-01-31,USD,220330000,344253000,117923000,117923000,-15790000,160640000,75480000,236120000,None,None,None,None,-678906000,None,15800000,16219000,-10744000,1134000,None,-11878000,-13076000,-15790000,429000,-11878000
PSTG,2017-10-31,USD,181815000,277674000,95859000,95859000,-41817000,154705000,68927000,223632000,None,None,None,None,None,None,15200000,15525000,-40679000,970000,None,-41649000,-42088000,-41817000,-26292000,-41649000
PSTG,2017-07-31,USD,148010000,224461000,76451000,76451000,-64146000,142795000,69361000,212156000,None,None,None,None,None,None,14800000,15175000,-60880000,821000,None,-61701000,-61536000,-64146000,-48971000,-61701000
PSTG,2017-04-30,USD,119083000,182631000,63548000,63548000,-63405000,117060000,65428000,182488000,None,None,None,None,None,None,14400000,14825000,-61410000,964000,None,-62374000,-62257000,-63405000,-48580000,-62374000
PSTG,2017-01-31,USD,148730000,225260000,79130000,79130000,-42495000,118593000,72632000,191225000,None,None,None,None,None,None,13900000,14225000,-41995000,920000,None,-42915000,-43775000,-42495000,-28270000,-42915000
PSTG,2016-10-31,USD,127634000,196956000,69322000,69322000,-78180000,114202000,61612000,205814000,None,None,None,None,None,None,13200000,13642000,-78372000,441000,None,-78813000,-79367000,-78180000,-64538000,-78813000
PSTG,2016-07-31,USD,106367000,163214000,56847000,56847000,-59481000,107213000,58635000,165848000,None,None,None,None,None,None,11600000,11904000,-59444000,106000,None,-59550000,-59505000,-59481000,-47577000,-59550000
PSTG,2016-04-30,USD,93012000,111227000,46935000,46935000,-63786000,104298000,52500000,156798000,None,None,None,None,None,None,10100000,10432000,-62504000,955000,None,-63459000,-62652000,-63786000,-53354000,-63459000
