SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
CMP,2020-12-31,USD,100000000,398400000,298400000,321100000,54400000,45600000,None,66400000,None,-17900000,-21700000,17900000,416300000,-300000,None,2500000,32400000,100000,17900000,32300000,85500000,54400000,56900000,32300000
CMP,2020-09-30,USD,58700000,261100000,202400000,223700000,17400000,41300000,None,44500000,None,-17100000,-20900000,17100000,278200000,100000,None,3200000,-3400000,-1300000,17200000,-2100000,3700000,17400000,20600000,-2100000
CMP,2020-06-30,USD,66300000,233900000,167600000,189800000,24500000,41800000,None,44900000,None,-17200000,-22400000,17200000,251100000,400000,None,3100000,2900000,1200000,17200000,1700000,4700000,24500000,27600000,1700000
CMP,2020-03-31,USD,87300000,409200000,321900000,326600000,44200000,43100000,None,46800000,None,-19000000,-4800000,19000000,428200000,-100000,None,3700000,39300000,11700000,19000000,27600000,-145600000,44200000,47900000,27600000
CMP,2019-12-31,USD,142000000,476600000,334600000,358300000,96200000,45800000,None,67900000,None,-17700000,-17400000,17700000,494300000,-200000,None,3500000,72900000,16800000,18000000,56100000,92500000,96200000,99700000,56100000
CMP,2019-09-30,USD,76400000,325300000,248900000,264900000,30100000,46300000,None,49900000,None,-17700000,-17300000,17700000,343000000,800000,None,3600000,15400000,4800000,17700000,10600000,-39700000,30100000,33700000,10600000
CMP,2019-06-30,USD,45800000,245200000,199400000,199400000,45800000,41700000,None,45400000,None,-16800000,-16700000,16800000,245200000,500000,None,3700000,-16200000,-4400000,16800000,45800000,45800000,45800000,49500000,-11800000
CMP,2019-03-31,USD,72600000,403700000,331100000,331100000,72600000,39400000,None,43300000,None,-16200000,-16300000,16200000,403700000,600000,None,3900000,12500000,4900000,16200000,72600000,72600000,72600000,76500000,7600000
CMP,2018-12-31,USD,114600000,486500000,371900000,371900000,107800000,46300000,None,69800000,None,-18000000,None,18000000,486500000,8500000,None,3600000,58800000,7800000,18000000,107900000,107900000,107800000,71900000,51000000
CMP,2018-09-30,USD,71400000,322500000,251100000,251100000,71400000,38800000,None,42300000,None,-15900000,None,15900000,322500000,-2200000,None,3500000,14500000,1700000,15900000,71400000,71400000,71400000,36100000,12800000
CMP,2018-06-30,USD,42500000,246700000,204200000,204200000,42500000,39700000,None,43500000,None,-14900000,None,14900000,246700000,-600000,None,3800000,-12700000,-5100000,14900000,42500000,42500000,42500000,6600000,-7600000
CMP,2018-03-31,USD,65400000,437900000,372500000,372500000,65400000,38800000,None,42900000,None,-13700000,None,13700000,437900000,4100000,None,4100000,17000000,4400000,13700000,65400000,65400000,65400000,30700000,12600000
CMP,2017-12-31,USD,124000000,437400000,313400000,333900000,80400000,43600000,None,66400000,None,-13400000,None,13400000,-7100000,-3700000,None,4000000,63300000,67700000,13400000,-4400000,-30300000,80400000,84400000,-4400000
CMP,2017-09-30,USD,76100000,277200000,201100000,214600000,31400000,44700000,None,48800000,None,-13500000,None,13500000,0,1600000,None,4100000,19500000,-12500000,13500000,31800000,77400000,31400000,35500000,32000000
CMP,2017-06-30,USD,44900000,215700000,170800000,183100000,6000000,38900000,None,42900000,None,-12300000,None,12300000,228000000,-1600000,None,4000000,-7900000,-1500000,12300000,-6200000,-13300000,6000000,10000000,-6400000
CMP,2017-03-31,USD,81600000,374100000,292500000,306200000,41400000,40200000,None,44300000,None,-13700000,None,13700000,387800000,100000,None,4100000,27800000,6300000,13700000,21500000,35900000,41400000,45500000,21500000
CMP,2016-12-31,USD,110400000,425200000,314800000,332800000,65300000,45100000,None,67200000,None,-17300000,None,17300000,-700000,60100000,None,3800000,108100000,10500000,17900000,99300000,72300000,65300000,69100000,97600000
CMP,2016-09-30,USD,45200000,174200000,129000000,134400000,19500000,25700000,None,26800000,None,-5400000,None,5400000,None,-1900000,None,1100000,12200000,3100000,5400000,8700000,5100000,19500000,20600000,9100000
CMP,2016-06-30,USD,41300000,163900000,122600000,128200000,15500000,25800000,None,26900000,None,-5600000,None,5600000,None,-2600000,None,1100000,7300000,1000000,5600000,4600000,4300000,15500000,16600000,6300000
CMP,2016-03-31,USD,102600000,339900000,237300000,243100000,74300000,28300000,None,29300000,None,-5800000,None,5800000,None,1200000,None,1000000,69700000,20000000,5800000,50100000,84400000,74300000,75300000,49700000
