SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
PEB,2020-12-31,USD,-79624000,43328000,122952000,122952000,-139526000,6899000,None,119044000,None,-28902000,-28902000,28902000,72230000,75000,None,58045000,-168024000,4834000,30881000,-173187000,-163285000,-139526000,-81481000,-172858000
PEB,2020-09-30,USD,213471000,49419000,127647000,127647000,-97383000,7331000,None,76041000,None,-27514000,-27514000,27514000,76980000,115000,None,58236000,-124529000,5778000,27514000,-130560000,-120651000,-97383000,-39147000,-130307000
PEB,2020-06-30,USD,-120196000,-1499000,96105000,96105000,-110691000,8315000,None,8315000,None,-24091000,-24091000,24091000,22592000,303000,None,57075000,-134078000,-3565000,24091000,-130914000,-130917000,-110691000,-53616000,-130513000
PEB,2020-03-31,USD,-163425000,362964000,257282000,257282000,54891000,22613000,None,100585000,None,-23591000,-23591000,23591000,269107000,24000,None,57402000,31205000,-10744000,23591000,42068000,-12162000,54891000,112293000,41949000
PEB,2019-12-31,USD,-1550630000,357950000,296367000,296367000,42776000,8294000,None,97800000,None,-23962000,-23962000,23962000,379093000,6000,None,52583000,18791000,-752000,24278000,19572000,31466000,42776000,95359000,19543000
PEB,2019-09-30,USD,887658000,395671000,317265000,317265000,60820000,4774000,None,83995000,None,-26465000,-26465000,26465000,422136000,7000,None,71645000,34273000,4382000,27881000,29980000,22040000,60820000,132465000,29891000
PEB,2019-06-30,USD,-333026000,442083000,304307000,304307000,95809000,9853000,None,9853000,None,-28719000,-28719000,28719000,442083000,7000,None,53299000,66952000,6579000,28719000,60518000,60518000,95809000,149108000,60373000
PEB,2019-03-31,USD,-320437000,367169000,291109000,291109000,29937000,11126000,None,66948000,None,-29328000,-29328000,29328000,367169000,9000,None,55822000,598000,-5037000,29328000,5655000,5655000,29937000,85759000,5635000
PEB,2018-12-31,USD,-180816000,235642000,158020000,158020000,-53249000,1047000,None,112342000,16000,-20649000,None,20649000,235642000,-27347000,None,34246000,-100797000,-1886000,20649000,-99343000,-99343000,-53249000,-19003000,-98911000
PEB,2018-09-30,USD,-519866000,205480000,119663000,119663000,40352000,10286000,None,35051000,40000,-12647000,None,12647000,205480000,3891000,None,24765000,31511000,1719000,12647000,29917000,29917000,40352000,65117000,29792000
PEB,2018-06-30,USD,75677000,206501000,120008000,120008000,48481000,8569000,None,33131000,59000,-10816000,None,10816000,206501000,22909000,None,24562000,60441000,2338000,10816000,58295000,58295000,48481000,73043000,58103000
PEB,2018-03-31,USD,57101000,181055000,114143000,114143000,31388000,2610000,None,23409000,63000,-9811000,None,9811000,181055000,2447000,None,24902000,23980000,-429000,9811000,24516000,24516000,31388000,56290000,24409000
PEB,2017-12-31,USD,49624000,165165000,115541000,115541000,19083000,7003000,None,37734000,0,-9284000,None,9284000,-5180000,2133000,None,24834000,11899000,0,14464000,11932000,16340000,19083000,43917000,11899000
PEB,2017-09-30,USD,75954000,192824000,116870000,116870000,40710000,4467000,None,42868000,1000,-8969000,None,8969000,0,132000,None,25210000,32036000,1593000,8969000,30571000,31173000,40710000,65920000,30443000
PEB,2017-06-30,USD,74889000,196012000,121123000,121123000,40179000,6427000,None,32377000,None,-9705000,None,9705000,205717000,-64000,None,25950000,44935000,1423000,9705000,43670000,42223000,40179000,66129000,43512000
PEB,2017-03-31,USD,58042000,172481000,114439000,114439000,20531000,6151000,None,33496000,None,-9341000,None,9341000,-356000,64000,None,26296000,11199000,-2835000,9697000,14089000,16131000,20531000,46827000,14034000
PEB,2016-12-31,USD,63747000,186530000,122783000,122783000,28642000,8169000,None,33917000,None,-11125000,None,11125000,-1286000,607000,None,26112000,18206000,-152000,12411000,18422000,33857000,28642000,54754000,18358000
PEB,2016-09-30,USD,81780000,198706000,116926000,116926000,35343000,6796000,None,44351000,None,-10257000,None,10257000,None,1548000,None,25407000,-33895000,1528000,10257000,-35535000,-32426000,35343000,60750000,-35423000
PEB,2016-06-30,USD,78535000,200840000,122305000,122305000,45325000,6344000,None,-8123000,None,-11432000,None,11432000,None,-101000,None,25859000,76172000,1982000,11432000,74438000,69569000,45325000,71184000,74190000
PEB,2016-03-31,USD,63534000,185444000,121910000,121910000,30007000,6796000,None,31857000,None,-10801000,None,10801000,None,-1771000,None,25061000,13087000,-3492000,10801000,16637000,5133000,30007000,55068000,16579000
