SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
QFIN,2020-12-31,CNY,None,2856263000,None,None,None,451696000,None,None,None,448469000,448469000,None,None,None,None,None,1351908000,147544000,None,1204364000,None,None,None,1204808000
QFIN,2020-09-30,CNY,None,3233263000,None,None,None,373469000,None,None,None,405793000,550389000,144596000,None,None,None,None,1459039000,227315000,None,1231724000,None,None,None,1231875000
QFIN,2020-06-30,CNY,None,2799137000,None,None,None,378542000,None,None,None,482283000,643345000,161062000,None,None,None,None,1042725000,166260000,None,876465000,None,None,None,876514000
QFIN,2020-03-31,CNY,2835242000,2657806000,347653000,347653000,184173000,331739000,None,None,None,460532000,619146000,158614000,None,None,None,None,228072000,44917000,None,183155000,None,None,None,183408000
QFIN,2019-12-31,CNY,2223911000,1172599000,176970000,176970000,262214000,488995000,0,0,None,226165000,585393000,359228000,None,0,None,None,336604000,-93094000,None,429698000,None,0,None,429916000
QFIN,2019-09-30,CNY,2208728000,2118389000,374311000,374311000,942370000,1016585000,0,4.71,None,384217000,409763000,25546000,None,0,None,None,922440000,188952000,None,733488000,None,2.70,None,733561000
QFIN,2019-06-30,CNY,1922962000,1882589000,303986000,303986000,829627000,981312000,0,6.13,None,229166000,234275000,5109000,None,0,None,None,791108000,172929000,None,618179000,None,3.64,None,618179000
QFIN,2019-03-31,CNY,1780874000,1816587000,228105000,228105000,859380000,792816000,0,6.20,None,83362000,35713000,-0.03,None,0,None,None,917135000,197196000,None,719939000,None,4.63,None,719939000
QFIN,2018-12-31,CNY,8522920.53,2840081000,883976.10,883976.10,6463305.51,586590000,0,2943591.12,None,None,None,-15698.37,None,0,None,None,6476023.37,1367224.23,None,5108799.14,None,6463305.51,None,5108799.14
QFIN,2018-09-30,USD,9680599.80,1127592000,3939592.18,3939592.18,3255133.16,303165000,0,10365058.83,None,None,None,-108283.31,None,0,None,None,3377235.36,1200971.89,None,2176263.47,None,3255133.16,None,2176263.47
QFIN,2018-06-30,USD,29015446.91,65135722.86,36120275.94,36120275.94,-82782093.58,111797540.49,0,0,None,None,None,0,None,0,None,None,-82387822.44,-4784193.16,None,-77603629.27,None,-82782093.58,None,-77603629.27
QFIN,2018-03-31,USD,30972295.20,59146564.76,28174269.56,28174269.56,-48765146.09,79737441.29,0,107911710.85,None,None,None,0,None,None,None,None,-48346469.23,-2807419.79,None,-45539049.44,None,-48765146.09,None,-45539049.44
QFIN,2017-12-31,USD,142219000,36322000,10812000,10812000,183000,25327000,0,333415000,None,None,None,0,None,None,None,None,348000,95000,None,-61841000,None,-86453000,None,253000
QFIN,2017-09-30,USD,18321000,9367000,6680000,6680000,-144587000,24679000,0,206677000,None,None,None,0,None,None,None,None,-144136000,-39612000,None,-104524000,None,-144587000,None,-104524000
QFIN,2017-06-30,USD,0,1738000,2880000,2880000,0,7078000,0,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,0
QFIN,2017-03-31,USD,0,73000,2454000,2454000,0,3100000,0,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,0
QFIN,2016-12-31,USD,-31483200,144000,31627200,31627200,-72319200,40836000,0,72463200,None,None,None,0,None,None,None,None,-72312000,-19912800,None,-52399200,None,-72319200,None,-52399200
