SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
IOTS,2019-12-31,USD,12792000,-30059000,15077000,15078000,12792000,7753000,8589000,18130000,None,-30226000,0,30226000,-433000,-449000,1022000,1788000,-7970000,-52000,30226000,12792000,25584000,22256000,24044000,-7918000
IOTS,2019-09-30,USD,16247000,1993000,15782000,15781000,-1387000,8461000,7384000,17634000,None,1812000,0,-1812000,181000,190000,900000,1789000,-7231000,337000,-1812000,-7568000,-7867000,-9043000,-7254000,-7568000
IOTS,2019-06-30,USD,14446000,-2851000,15709000,15709000,-2952000,8158000,7447000,17398000,None,-2800000,0,2800000,-51000,-51000,700000,1788000,-4380000,-70000,2800000,14446000,-4266000,-1580000,208000,-4310000
IOTS,2019-03-31,USD,13220000,-3699000,14893000,14893000,-5941000,7935000,7522000,19161000,None,-3602000,0,3602000,-97000,220000,600000,1788000,-7091000,-31000,3602000,-7060000,-7188000,-3489000,-1701000,-7060000
IOTS,2018-12-31,USD,11534000,68994751000,16544000,16544000,11534000,7830000,7134000,19632000,None,-2674000,0,2674000,69000001000,2639000,691000,700000,-6882000,1000,2674000,11534000,23068000,-4208000,-3508000,-6883000
IOTS,2018-09-30,USD,9583000,-1621000,12344000,12344000,-7423000,5795000,5297000,17006000,None,-1630000,0,1630000,9000,8000,600000,600000,-8461000,-64000,1630000,-8397000,-8545000,-6831000,-6231000,-8397000
IOTS,2018-06-30,USD,7764000,-18464000,10419000,10419000,-3913000,4690000,4283000,11677000,None,-5400000,0,5400000,-2000,-1000,600000,600000,-5095000,-37000,5400000,7764000,-4958000,305000,905000,-5058000
IOTS,2018-03-31,USD,7180000,15302000,8122000,8122000,-950000,4277000,3559000,8130000,None,-346000,0,346000,10000,10000,488000,500000,-1081000,21000,346000,7180000,-1119000,-735000,-235000,-1102000
IOTS,2017-12-31,USD,7732000,16154000,8422000,8422000,7732000,3484000,2970000,7676000,None,-1348000,-32000,1316000,-4000001000,-5000,None,400000,-121000,44000,878000,7732000,15464000,1195000,1595000,-165000
IOTS,2017-09-30,USD,7466000,15239000,7773000,7773000,-798000,4658000,3606000,8264000,None,-170000,30000,200000,-7000,-12000,None,400000,-980000,17000,438000,-997000,-1017000,-780000,-380000,-997000
IOTS,2017-06-30,USD,6723000,13412000,6689000,6689000,-1536000,4584000,3675000,8259000,None,-198000,2000,200000,-5000,-4000,None,300000,-1738000,13000,400000,6723000,-1780000,-1538000,-1238000,-1751000
IOTS,2017-03-31,USD,5554000,11307000,5753000,5753000,-2553000,4735000,3372000,8107000,None,-48000,0,48000,13000,18000,None,300000,-2748000,27000,48000,5554000,-2797000,-2700000,-2400000,-2775000
IOTS,2016-12-31,USD,6243000,12330000,6087000,23418000,6243000,3669000,2885000,0,None,-2856000,-2639000,217000,-70000,-21000,None,300000,-1784000,-62000,2856000,18573000,37146000,-1567000,-1267000,-1722000
IOTS,2016-09-30,USD,5377000,11180000,5803000,-100000,-3469000,4456000,4390000,8846000,None,-576000,24000,600000,-18000,-18000,None,300000,-4063000,15000,600000,-4078000,-4097000,-3463000,-3163000,-4078000
IOTS,2016-06-30,USD,4734000,10282000,5548000,-600000,-3998000,4532000,4200000,8732000,None,-224000,-24000,200000,-34000,-33000,None,200000,-4255000,17000,200000,15016000,-4276000,-4055000,-3855000,-4272000
IOTS,2016-03-31,USD,4996000,10176000,5180000,-100000,-1290000,4311000,3937000,6286000,None,-236000,22000,258000,22000,22000,None,200000,-1526000,14000,236000,15172000,-1553000,-1268000,-1068000,-1540000
IOTS,2015-12-31,USD,5397000,11826000,6429000,6149000,0,6718000,3482000,0,None,None,None,293000,None,-1478000,None,400000,-137000,-137000,None,-8383000,0,156000,556000,0
IOTS,2015-09-30,USD,5033000,11143000,6110000,5764000,-1229000,5953000,3217000,6262000,None,None,None,336000,None,494000,None,300000,-1071000,5000,None,None,-1031000,-735000,-435000,-1076000
IOTS,2015-06-30,USD,4194000,10600000,6406000,6010000,-1846000,5731000,3132000,6040000,None,None,None,305000,None,407000,None,400000,-1744000,22000,None,None,-1745000,-1439000,-1039000,-1766000
IOTS,2015-03-31,USD,3860000,9690000,5830000,5399000,-1929000,5480000,2964000,5789000,None,None,None,181000,None,-118000,None,400000,-2228000,49000,None,None,-2486000,-2047000,-1647000,-2277000
